parameter,(100)[0],(101)[0],(99)[0],(100)[1],(101)[1],(99)[1],(102)[0],(98)[0],(100)[2],(100)[3],(101)[2],(99)[2],(101)[3],(99)[3],(100)[4],(102)[1],(98)[1],(100)[5],(100)[6],(101)[4],(99)[4],(101)[5],(99)[5],(100)[7],(101)[6],(99)[6],(102)[2],(98)[2],(100)[8],(100)[9],(102)[3],(98)[3],(100)[10],(100)[11],(103)[0],(97)[0],(101)[7],(99)[7],(101)[8],(99)[8],(101)[9],(99)[9],(101)[10],(99)[10],(102)[4],(98)[4],(100)[12],(100)[13],(101)[11],(99)[11],(100)[14],(102)[5],(98)[5],(100)[15],(100)[16],(101)[12],(99)[12],(100)[17],(100)[18],(102)[6],(98)[6],(99)[13],(101)[13],(103)[1]
-0.456,0.617742238,0.140417184,0.140417184,0.066237255,0.009697001,0.009697001,0.001038209,0.001038209,0.004903817,0.004482314,0.001021379,0.001021379,0.000454462,0.000454462,0.00039158,4.99E-05,4.99E-05,0.000222728,0.000202272,9.46E-05,9.46E-05,4.77E-05,4.77E-05,4.57E-05,1.64E-05,1.64E-05,3.11E-06,3.11E-06,2.00E-05,1.54E-05,1.81E-06,1.81E-06,7.94E-06,7.20E-06,1.56E-07,1.56E-07,4.87E-06,4.87E-06,3.65E-06,3.65E-06,2.91E-06,2.91E-06,1.71E-06,1.71E-06,2.98E-07,2.98E-07,2.36E-06,1.72E-06,4.79E-07,4.79E-07,1.01E-06,1.15E-07,1.15E-07,6.76E-07,5.36E-07,3.05E-07,3.05E-07,2.31E-07,2.11E-07,5.31E-08,5.31E-08,2.34E-07,2.34E-07,5.86E-09
-0.457,0.617833901,0.140355238,0.140355238,0.066278964,0.009692666,0.009692666,0.001035364,0.001035364,0.004907152,0.004484141,0.001021171,0.001021171,0.000454254,0.000454254,0.000391995,4.98E-05,4.98E-05,0.000222868,0.000202333,9.46E-05,9.46E-05,4.77E-05,4.77E-05,4.58E-05,1.63E-05,1.63E-05,3.10E-06,3.10E-06,2.00E-05,1.55E-05,1.81E-06,1.81E-06,7.94E-06,7.20E-06,1.55E-07,1.55E-07,4.87E-06,4.87E-06,3.65E-06,3.65E-06,2.91E-06,2.91E-06,1.71E-06,1.71E-06,2.97E-07,2.97E-07,2.36E-06,1.72E-06,4.78E-07,4.78E-07,1.01E-06,1.15E-07,1.15E-07,6.76E-07,5.36E-07,3.06E-07,3.06E-07,2.31E-07,2.11E-07,5.29E-08,5.29E-08,2.34E-07,2.34E-07,5.82E-09
-0.458,0.617925523,0.140293287,0.140293287,0.066320717,0.009688332,0.009688332,0.001032526,0.001032526,0.004910487,0.004485966,0.001020961,0.001020961,0.000454047,0.000454047,0.00039241,4.96E-05,4.96E-05,0.000223008,0.000202394,9.47E-05,9.47E-05,4.76E-05,4.76E-05,4.59E-05,1.63E-05,1.63E-05,3.09E-06,3.09E-06,2.00E-05,1.55E-05,1.80E-06,1.80E-06,7.95E-06,7.20E-06,1.54E-07,1.54E-07,4.88E-06,4.88E-06,3.65E-06,3.65E-06,2.91E-06,2.91E-06,1.71E-06,1.71E-06,2.96E-07,2.96E-07,2.37E-06,1.72E-06,4.78E-07,4.78E-07,1.01E-06,1.15E-07,1.15E-07,6.77E-07,5.36E-07,3.06E-07,3.06E-07,2.31E-07,2.11E-07,5.28E-08,5.28E-08,2.34E-07,2.34E-07,5.78E-09
-0.46,0.618108642,0.140169367,0.140169367,0.066404351,0.009679662,0.009679662,0.00102687,0.00102687,0.004917157,0.004489604,0.001020538,0.001020538,0.000453631,0.000453631,0.000393243,4.94E-05,4.94E-05,0.00022329,0.000202515,9.48E-05,9.48E-05,4.76E-05,4.76E-05,4.60E-05,1.63E-05,1.63E-05,3.07E-06,3.07E-06,2.01E-05,1.55E-05,1.79E-06,1.79E-06,7.96E-06,7.21E-06,1.52E-07,1.52E-07,4.88E-06,4.88E-06,3.65E-06,3.65E-06,2.90E-06,2.90E-06,1.71E-06,1.71E-06,2.94E-07,2.94E-07,2.38E-06,1.73E-06,4.78E-07,4.78E-07,1.01E-06,1.14E-07,1.14E-07,6.79E-07,5.37E-07,3.06E-07,3.06E-07,2.32E-07,2.11E-07,5.25E-08,5.25E-08,2.34E-07,2.34E-07,5.71E-09
-0.463,0.618393858,0.139982882,0.139983124,0.066529109,0.00966531,0.009665385,0.001018192,0.001018209,0.004926221,0.004494419,0.001019648,0.001019662,0.000452456,0.000452483,0.000394287,4.88E-05,4.89E-05,0.000223385,0.000202428,9.50E-05,9.50E-05,4.75E-05,4.75E-05,4.63E-05,1.61E-05,1.61E-05,3.03E-06,3.03E-06,2.01E-05,1.55E-05,1.74E-06,1.75E-06,7.87E-06,7.11E-06,1.48E-07,1.48E-07,4.86E-06,4.86E-06,3.63E-06,3.63E-06,2.88E-06,2.89E-06,1.68E-06,1.68E-06,2.89E-07,2.89E-07,2.37E-06,1.73E-06,4.34E-07,4.35E-07,9.94E-07,1.06E-07,1.06E-07,6.62E-07,5.23E-07,3.02E-07,3.03E-07,2.07E-07,1.86E-07,4.45E-08,4.50E-08,2.29E-07,2.29E-07,4.90E-09
-0.466,0.618657006,0.139797468,0.139797468,0.066656306,0.009653652,0.009653652,0.001010063,0.001010063,0.004937177,0.004500436,0.001019239,0.001019239,0.000452386,0.000452386,0.000395749,4.86E-05,4.86E-05,0.000224136,0.000202877,9.52E-05,9.52E-05,4.76E-05,4.76E-05,4.66E-05,1.63E-05,1.63E-05,3.02E-06,3.02E-06,2.02E-05,1.55E-05,1.76E-06,1.76E-06,7.99E-06,7.22E-06,1.46E-07,1.46E-07,4.91E-06,4.91E-06,3.64E-06,3.64E-06,2.89E-06,2.89E-06,1.71E-06,1.71E-06,2.89E-07,2.89E-07,2.40E-06,1.74E-06,4.76E-07,4.76E-07,1.02E-06,1.12E-07,1.12E-07,6.83E-07,5.38E-07,3.07E-07,3.07E-07,2.33E-07,2.11E-07,5.16E-08,5.16E-08,2.35E-07,2.35E-07,5.48E-09
-0.467,0.618748254,0.139735464,0.139735464,0.066698453,0.009649317,0.009649317,0.001007286,0.001007286,0.004940514,0.004502229,0.001019019,0.001019019,0.000452178,0.000452178,0.000396168,4.84E-05,4.84E-05,0.000224277,0.000202937,9.53E-05,9.53E-05,4.76E-05,4.76E-05,4.66E-05,1.63E-05,1.63E-05,3.01E-06,3.01E-06,2.02E-05,1.55E-05,1.76E-06,1.76E-06,7.99E-06,7.22E-06,1.45E-07,1.45E-07,4.91E-06,4.91E-06,3.64E-06,3.64E-06,2.89E-06,2.89E-06,1.71E-06,1.71E-06,2.88E-07,2.88E-07,2.41E-06,1.74E-06,4.76E-07,4.76E-07,1.02E-06,1.12E-07,1.12E-07,6.84E-07,5.38E-07,3.07E-07,3.07E-07,2.33E-07,2.11E-07,5.15E-08,5.15E-08,2.35E-07,2.35E-07,5.44E-09
-0.468,0.618850309,0.139672886,0.139673132,0.066739624,0.009643636,0.009643711,0.001004273,0.001004291,0.004942904,0.004503401,0.001018551,0.001018564,0.00045142,0.000451446,0.00039638,4.82E-05,4.82E-05,0.00022409,0.000202727,9.53E-05,9.53E-05,4.74E-05,4.75E-05,4.67E-05,1.61E-05,1.61E-05,2.99E-06,2.99E-06,2.02E-05,1.55E-05,1.72E-06,1.72E-06,7.89E-06,7.12E-06,1.42E-07,1.43E-07,4.88E-06,4.88E-06,3.63E-06,3.63E-06,2.88E-06,2.88E-06,1.67E-06,1.68E-06,2.84E-07,2.85E-07,2.40E-06,1.74E-06,4.33E-07,4.33E-07,1.00E-06,1.04E-07,1.05E-07,6.65E-07,5.24E-07,3.03E-07,3.03E-07,2.08E-07,1.86E-07,4.39E-08,4.44E-08,2.29E-07,2.29E-07,4.73E-09
-0.472,0.619203873,0.139425351,0.139425351,0.066909865,0.00962764,0.00962764,0.000993497,0.000993497,0.004957208,0.004511144,0.001017896,0.001017896,0.000451141,0.000451141,0.00039827,4.78E-05,4.78E-05,0.000224986,0.000203234,9.56E-05,9.56E-05,4.75E-05,4.75E-05,4.71E-05,1.62E-05,1.62E-05,2.97E-06,2.97E-06,2.04E-05,1.56E-05,1.74E-06,1.74E-06,8.02E-06,7.23E-06,1.40E-07,1.40E-07,4.93E-06,4.93E-06,3.64E-06,3.64E-06,2.88E-06,2.88E-06,1.71E-06,1.71E-06,2.83E-07,2.83E-07,2.43E-06,1.75E-06,4.75E-07,4.75E-07,1.03E-06,1.10E-07,1.10E-07,6.88E-07,5.39E-07,3.08E-07,3.08E-07,2.33E-07,2.11E-07,5.08E-08,5.08E-08,2.36E-07,2.36E-07,5.26E-09
-0.473,0.619294871,0.139363309,0.139363309,0.066952283,0.009623305,0.009623305,0.000990759,0.000990759,0.004960547,0.004512917,0.001017668,0.001017668,0.000450933,0.000450933,0.000398692,4.77E-05,4.77E-05,0.000225128,0.000203293,9.57E-05,9.57E-05,4.75E-05,4.75E-05,4.71E-05,1.62E-05,1.62E-05,2.96E-06,2.96E-06,2.04E-05,1.56E-05,1.73E-06,1.73E-06,8.02E-06,7.23E-06,1.39E-07,1.39E-07,4.93E-06,4.93E-06,3.64E-06,3.64E-06,2.88E-06,2.88E-06,1.71E-06,1.71E-06,2.82E-07,2.82E-07,2.44E-06,1.75E-06,4.75E-07,4.75E-07,1.03E-06,1.10E-07,1.10E-07,6.88E-07,5.39E-07,3.08E-07,3.08E-07,2.34E-07,2.11E-07,5.07E-08,5.07E-08,2.36E-07,2.36E-07,5.22E-09
-0.474,0.619385828,0.139301261,0.139301261,0.066994747,0.00961897,0.00961897,0.000988027,0.000988027,0.004963887,0.004514686,0.001017439,0.001017439,0.000450726,0.000450726,0.000399114,4.75E-05,4.75E-05,0.00022527,0.000203352,9.58E-05,9.58E-05,4.75E-05,4.75E-05,4.72E-05,1.62E-05,1.62E-05,2.95E-06,2.95E-06,2.04E-05,1.56E-05,1.73E-06,1.73E-06,8.03E-06,7.24E-06,1.38E-07,1.38E-07,4.94E-06,4.94E-06,3.64E-06,3.64E-06,2.88E-06,2.88E-06,1.71E-06,1.71E-06,2.81E-07,2.81E-07,2.44E-06,1.75E-06,4.75E-07,4.75E-07,1.03E-06,1.10E-07,1.10E-07,6.89E-07,5.39E-07,3.08E-07,3.08E-07,2.34E-07,2.12E-07,5.05E-08,5.05E-08,2.36E-07,2.36E-07,5.18E-09
-0.476,0.619567615,0.139177146,0.139177146,0.067079813,0.009610299,0.009610299,0.000982584,0.000982584,0.004970568,0.004518213,0.001016976,0.001016976,0.000450311,0.000450311,0.000399959,4.73E-05,4.73E-05,0.000225554,0.00020347,9.59E-05,9.59E-05,4.75E-05,4.75E-05,4.74E-05,1.62E-05,1.62E-05,2.94E-06,2.94E-06,2.04E-05,1.56E-05,1.72E-06,1.72E-06,8.04E-06,7.24E-06,1.36E-07,1.36E-07,4.94E-06,4.94E-06,3.64E-06,3.64E-06,2.88E-06,2.88E-06,1.71E-06,1.71E-06,2.80E-07,2.80E-07,2.45E-06,1.75E-06,4.74E-07,4.74E-07,1.03E-06,1.09E-07,1.09E-07,6.90E-07,5.40E-07,3.08E-07,3.08E-07,2.34E-07,2.12E-07,5.02E-08,5.02E-08,2.37E-07,2.37E-07,5.11E-09
-0.48,0.619941541,0.138928252,0.138928507,0.06724948,0.009591618,0.009591694,0.000971539,0.000971557,0.004982978,0.004524604,0.001015791,0.001015804,0.000448933,0.00044896,0.000401447,4.67E-05,4.67E-05,0.000225793,0.000203434,9.61E-05,9.61E-05,4.73E-05,4.73E-05,4.77E-05,1.60E-05,1.60E-05,2.89E-06,2.89E-06,2.04E-05,1.56E-05,1.66E-06,1.67E-06,7.95E-06,7.15E-06,1.31E-07,1.31E-07,4.93E-06,4.93E-06,3.63E-06,3.63E-06,2.86E-06,2.86E-06,1.67E-06,1.67E-06,2.74E-07,2.74E-07,2.45E-06,1.75E-06,4.30E-07,4.31E-07,1.01E-06,1.01E-07,1.01E-07,6.74E-07,5.26E-07,3.05E-07,3.05E-07,2.09E-07,1.86E-07,4.24E-08,4.30E-08,2.31E-07,2.31E-07,4.36E-09
-0.482,0.620111969,0.13880464,0.13880464,0.067336126,0.009584289,0.009584289,0.000966409,0.000966409,0.004990619,0.004528711,0.001015559,0.001015559,0.000449067,0.000449067,0.000402507,4.65E-05,4.65E-05,0.000226411,0.00020382,9.63E-05,9.63E-05,4.74E-05,4.74E-05,4.79E-05,1.62E-05,1.62E-05,2.89E-06,2.89E-06,2.06E-05,1.56E-05,1.69E-06,1.69E-06,8.07E-06,7.25E-06,1.30E-07,1.30E-07,4.97E-06,4.97E-06,3.64E-06,3.64E-06,2.87E-06,2.87E-06,1.70E-06,1.70E-06,2.74E-07,2.74E-07,2.48E-06,1.76E-06,4.73E-07,4.73E-07,1.04E-06,1.07E-07,1.07E-07,6.95E-07,5.41E-07,3.09E-07,3.09E-07,2.35E-07,2.12E-07,4.94E-08,4.94E-08,2.37E-07,2.37E-07,4.91E-09
-0.485,0.620383576,0.138618295,0.138618295,0.067464919,0.009571285,0.009571285,0.000958408,0.000958408,0.00500065,0.004533911,0.001014834,0.001014834,0.000448445,0.000448445,0.000403786,4.61E-05,4.61E-05,0.000226841,0.000203993,9.65E-05,9.65E-05,4.74E-05,4.74E-05,4.82E-05,1.61E-05,1.61E-05,2.86E-06,2.86E-06,2.06E-05,1.56E-05,1.68E-06,1.68E-06,8.08E-06,7.26E-06,1.28E-07,1.28E-07,4.98E-06,4.98E-06,3.63E-06,3.63E-06,2.86E-06,2.86E-06,1.70E-06,1.70E-06,2.72E-07,2.72E-07,2.49E-06,1.77E-06,4.72E-07,4.72E-07,1.04E-06,1.06E-07,1.06E-07,6.97E-07,5.42E-07,3.10E-07,3.10E-07,2.35E-07,2.12E-07,4.90E-08,4.90E-08,2.38E-07,2.38E-07,4.81E-09
-0.487,0.620564435,0.13849403,0.13849403,0.06755102,0.009562616,0.009562616,0.000953106,0.000953106,0.005007339,0.00453736,0.001014344,0.001014344,0.000448031,0.000448031,0.000404642,4.59E-05,4.59E-05,0.000227128,0.000204108,9.67E-05,9.67E-05,4.74E-05,4.74E-05,4.84E-05,1.61E-05,1.61E-05,2.85E-06,2.85E-06,2.07E-05,1.57E-05,1.67E-06,1.67E-06,8.09E-06,7.26E-06,1.26E-07,1.26E-07,4.98E-06,4.98E-06,3.63E-06,3.63E-06,2.86E-06,2.86E-06,1.70E-06,1.70E-06,2.70E-07,2.70E-07,2.50E-06,1.77E-06,4.72E-07,4.72E-07,1.04E-06,1.06E-07,1.06E-07,6.99E-07,5.42E-07,3.10E-07,3.10E-07,2.36E-07,2.12E-07,4.87E-08,4.87E-08,2.38E-07,2.38E-07,4.74E-09
-0.488,0.620654801,0.138431886,0.138431886,0.067594142,0.009558282,0.009558282,0.000950464,0.000950464,0.005010683,0.004539078,0.001014097,0.001014097,0.000447823,0.000447823,0.00040507,4.58E-05,4.58E-05,0.000227272,0.000204166,9.68E-05,9.68E-05,4.74E-05,4.74E-05,4.85E-05,1.61E-05,1.61E-05,2.84E-06,2.84E-06,2.07E-05,1.57E-05,1.66E-06,1.66E-06,8.10E-06,7.26E-06,1.25E-07,1.25E-07,4.99E-06,4.99E-06,3.63E-06,3.63E-06,2.86E-06,2.86E-06,1.70E-06,1.70E-06,2.69E-07,2.69E-07,2.50E-06,1.77E-06,4.71E-07,4.71E-07,1.05E-06,1.05E-07,1.05E-07,7.00E-07,5.42E-07,3.10E-07,3.10E-07,2.36E-07,2.12E-07,4.86E-08,4.86E-08,2.38E-07,2.38E-07,4.71E-09
-0.491,0.620925644,0.138245413,0.138245413,0.067723801,0.009545279,0.009545279,0.000942578,0.000942578,0.005020721,0.004544213,0.001013349,0.001013349,0.000447202,0.000447202,0.000406358,4.54E-05,4.54E-05,0.000227704,0.000204337,9.70E-05,9.70E-05,4.73E-05,4.73E-05,4.87E-05,1.61E-05,1.61E-05,2.81E-06,2.81E-06,2.08E-05,1.57E-05,1.65E-06,1.65E-06,8.11E-06,7.27E-06,1.22E-07,1.22E-07,5.00E-06,5.00E-06,3.63E-06,3.63E-06,2.85E-06,2.85E-06,1.70E-06,1.70E-06,2.67E-07,2.67E-07,2.52E-06,1.78E-06,4.71E-07,4.71E-07,1.05E-06,1.04E-07,1.04E-07,7.02E-07,5.43E-07,3.11E-07,3.11E-07,2.36E-07,2.13E-07,4.82E-08,4.82E-08,2.38E-07,2.38E-07,4.61E-09
-0.492,0.621015839,0.13818324,0.13818324,0.067767118,0.009540946,0.009540946,0.000939962,0.000939962,0.005024067,0.004545918,0.001013097,0.001013097,0.000446995,0.000446995,0.000406788,4.53E-05,4.53E-05,0.000227849,0.000204394,9.70E-05,9.70E-05,4.73E-05,4.73E-05,4.88E-05,1.61E-05,1.61E-05,2.81E-06,2.81E-06,2.08E-05,1.57E-05,1.64E-06,1.64E-06,8.12E-06,7.27E-06,1.22E-07,1.22E-07,5.00E-06,5.00E-06,3.63E-06,3.63E-06,2.85E-06,2.85E-06,1.70E-06,1.70E-06,2.66E-07,2.66E-07,2.52E-06,1.78E-06,4.70E-07,4.70E-07,1.05E-06,1.04E-07,1.04E-07,7.03E-07,5.43E-07,3.11E-07,3.11E-07,2.36E-07,2.13E-07,4.81E-08,4.81E-08,2.38E-07,2.38E-07,4.58E-09
-0.496,0.621376192,0.137934475,0.137934476,0.067940879,0.009523612,0.009523612,0.000929559,0.000929559,0.005037457,0.004552698,0.001012077,0.001012077,0.000446166,0.000446166,0.000408514,4.48E-05,4.48E-05,0.000228427,0.00020462,9.73E-05,9.73E-05,4.73E-05,4.73E-05,4.92E-05,1.60E-05,1.60E-05,2.77E-06,2.77E-06,2.09E-05,1.57E-05,1.63E-06,1.63E-06,8.14E-06,7.28E-06,1.18E-07,1.18E-07,5.02E-06,5.02E-06,3.63E-06,3.63E-06,2.85E-06,2.85E-06,1.70E-06,1.70E-06,2.63E-07,2.63E-07,2.54E-06,1.79E-06,4.69E-07,4.69E-07,1.06E-06,1.03E-07,1.03E-07,7.06E-07,5.44E-07,3.11E-07,3.11E-07,2.37E-07,2.13E-07,4.76E-08,4.76E-08,2.39E-07,2.39E-07,4.45E-09
-0.497,0.621466173,0.137872265,0.137872265,0.067984444,0.009519279,0.009519279,0.000926974,0.000926974,0.005040805,0.004554384,0.001011819,0.001011819,0.000445959,0.000445959,0.000408946,4.47E-05,4.47E-05,0.000228572,0.000204676,9.74E-05,9.74E-05,4.73E-05,4.73E-05,4.93E-05,1.60E-05,1.60E-05,2.77E-06,2.77E-06,2.09E-05,1.57E-05,1.62E-06,1.62E-06,8.15E-06,7.28E-06,1.17E-07,1.17E-07,5.02E-06,5.02E-06,3.63E-06,3.63E-06,2.84E-06,2.84E-06,1.70E-06,1.70E-06,2.62E-07,2.62E-07,2.55E-06,1.79E-06,4.69E-07,4.69E-07,1.06E-06,1.03E-07,1.03E-07,7.06E-07,5.44E-07,3.12E-07,3.12E-07,2.37E-07,2.13E-07,4.74E-08,4.74E-08,2.39E-07,2.39E-07,4.42E-09
-0.498,0.621556111,0.137810048,0.137810048,0.068028058,0.009514946,0.009514946,0.000924395,0.000924395,0.005044154,0.004556066,0.001011559,0.001011559,0.000445752,0.000445752,0.000409379,4.46E-05,4.46E-05,0.000228717,0.000204732,9.75E-05,9.75E-05,4.73E-05,4.73E-05,4.94E-05,1.60E-05,1.60E-05,2.76E-06,2.76E-06,2.09E-05,1.57E-05,1.62E-06,1.62E-06,8.15E-06,7.28E-06,1.17E-07,1.17E-07,5.03E-06,5.03E-06,3.63E-06,3.63E-06,2.84E-06,2.84E-06,1.70E-06,1.70E-06,2.61E-07,2.61E-07,2.55E-06,1.79E-06,4.69E-07,4.69E-07,1.06E-06,1.02E-07,1.02E-07,7.07E-07,5.44E-07,3.12E-07,3.12E-07,2.37E-07,2.13E-07,4.73E-08,4.73E-08,2.39E-07,2.39E-07,4.39E-09
-0.499,0.62165691,0.13774726,0.137747408,0.06807069,0.009509293,0.009509342,0.000921597,0.000921608,0.005046534,0.004557118,0.001011054,0.001011062,0.00044501,0.000445027,0.000409601,4.43E-05,4.43E-05,0.000228528,0.000204518,9.75E-05,9.75E-05,4.71E-05,4.71E-05,4.94E-05,1.59E-05,1.59E-05,2.74E-06,2.74E-06,2.08E-05,1.57E-05,1.58E-06,1.58E-06,8.05E-06,7.18E-06,1.15E-07,1.15E-07,5.00E-06,5.00E-06,3.62E-06,3.62E-06,2.83E-06,2.83E-06,1.66E-06,1.66E-06,2.58E-07,2.58E-07,2.54E-06,1.79E-06,4.27E-07,4.27E-07,1.04E-06,9.55E-08,9.57E-08,6.88E-07,5.30E-07,3.07E-07,3.08E-07,2.12E-07,1.88E-07,4.03E-08,4.05E-08,2.33E-07,2.33E-07,3.82E-09
-0.5,0.621735857,0.137685589,0.137685589,0.068115438,0.009506281,0.009506281,0.000919255,0.000919255,0.005050853,0.004559419,0.001011037,0.001011037,0.000445338,0.000445338,0.000410247,4.43E-05,4.43E-05,0.000229007,0.000204844,9.76E-05,9.76E-05,4.72E-05,4.72E-05,4.95E-05,1.60E-05,1.60E-05,2.74E-06,2.74E-06,2.10E-05,1.57E-05,1.61E-06,1.61E-06,8.16E-06,7.29E-06,1.15E-07,1.15E-07,5.03E-06,5.03E-06,3.63E-06,3.63E-06,2.84E-06,2.84E-06,1.70E-06,1.70E-06,2.59E-07,2.59E-07,2.56E-06,1.79E-06,4.69E-07,4.69E-07,1.06E-06,1.02E-07,1.02E-07,7.09E-07,5.44E-07,3.12E-07,3.12E-07,2.38E-07,2.13E-07,4.70E-08,4.70E-08,2.39E-07,2.39E-07,4.33E-09
-0.502,0.621915429,0.137561099,0.137561099,0.06820302,0.009497616,0.009497616,0.00091414,0.00091414,0.005057554,0.004562757,0.001010509,0.001010509,0.000444924,0.000444924,0.000411116,4.41E-05,4.41E-05,0.000229298,0.000204955,9.78E-05,9.78E-05,4.72E-05,4.72E-05,4.97E-05,1.60E-05,1.60E-05,2.73E-06,2.73E-06,2.10E-05,1.58E-05,1.60E-06,1.60E-06,8.17E-06,7.29E-06,1.13E-07,1.13E-07,5.04E-06,5.04E-06,3.63E-06,3.63E-06,2.84E-06,2.84E-06,1.70E-06,1.70E-06,2.58E-07,2.58E-07,2.57E-06,1.80E-06,4.68E-07,4.68E-07,1.06E-06,1.01E-07,1.01E-07,7.10E-07,5.45E-07,3.12E-07,3.12E-07,2.38E-07,2.13E-07,4.68E-08,4.68E-08,2.40E-07,2.40E-07,4.27E-09
-0.503,0.622005151,0.137498842,0.137498842,0.068246887,0.009493284,0.009493284,0.000911592,0.000911592,0.005060905,0.00456442,0.001010243,0.001010243,0.000444717,0.000444717,0.000411551,4.39E-05,4.39E-05,0.000229444,0.00020501,9.78E-05,9.78E-05,4.72E-05,4.72E-05,4.98E-05,1.60E-05,1.60E-05,2.72E-06,2.72E-06,2.10E-05,1.58E-05,1.59E-06,1.59E-06,8.18E-06,7.29E-06,1.13E-07,1.13E-07,5.05E-06,5.05E-06,3.62E-06,3.62E-06,2.83E-06,2.83E-06,1.70E-06,1.70E-06,2.57E-07,2.57E-07,2.58E-06,1.80E-06,4.68E-07,4.68E-07,1.07E-06,1.01E-07,1.01E-07,7.11E-07,5.45E-07,3.13E-07,3.13E-07,2.38E-07,2.13E-07,4.66E-08,4.66E-08,2.40E-07,2.40E-07,4.24E-09
-0.504,0.622094828,0.137436577,0.137436577,0.068290806,0.009488953,0.009488953,0.00090905,0.00090905,0.005064256,0.00456608,0.001009976,0.001009976,0.000444511,0.000444511,0.000411987,4.38E-05,4.38E-05,0.00022959,0.000205066,9.79E-05,9.79E-05,4.72E-05,4.72E-05,4.99E-05,1.60E-05,1.60E-05,2.71E-06,2.71E-06,2.11E-05,1.58E-05,1.59E-06,1.59E-06,8.18E-06,7.29E-06,1.12E-07,1.12E-07,5.05E-06,5.05E-06,3.62E-06,3.62E-06,2.83E-06,2.83E-06,1.70E-06,1.70E-06,2.56E-07,2.56E-07,2.58E-06,1.80E-06,4.68E-07,4.68E-07,1.07E-06,1.01E-07,1.01E-07,7.12E-07,5.45E-07,3.13E-07,3.13E-07,2.38E-07,2.13E-07,4.65E-08,4.65E-08,2.40E-07,2.40E-07,4.21E-09
-0.505,0.622184463,0.137374304,0.137374304,0.068334776,0.009484621,0.009484621,0.000906514,0.000906514,0.005067608,0.004567736,0.001009708,0.001009708,0.000444304,0.000444304,0.000412423,4.37E-05,4.37E-05,0.000229736,0.000205121,9.80E-05,9.80E-05,4.72E-05,4.72E-05,5.00E-05,1.60E-05,1.60E-05,2.70E-06,2.70E-06,2.11E-05,1.58E-05,1.59E-06,1.59E-06,8.19E-06,7.30E-06,1.11E-07,1.11E-07,5.05E-06,5.05E-06,3.62E-06,3.62E-06,2.83E-06,2.83E-06,1.69E-06,1.69E-06,2.55E-07,2.55E-07,2.59E-06,1.80E-06,4.67E-07,4.67E-07,1.07E-06,1.00E-07,1.00E-07,7.13E-07,5.45E-07,3.13E-07,3.13E-07,2.38E-07,2.13E-07,4.64E-08,4.64E-08,2.40E-07,2.40E-07,4.18E-09
-0.506,0.622274053,0.137312023,0.137312023,0.068378797,0.00948029,0.00948029,0.000903984,0.000903984,0.005070961,0.004569388,0.001009438,0.001009438,0.000444097,0.000444097,0.00041286,4.36E-05,4.36E-05,0.000229882,0.000205176,9.80E-05,9.80E-05,4.72E-05,4.72E-05,5.01E-05,1.60E-05,1.60E-05,2.69E-06,2.69E-06,2.11E-05,1.58E-05,1.58E-06,1.58E-06,8.19E-06,7.30E-06,1.10E-07,1.10E-07,5.06E-06,5.06E-06,3.62E-06,3.62E-06,2.83E-06,2.83E-06,1.69E-06,1.69E-06,2.54E-07,2.54E-07,2.59E-06,1.80E-06,4.67E-07,4.67E-07,1.07E-06,1.00E-07,1.00E-07,7.13E-07,5.45E-07,3.13E-07,3.13E-07,2.39E-07,2.13E-07,4.63E-08,4.63E-08,2.40E-07,2.40E-07,4.16E-09
-0.508,0.622464023,0.137186878,0.137186998,0.068465962,0.009470314,0.009470355,0.000898722,0.000898731,0.00507669,0.004572051,0.001008651,0.001008658,0.000443151,0.000443165,0.000413522,4.33E-05,4.33E-05,0.000229838,0.000205015,9.81E-05,9.81E-05,4.70E-05,4.70E-05,5.03E-05,1.58E-05,1.58E-05,2.67E-06,2.67E-06,2.10E-05,1.58E-05,1.54E-06,1.54E-06,8.09E-06,7.20E-06,1.08E-07,1.08E-07,5.03E-06,5.03E-06,3.61E-06,3.61E-06,2.81E-06,2.81E-06,1.66E-06,1.66E-06,2.51E-07,2.51E-07,2.58E-06,1.80E-06,4.25E-07,4.25E-07,1.05E-06,9.31E-08,9.33E-08,6.95E-07,5.31E-07,3.09E-07,3.09E-07,2.13E-07,1.88E-07,3.93E-08,3.95E-08,2.34E-07,2.34E-07,3.59E-09
-0.51,0.622631978,0.137062817,0.137062817,0.068555403,0.009462967,0.009462967,0.000893924,0.000893924,0.005084374,0.004575957,0.001008347,0.001008347,0.000443269,0.000443269,0.000414612,4.31E-05,4.31E-05,0.000230467,0.000205395,9.83E-05,9.83E-05,4.71E-05,4.71E-05,5.05E-05,1.59E-05,1.59E-05,2.66E-06,2.66E-06,2.12E-05,1.58E-05,1.56E-06,1.56E-06,8.21E-06,7.31E-06,1.07E-07,1.07E-07,5.07E-06,5.07E-06,3.62E-06,3.62E-06,2.82E-06,2.82E-06,1.69E-06,1.69E-06,2.51E-07,2.51E-07,2.61E-06,1.81E-06,4.66E-07,4.66E-07,1.07E-06,9.90E-08,9.90E-08,7.16E-07,5.46E-07,3.14E-07,3.14E-07,2.39E-07,2.14E-07,4.58E-08,4.58E-08,2.40E-07,2.40E-07,4.04E-09
