parameter,(128)[0],(129)[0],(127)[0],(130)[0],(126)[0],(127)[1],(129)[1],(128)[1],(128)[2],(126)[1],(130)[1],(127)[2],(129)[2],(128)[3],(131)[0],(125)[0],(128)[4],(130)[2],(126)[2],(127)[3],(129)[3],(127)[4],(129)[4],(126)[3],(130)[3],(128)[5],(128)[6],(127)[5],(129)[5],(125)[1],(131)[1],(128)[7],(128)[8],(126)[4],(130)[4],(127)[6],(129)[6],(127)[7],(129)[7],(126)[5],(130)[5],(129)[8],(127)[8],(128)[9],(131)[2],(125)[2],(128)[10],(125)[3],(131)[3],(129)[9],(127)[9],(124)[0],(132)[0],(128)[11],(128)[12],(126)[6],(130)[6],(129)[10],(127)[10],(127)[11],(129)[11],(130)[7],(126)[7],(127)[12]
1.61,0.344709326350115,0.227272466127672,0.227272457952416,0.06529860640724,0.065298598607068,0.011578984364476,0.011578986882692,0.017410313258258,0.000907738034423,0.003323115381505,0.003323118176094,0.000581546410171,0.000581547125124,0.000755621180401,0.008171370747206,0.008171367328505,4.3886109217329E-05,0.000162316528977,0.000162316005486,0.000501153008385,0.000501153452849,3.00128333262336E-05,3.00128891307415E-05,0.000143249364877,0.000143249938483,4.02904115437578E-05,2.68251275177129E-05,2.44197486053851E-05,2.44199320388183E-05,0.000404012842478,0.00040401417803,2.26772320480857E-06,1.70027294235749E-06,7.96389494469271E-06,7.9639960088123E-06,1.77709717197981E-05,1.7771094103018E-05,1.39128879808943E-06,1.39130317655002E-06,6.40588214017841E-06,6.40602632735174E-06,1.29415968917791E-06,1.29413608802113E-06,1.68492704032633E-06,1.97384954747422E-05,1.97382916050003E-05,1.40543782377393E-06,1.67905957345356E-05,1.67908832887708E-05,1.04568232542279E-06,1.04566789777775E-06,0.000441262880418,0.000441263709219,8.09507657691339E-07,1.0641059018814E-07,5.05921989439912E-06,5.05935524846617E-06,8.47478760571681E-07,8.47442011160058E-07,5.35936351091636E-07,5.35976800603696E-07,4.20092184875254E-07,4.20080466770603E-07,7.04933243794784E-08
1.605,0.344451218658066,0.22725096134268,0.227250952628149,0.065416569114597,0.065416561052235,0.011572607035682,0.011572609599231,0.017392670760754,0.000906011782036,0.003327110756413,0.003327113594104,0.000580968387733,0.000580969082719,0.00075444998209,0.008211458248512,0.008211454735827,4.37973444201972E-05,0.000162444139579,0.000162443636898,0.000500646642231,0.00050064708662,2.99483127802916E-05,2.99483661673047E-05,0.000143346002957,0.000143346547957,4.01720391842849E-05,2.67655892075265E-05,2.43814703934046E-05,2.43816247363798E-05,0.000405754568261,0.000405755911029,2.25962878801185E-06,1.69623286464691E-06,7.96659951199455E-06,7.96669419851075E-06,1.77414211771729E-05,1.77415372725551E-05,1.38833130913561E-06,1.38834492879583E-06,6.40850019106105E-06,6.40862493910339E-06,1.28961691513239E-06,1.28959476081973E-06,1.67974699997875E-06,1.98105964938631E-05,1.98103984612753E-05,1.4010640522482E-06,1.68565502233185E-05,1.68568152993398E-05,1.04349102985209E-06,1.04347863374393E-06,0.000445329993805,0.000445330841744,8.07143622879001E-07,1.0595598516245E-07,5.05998777093043E-06,5.06011138275153E-06,8.45693568290858E-07,8.45667542459391E-07,5.34694259445735E-07,5.34732071044907E-07,4.19468163184358E-07,4.19457394083587E-07,7.0235743636615E-08
1.6,0.344192874891807,0.227229177599606,0.227229168874801,0.065534718093297,0.065534710057982,0.011566209289205,0.011566211854965,0.017374974582638,0.000904287219771,0.003331107980953,0.003331110826003,0.000580388275629,0.000580388972512,0.000753275954215,0.008251755541129,0.008251752041819,4.37083824434066E-05,0.000162571548426,0.00016257104553,0.000500137765122,0.000500138215312,2.98839157502646E-05,2.98839675024988E-05,0.0001434422455,0.000143442798097,4.00538579952936E-05,2.67059231973117E-05,2.43430398517448E-05,2.43431964564136E-05,0.000407504003854,0.000407505355859,2.25155980006295E-06,1.69218490515809E-06,7.96924887631166E-06,7.96934359007569E-06,1.77117592083679E-05,1.7711873903346E-05,1.38537027615125E-06,1.38538379931892E-06,6.41107204694119E-06,6.41119891140653E-06,1.28508418058932E-06,1.28506393963512E-06,1.67456590525776E-06,1.9882965934434E-05,1.98827651300578E-05,1.39668564761496E-06,1.69227246745121E-05,1.6922997680239E-05,1.04129531424971E-06,1.04128298329096E-06,0.000449436694227,0.000449437542882,8.04775592828283E-07,1.05503735762541E-07,5.0607224331703E-06,5.06084594030615E-06,8.43913905428596E-07,8.4388671961826E-07,5.33449288026917E-07,5.33485688533407E-07,4.18845162350705E-07,4.18834715835005E-07,6.99791592783558E-08
1.595,0.343934291631906,0.227207114078347,0.227207105428931,0.06565305430769,0.065653046496643,0.011559790985379,0.011559793419656,0.017357224745347,0.000902564299474,0.003335107131138,0.003335109867839,0.000579806069895,0.000579806736558,0.000752099099701,0.008292264135053,0.008292260763815,4.36192115754217E-05,0.000162698703114,0.000162698244659,0.000499626391103,0.000499626817317,2.98196395566929E-05,2.98196882592311E-05,0.000143538094385,0.000143538608195,3.99358568545241E-05,2.66461312709406E-05,2.43044545787062E-05,2.43045982940437E-05,0.000409261265628,0.000409262534417,2.24351602214689E-06,1.68812135203966E-06,7.97184845232857E-06,7.97193655207746E-06,1.76819859656749E-05,1.76820991308623E-05,1.38240405073191E-06,1.38241596423555E-06,6.41360320375444E-06,6.41371752015005E-06,1.28056359664155E-06,1.28054214927359E-06,1.66938294820164E-06,1.99555975505003E-05,1.99554130062658E-05,1.39229704858971E-06,1.69891363455316E-05,1.69893796798478E-05,1.03909311822306E-06,1.03908110120209E-06,0.000453583470006,0.000453584292484,8.02403032038087E-07,1.05053333173517E-07,5.06141868325673E-06,5.06154105944561E-06,8.4212179907964E-07,8.42091371818878E-07,5.32197624542378E-07,5.32235656192771E-07,4.18224063914613E-07,4.18213200083244E-07,6.97230720586621E-08
1.59,0.343675465210913,0.227184769425474,0.227184761446948,0.065771578596762,0.065771571360839,0.011553351885365,0.011553354286103,0.017339421321807,0.000900842951259,0.003339108175327,0.003339110910206,0.000579221772331,0.000579222382535,0.000750919429383,0.008332985605678,0.008332982292052,4.35298414547145E-05,0.000162825639415,0.000162825214519,0.000499112523333,0.000499112926815,2.97554739825281E-05,2.97555142273745E-05,0.000143633563433,0.000143633996173,3.98180117694014E-05,2.65861860204404E-05,2.42657284789772E-05,2.42658278070034E-05,0.000411026350828,0.00041102760197,2.23549027083624E-06,1.68404536110908E-06,7.9743869445944E-06,7.9744760033512E-06,1.76520873614423E-05,1.76521819706048E-05,1.37943252972379E-06,1.37944414293044E-06,6.41609608093287E-06,6.4161956267984E-06,1.27603741718995E-06,1.27602362475507E-06,1.6641950544593E-06,2.00285156343837E-05,2.00283202702633E-05,1.3878967563042E-06,1.70557781014938E-05,1.70559920659328E-05,1.03688379861416E-06,1.03687341323331E-06,0.000457770727946,0.00045777156056,8.00020550507958E-07,1.04604496773835E-07,5.06208960247048E-06,5.06218522964171E-06,8.40322842135963E-07,8.40297429724762E-07,5.30939331107737E-07,5.30976303071721E-07,4.17601635880469E-07,4.17591733836174E-07,6.9466576445319E-08
1.585,0.343416394080413,0.227162143592175,0.227162135621241,0.065890291538551,0.065890284476511,0.011546891665934,0.011546893951381,0.017321564206445,0.000899123196195,0.003343111063613,0.003343113671882,0.000578635372514,0.000578635947419,0.000749736949905,0.008373921013069,0.008373917817912,4.3440272543434E-05,0.000162952348805,0.000162951959822,0.000498596180688,0.000498596565212,2.96914325411725E-05,2.96914700718099E-05,0.000143728624681,0.000143729027855,3.97003764069844E-05,2.6526154720705E-05,2.42268473846168E-05,2.42269346780669E-05,0.000412799330892,0.000412800508892,2.22749397835272E-06,1.67996030009451E-06,7.9768854773381E-06,7.97696492381405E-06,1.76221019991065E-05,1.76221931891373E-05,1.37645784195124E-06,1.37646779965663E-06,6.41854352988785E-06,6.41863388735083E-06,1.27153088913623E-06,1.27151817293483E-06,1.65900479686776E-06,2.01016999455268E-05,2.01015205435845E-05,1.38349250640442E-06,1.71226481234376E-05,1.71228413603533E-05,1.03467005217559E-06,1.03465955938441E-06,0.000461998900785,0.000461999703243,7.97643040708076E-07,1.0415807883096E-07,5.0627219720146E-06,5.06281362229956E-06,8.3851683586138E-07,8.38492305980418E-07,5.29685332091437E-07,5.29719297161335E-07,4.16981361352588E-07,4.16971699920518E-07,6.92115225603383E-08
1.58,0.343157074241721,0.227139234840412,0.227139227441751,0.066009194212065,0.066009186988863,0.011540409961403,0.011540412577282,0.017303653520229,0.000897404984238,0.003347115623669,0.003347118440077,0.000578046827746,0.000578047451056,0.000748551626048,0.008415072160357,0.008415068731766,4.33505047691415E-05,0.000163078853535,0.000163078458011,0.000498077318159,0.000498077734141,2.96275109737814E-05,2.96275448762344E-05,0.00014382325813,0.000143823681016,3.95829508065457E-05,2.64659841919826E-05,2.41878147822783E-05,2.41879185329359E-05,0.000414580186634,0.000414581409604,2.21952241971597E-06,1.67586409259082E-06,7.97932712964644E-06,7.9794086881282E-06,1.75919935388344E-05,1.75920889397777E-05,1.37347819947035E-06,1.37348781121969E-06,6.42094855516661E-06,6.42104150277967E-06,1.26703723914846E-06,1.26702577021701E-06,1.65381800643049E-06,2.01751751492431E-05,2.01749867820117E-05,1.37907994998129E-06,1.71897414417359E-05,1.71899462833742E-05,1.03245104802833E-06,1.03244070985195E-06,0.000466268406291,0.000466269257822,7.95259389672797E-07,1.03713653530954E-07,5.06331416171023E-06,5.06341016254268E-06,8.36703847235826E-07,8.36680702572368E-07,5.2842431147406E-07,5.28458491321326E-07,4.16362753564485E-07,4.16353052566656E-07,6.89573851130582E-08
1.575,0.34289750318674,0.227116042753734,0.227116035598541,0.06612828681922,0.066128279878417,0.011533906878914,0.011533909365176,0.017285689014791,0.000895688207417,0.003351122210036,0.003351124931282,0.000577456178689,0.000577456786587,0.000747363440167,0.008456440088126,0.008456436782029,4.32605278488873E-05,0.000163205107049,0.000163204734387,0.000497555974137,0.000497556385473,2.95636963709571E-05,2.95637347955415E-05,0.000143917509307,0.000143917921454,3.94656740859489E-05,2.64056886695361E-05,2.41486259000702E-05,2.41487259988558E-05,0.000416369132161,0.000416370288312,2.21157487724057E-06,1.67175023794754E-06,7.98171978225599E-06,7.98179995094281E-06,1.756178220099E-05,1.75618740734076E-05,1.37049132241197E-06,1.37050078868498E-06,6.42331029286583E-06,6.42340167918157E-06,1.26255083943811E-06,1.26253730570535E-06,1.64861843875302E-06,2.02489317495671E-05,2.02487520665254E-05,1.37465899285909E-06,1.72570862085766E-05,1.72572857781048E-05,1.03022316836382E-06,1.03021296422778E-06,0.000470579817106,0.00047058062461,7.92870081008604E-07,1.03270837227014E-07,5.06387757709191E-06,5.06397585659415E-06,8.34882018350415E-07,8.34855113072355E-07,5.27158245761815E-07,5.2719564276575E-07,4.15744515987503E-07,4.15733875683618E-07,6.87036407930768E-08
1.57,0.342637677341261,0.227092565893919,0.227092559155473,0.066247570457301,0.066247563822109,0.011527382077636,0.01152738451834,0.017267670875271,0.000893972845138,0.003355130669156,0.00335513343955,0.000576863416378,0.000576864022358,0.000746172418311,0.008498026517761,0.008498023240603,4.31703733683985E-05,0.000163331156593,0.00016333076445,0.000497032141904,0.000497032572962,2.94999920974302E-05,2.95000331099719E-05,0.000144011354035,0.000144011765814,3.93485530721033E-05,2.63452569426244E-05,2.41092881846813E-05,2.41093713830069E-05,0.000418166082184,0.000418167297737,2.20365038386511E-06,1.66763063950546E-06,7.98405939584645E-06,7.98414372264713E-06,1.75314460993341E-05,1.7531537016088E-05,1.36750343279706E-06,1.36751366109696E-06,6.42563101770245E-06,6.42572102191889E-06,1.25806933680601E-06,1.2580561584321E-06,1.64341657142104E-06,2.0322984619077E-05,2.03227906737422E-05,1.37022778845668E-06,1.73246646178203E-05,1.73248606727513E-05,1.02799096299541E-06,1.027980716923E-06,0.000474933476433,0.000474934309065,7.90468625949861E-07,1.02830462988526E-07,5.06440246768246E-06,5.06448997667755E-06,8.33052580738861E-07,8.33031585090599E-07,5.25883939321938E-07,5.25919221788607E-07,4.15127084224931E-07,4.15116804097314E-07,6.84503358959373E-08
1.565,0.342377594369555,0.227068803972524,0.227068797012365,0.06636704603922,0.066367039257291,0.011520835130001,0.011520837704448,0.017249598985128,0.000892258889066,0.003359140938204,0.003359143719107,0.000576268541977,0.000576269158112,0.000744978508877,0.008539832765699,0.008539829463688,4.30800350135968E-05,0.000163456954328,0.000163456551781,0.000496505806991,0.000496506233134,2.94364051768688E-05,2.9436438607936E-05,0.000144104790591,0.000144105207589,3.92316441217734E-05,2.62846504964432E-05,2.4069823545064E-05,2.40699122272557E-05,0.000419971094278,0.00041997234013,2.19575083520894E-06,1.6635094974228E-06,7.9863513711974E-06,7.98643521017115E-06,1.75009508050017E-05,1.75010551350847E-05,1.36451370508926E-06,1.36452333698856E-06,6.42793300609434E-06,6.42802047471261E-06,1.25359824605339E-06,1.2535884437302E-06,1.63822067805207E-06,2.03973112332895E-05,2.03971141363962E-05,1.36577297466945E-06,1.73924913828164E-05,1.73926939413969E-05,1.02575735578906E-06,1.02574753571797E-06,0.000479329847706,0.000479330696502,7.88037306844555E-07,1.02392438900294E-07,5.06487576478473E-06,5.06496966472805E-06,8.31222012405894E-07,8.3120186827456E-07,5.24588435672931E-07,5.24619445690118E-07,4.14511166677374E-07,4.14501831208034E-07,6.8197518702746E-08
1.56,0.342117251778182,0.227044755998788,0.22704474870095,0.066486713886172,0.066486706980824,0.011514265983247,0.01151426856471,0.017231473380991,0.000890546268736,0.00336315289109,0.003363155606602,0.000575671483817,0.000575672079474,0.000743781782854,0.008581860076789,0.008581856817704,4.2989481889995E-05,0.000163582448633,0.000163582059654,0.000495977023844,0.000495977444263,2.93729205627762E-05,2.937295140861E-05,0.00014419780761,0.000144198231221,3.91149090752282E-05,2.62239823177681E-05,2.40301875575347E-05,2.40302840580265E-05,0.000421784189585,0.000421785415089,2.18787401116108E-06,1.65936664585012E-06,7.98858440321989E-06,7.98866977485689E-06,1.74704062870613E-05,1.74705090200238E-05,1.36151537106366E-06,1.36152512036412E-06,6.43016893942498E-06,6.43026210271866E-06,1.24913853387075E-06,1.24912819971644E-06,1.63302091074755E-06,2.04719167290737E-05,2.04717116711858E-05,1.36132904040077E-06,1.74605375847637E-05,1.74607576924381E-05,1.0235145717806E-06,1.0235047765783E-06,0.000483769406417,0.000483770238289,7.8563941654336E-07,1.01955649419202E-07,5.06532932170013E-06,5.0654295559058E-06,8.29383868930812E-07,8.29361118614291E-07,5.23312490438234E-07,5.23346455020322E-07,4.13895906269037E-07,4.13886035455192E-07,6.7945339290093E-08
1.555,0.341856646349595,0.227020420455456,0.227020413198267,0.066606574729742,0.066606567939571,0.011507674443225,0.011507676846125,0.017213293988665,0.000888834957761,0.003367166636241,0.003367169199827,0.000575072279436,0.000575072846277,0.000742582196888,0.008624110078766,0.00862410688705,4.28987354059569E-05,0.000163707673631,0.000163707312677,0.000495445750872,0.000495446164358,2.93095435888591E-05,2.93095709898122E-05,0.000144290406834,0.000144290803155,3.89983492839552E-05,2.61631859329318E-05,2.39904061425509E-05,2.39905014446357E-05,0.000423605445666,0.000423606612781,2.18002074648979E-06,1.65521311987591E-06,7.9907677454238E-06,7.99085091507439E-06,1.74397442941399E-05,1.74398461749027E-05,1.35851280575173E-06,1.35852180134866E-06,6.43237080804352E-06,6.43245731157599E-06,1.24468674574888E-06,1.24467742173609E-06,1.62781713249199E-06,2.0546798377615E-05,2.05465978968987E-05,1.35687113315424E-06,1.75288314901338E-05,1.75290364659994E-05,1.02126630704555E-06,1.02125618420479E-06,0.000488252624979,0.000488253440301,7.8323090675309E-07,1.01520691562778E-07,5.06574976808381E-06,5.06584682608516E-06,8.27535381800815E-07,8.27512352976929E-07,5.22030164404717E-07,5.22061857699796E-07,4.13281463491307E-07,4.1327152003938E-07,6.76938283327304E-08
1.55,0.341595775605777,0.226995797147999,0.226995789230694,0.066726629560892,0.066726622351711,0.011501059912458,0.011501062330705,0.017195060581837,0.00088712484297,0.003371181960408,0.003371184580911,0.000574470850878,0.000574471435442,0.000741379724981,0.008666584272359,0.008666580938512,4.28077715873649E-05,0.00016383263625,0.000163832258308,0.000494911989805,0.000494912421443,2.92462593469328E-05,2.92462981477004E-05,0.000144382579586,0.000144382993278,3.88819520307502E-05,2.61022890244969E-05,2.39504577046578E-05,2.39505547495848E-05,0.000425434859187,0.000425436071226,2.17219141364647E-06,1.65103663016203E-06,7.99289438517558E-06,7.99298320906408E-06,1.74089997328661E-05,1.74091044112117E-05,1.35550035967769E-06,1.35551061808661E-06,6.4345158632019E-06,6.43460381549267E-06,1.24024777349831E-06,1.24023420810792E-06,1.622603449157E-06,2.06219773103493E-05,2.06217656652171E-05,1.35241606128041E-06,1.75973519743854E-05,1.75975660471342E-05,1.01900683636249E-06,1.01899717339854E-06,0.000492779970646,0.000492780798022,7.80829458144246E-07,1.0108702289355E-07,5.0661452651448E-06,5.06624794604163E-06,8.25675546909753E-07,8.25651759139929E-07,5.20753313957431E-07,5.20786719823347E-07,4.12667897441856E-07,4.12656990058148E-07,6.74434548123589E-08
1.545,0.341334635862894,0.226970884339734,0.226970876051646,0.066846878914062,0.066846871537481,0.011494422448835,0.011494424866583,0.017176773354647,0.000885415932587,0.003375199065793,0.003375201702326,0.000573867273299,0.000573867862039,0.000740174363216,0.008709284049237,0.008709280682857,4.2716637634286E-05,0.000163957316107,0.000163956932208,0.000494375745247,0.000494376184651,2.91830788641569E-05,2.91831181109445E-05,0.000144474328035,0.000144474752788,3.87657265190702E-05,2.60412544274104E-05,2.39103690027311E-05,2.39104700723227E-05,0.000427272520938,0.000427273754078,2.16438406731841E-06,1.64685981679199E-06,7.99496463250512E-06,7.99505542258583E-06,1.73781301120566E-05,1.73782365159E-05,1.35248691157206E-06,1.35249735019781E-06,6.43662052115179E-06,6.43671097408154E-06,1.2358137104972E-06,1.23579993486798E-06,1.61739387416005E-06,2.06974269937664E-05,2.06972105214275E-05,1.34795207312979E-06,1.76661035821752E-05,1.76663265679312E-05,1.01674567558389E-06,1.01673586296759E-06,0.000497351928804,0.00049735276612,7.78422512158542E-07,1.00655565722831E-07,5.06649624534171E-06,5.06660222447688E-06,8.23816013596339E-07,8.23791081259446E-07,5.19470128659127E-07,5.19504730500763E-07,4.12054635716053E-07,4.12043502650314E-07,6.71930848569806E-08
1.54,0.341073223655455,0.226945680565998,0.226945672416978,0.066967323545944,0.066967316222631,0.011487761821659,0.011487764302573,0.01715843229583,0.000883708190483,0.003379217935781,0.003379220657747,0.000573261521024,0.000573262137394,0.000738966146843,0.008752211052291,0.008752207656221,4.26253147102647E-05,0.000164081739875,0.00016408133783,0.000493837039605,0.000493837500804,2.91199986094749E-05,2.91200387568729E-05,0.000144565658421,0.000144566118231,3.86496662750454E-05,2.59801038514124E-05,2.38701266479801E-05,2.38702414025547E-05,0.000429118521658,0.000429119808063,2.15659935867905E-06,1.64267083026825E-06,7.99698083012131E-06,7.99707796485719E-06,1.7347156662613E-05,1.73472651075158E-05,1.34946862455976E-06,1.34948013052089E-06,6.43868635442193E-06,6.43878149784135E-06,1.23138729998442E-06,1.23137328726143E-06,1.61217862006138E-06,2.07731748975734E-05,2.07729453058806E-05,1.34348016662698E-06,1.7735104178748E-05,1.77353444020951E-05,1.01447809584782E-06,1.01446837957222E-06,0.000501969025218,0.000501969883205,7.76014253046578E-07,1.00225965316203E-07,5.06681618231115E-06,5.0669257944729E-06,8.21949142486371E-07,8.21925078342862E-07,5.1818528121467E-07,5.18221447132504E-07,4.11442310783235E-07,4.11430552517551E-07,6.6943137398594E-08
1.535,0.340811537455378,0.226920185853864,0.226920177741185,0.067087964264663,0.067087956959261,0.011481077639717,0.011481080137879,0.017140037199123,0.000882001545635,0.003383238443074,0.003383241068641,0.0005726535767,0.000572654150639,0.000737754964899,0.008795366564297,0.008795363219685,4.25337952018855E-05,0.000164205812367,0.000164205442611,0.000493295802656,0.000493296273152,2.90570150524668E-05,2.90570506404206E-05,0.000144656548184,0.000144656988527,3.85337764270678E-05,2.59188059882506E-05,2.38297443094458E-05,2.38298437461924E-05,0.000430972839381,0.000430974064633,2.14883787514868E-06,1.63847117675442E-06,7.99894039436806E-06,7.99903776865803E-06,1.73160542370675E-05,1.73161649913893E-05,1.34644444999541E-06,1.34645601319408E-06,6.44070881838559E-06,6.44079681498473E-06,1.2269705900166E-06,1.2269588748092E-06,1.60696562806303E-06,2.08491917911982E-05,2.08489616168354E-05,1.3389985842163E-06,1.78043392113919E-05,1.78045681466623E-05,1.01220454987284E-06,1.01219584746488E-06,0.000506631713345,0.000506632554209,7.73597185885682E-07,9.9797874618262E-08,5.0670934442614E-06,5.06720491643029E-06,8.20074585386905E-07,8.20050391323816E-07,5.16893391710461E-07,5.16928789898421E-07,4.10830582106022E-07,4.1081936051648E-07,6.6694462281783E-08
1.53,0.34054957321344,0.226894398404822,0.226894390583209,0.067208801721027,0.067208794610635,0.011474369778606,0.011474372245477,0.017121588074188,0.000880295957762,0.003387260619634,0.003387263215374,0.000572043418351,0.000572043983692,0.000736540885068,0.008838752283271,0.008838748978995,4.2442087976479E-05,0.000164329615075,0.000164329256115,0.000492752110755,0.00049275255865,2.89941248851038E-05,2.89941565526989E-05,0.000144747019571,0.000144747439127,3.84180404845584E-05,2.58573840041475E-05,2.37892008313664E-05,2.37892959164417E-05,0.000432835574693,0.000432836775638,2.14109800525723E-06,1.63425953485695E-06,8.00085179270825E-06,8.00094447878085E-06,1.72848577055649E-05,1.72849524111921E-05,1.34341694849507E-06,1.34342724261657E-06,6.44268678354359E-06,6.44277097710399E-06,1.22256069266288E-06,1.22254963557713E-06,1.60174282729374E-06,2.09255062819767E-05,2.09252805605576E-05,1.33451138827292E-06,1.78738290756874E-05,1.78740479492167E-05,1.00992395693307E-06,1.00991544873838E-06,0.000511340526933,0.000511341364371,7.71173149839535E-07,9.9371688712087E-08,5.06734898288482E-06,5.06744917692668E-06,8.18191487611513E-07,8.18168077746027E-07,5.15598916141925E-07,5.15630956652516E-07,4.10219466484571E-07,4.10208484316914E-07,6.64459775766627E-08
1.525,0.340287328601146,0.226868317831141,0.226868309573926,0.067329836749388,0.067329829457837,0.011467637942942,0.011467640412606,0.017103084938837,0.000878591393889,0.003391284377121,0.003391287025725,0.000571431042666,0.000571431621228,0.000735323932768,0.008882369680411,0.008882366262468,4.23501951030905E-05,0.000164453130702,0.00016445275197,0.000492205962648,0.000492206376435,2.893132564164E-05,2.89313566512679E-05,0.0001448370578,0.000144837445031,3.83024750910876E-05,2.57958519176927E-05,2.37485160821296E-05,2.37485966808232E-05,0.000434706700786,0.000434707958915,2.13338152056151E-06,1.63003814588159E-06,8.00270631359284E-06,8.00279364714053E-06,1.72535514788294E-05,1.72536375641858E-05,1.34038431636932E-06,1.34039284994617E-06,6.44461956114107E-06,6.44470528697466E-06,1.21815957507166E-06,1.21815060989019E-06,1.59652319550922E-06,2.10021119260837E-05,2.10018818864213E-05,1.33002023579315E-06,1.79435545929342E-05,1.79437636468426E-05,1.0076394299264E-06,1.00763149308722E-06,0.000516095909256,0.000516096777154,7.68750270977109E-07,9.89471013957599E-08,5.06756348522324E-06,5.06765015337086E-06,8.16302633937039E-07,8.16280441103858E-07,5.14300474582406E-07,5.14331578527528E-07,4.09608467229151E-07,4.09598532108314E-07,6.61983981830203E-08
1.52,0.340024799683727,0.226841942023268,0.226841934132517,0.067451070029537,0.067451063088287,0.011460882026494,0.011460884445994,0.017084527767346,0.000876887842371,0.003395309845929,0.003395312484345,0.000570816468041,0.000570817050554,0.000734104005357,0.008926220325439,0.008926216998981,4.22581118784707E-05,0.000164576327442,0.000164575939017,0.000491657269986,0.000491657708619,2.88686190850075E-05,2.88686500205343E-05,0.000144926625226,0.000144927031526,3.81870840159562E-05,2.57341684754671E-05,2.37076745128733E-05,2.37077617008421E-05,0.000436586340195,0.000436587617138,2.12568708136387E-06,1.62580515799219E-06,8.00450057720742E-06,8.00459410336782E-06,1.7222108214008E-05,1.72222012922805E-05,1.33734443945021E-06,1.33735397902242E-06,6.44650386191567E-06,6.44659145013373E-06,1.21376941629968E-06,1.21376302045521E-06,1.59130331868869E-06,2.1079011306488E-05,2.10787714130233E-05,1.32551518572393E-06,1.80135055556561E-05,1.80137236053653E-05,1.00534833737988E-06,1.00533905479094E-06,0.000520898466974,0.000520899334079,7.66318359353252E-07,9.85240501447276E-08,5.0677237047134E-06,5.0678221448525E-06,8.14407042716414E-07,8.14377800713362E-07,5.12995965097388E-07,5.13024207771222E-07,4.08999173640549E-07,4.08989465819998E-07,6.5950953536712E-08
1.515,0.339761984753431,0.226815270835451,0.226815262815824,0.067572502262396,0.067572495240155,0.011454101562336,0.011454104018738,0.017065916390143,0.000875185216818,0.003399336828095,0.003399339532903,0.000570199651065,0.000570200263041,0.000732881160667,0.00897030567453,0.008970302298371,4.21658434181493E-05,0.000164699216388,0.000164698806457,0.000491106110724,0.000491106562699,2.88059994144743E-05,2.8806031079999E-05,0.000145015770623,0.000145016205472,3.80718551220549E-05,2.56723694752804E-05,2.36666938491893E-05,2.36667878107993E-05,0.000438474500389,0.000438475834414,2.11801482604021E-06,1.62156367719538E-06,8.00624068097728E-06,8.00633849148571E-06,1.71905678810001E-05,1.71906626198958E-05,1.33430033667483E-06,1.33431022589966E-06,6.44835292890466E-06,6.44844349699479E-06,1.20938899589035E-06,1.20938235357961E-06,1.58608207850632E-06,2.11562010608634E-05,2.11559498638885E-05,1.32100808864311E-06,1.80837190012766E-05,1.80839507920036E-05,1.00305231621063E-06,1.00304348398204E-06,0.000525748639804,0.000525749528588,7.63887672904319E-07,9.81027402583327E-08,5.06786249541652E-06,5.06796176611571E-06,8.12507103470511E-07,8.12478277099929E-07,5.11691729451379E-07,5.1171917645875E-07,4.08390312744434E-07,4.08380904964548E-07,6.57042806874912E-08
1.51,0.33949888034299,0.226788302799916,0.226788294747286,0.067694134252775,0.067694127143968,0.011447296391168,0.011447298914308,0.017047250775924,0.00087348348947,0.003403365369248,0.00340336812608,0.00056958059961,0.000569581216088,0.000731655362122,0.009014627371521,0.009014623931428,4.20733858568862E-05,0.000164821772299,0.000164821352311,0.0004905524582,0.000490552915687,2.87434647187801E-05,2.87434988419458E-05,0.000145104462477,0.000145104904889,3.79567801817351E-05,2.56104395267803E-05,2.36255562301853E-05,2.36256514240786E-05,0.000440371246121,0.000440372614079,2.11036400604731E-06,1.61730914056691E-06,8.0079262673053E-06,8.00802637927821E-06,1.71589122583733E-05,1.71590094782917E-05,1.33125077056403E-06,1.33126094573922E-06,6.45015172976705E-06,6.4502462229769E-06,1.20501697083642E-06,1.2050086361484E-06,1.58085662019891E-06,2.12336863323421E-05,2.12334264074082E-05,1.31649326626747E-06,1.81541726101045E-05,1.8154409578135E-05,1.00074974319533E-06,1.00074080918184E-06,0.00053064698125,0.000530647897968,7.61451323149427E-07,9.76830592950181E-08,5.06796002679735E-06,5.06806018910323E-06,8.10597059828108E-07,8.10568906302072E-07,5.10381431836485E-07,5.10410144147796E-07,4.07782420966363E-07,4.07772481687766E-07,6.54579654264549E-08
