parameter,(50)[0],(51)[0],(49)[0],(52)[0],(48)[0],(51)[1],(49)[1],(50)[1],(50)[2],(52)[1],(48)[1],(51)[2],(49)[2],(50)[3],(53)[0],(47)[0],(50)[4],(52)[2],(48)[2],(49)[3],(51)[3],(49)[4],(51)[4],(52)[3],(48)[3],(50)[5],(50)[6],(49)[5],(51)[5],(53)[1],(47)[1],(50)[7],(50)[8],(48)[4],(52)[4],(49)[6],(51)[6],(49)[7],(51)[7],(52)[5],(48)[5],(51)[8],(49)[8],(50)[9],(47)[2],(53)[2],(53)[3],(47)[3],(50)[10],(51)[9],(49)[9],(54)[0],(46)[0],(50)[11],(50)[12],(48)[6],(52)[6],(51)[10],(49)[10],(49)[11],(51)[11],(52)[7],(48)[7],(52)[8]
0.58,0.310210439884876,0.225844062608314,0.225844061994154,0.086912080713886,0.08691208024575,0.005669409643129,0.005669409551718,0.007855535582572,0.000189357367911,0.002122045616285,0.002122045534745,0.000135002553291,0.000135002537284,0.000135055551229,0.017531492921345,0.017531492780398,4.32293340378399E-06,4.8710081499107E-05,4.87100675215292E-05,9.82362464230616E-05,9.82362645267324E-05,3.03116969999584E-06,3.03117168708476E-06,3.75290222761626E-05,3.75290116955951E-05,3.13257667451151E-06,1.6192646903376E-06,2.28607849524878E-06,2.28608407830227E-06,0.000406787828315,0.000406787775167,1.90657265120226E-07,1.19707064661181E-07,1.05635323564216E-06,1.05635365694835E-06,1.22760753307055E-06,1.22760807275185E-06,1.60834657764051E-07,1.60834792113423E-07,8.67756942365718E-07,8.6775171179782E-07,6.95090364980554E-08,6.95086782274354E-08,9.00759855273554E-08,8.87393890848066E-06,8.87394467998662E-06,7.31835416332321E-06,7.31834727056796E-06,4.79890179936765E-08,5.81524719823644E-08,5.81521664940108E-08,0.001826855461172,0.001826855438762,4.04423920381256E-08,3.20227939075086E-08,5.12879409631076E-07,5.12880400908518E-07,3.52811559684766E-08,3.52812058466661E-08,2.5797363432069E-08,2.57976259745914E-08,6.87907417155671E-08,6.87901993752677E-08,2.2293547862408E-08
0.585,0.310636687992034,0.225949782795244,0.225949779781705,0.086716618699446,0.086716616646744,0.005681335337702,0.005681335093919,0.007879160724285,0.000190254658568,0.002120714385591,0.002120714011879,0.000135517042949,0.000135516951904,0.000135811073144,0.017412619302385,0.01741261859407,4.35020515176822E-06,4.87617006819643E-05,4.87616254052712E-05,9.86855864944354E-05,9.86856242366259E-05,3.04774297226407E-06,3.04774642369771E-06,3.75852519245118E-05,3.7585203579613E-05,3.14635587676635E-06,1.62902251313878E-06,2.29194702461696E-06,2.29192108584014E-06,0.0004046614591,0.000404661169517,1.85694498512084E-07,1.1800187610062E-07,1.0593698243808E-06,1.05937563800812E-06,1.23331515325219E-06,1.23331153354259E-06,1.57726865408955E-07,1.57729727717859E-07,8.65508119323487E-07,8.65482429419011E-07,6.91932679022828E-08,6.91935750266856E-08,9.06706034061281E-08,8.84359575641146E-06,8.84364859129501E-06,7.29119580681967E-06,7.29115992232891E-06,4.8424038165373E-08,5.77922696084785E-08,5.7792725045663E-08,0.001802840214515,0.001802840023013,4.07245716101868E-08,0,5.13674195232108E-07,5.13682672431949E-07,3.55463178094697E-08,3.55463189512628E-08,0,0,6.78242116346322E-08,6.78197529178376E-08,0
0.59,0.311061539070938,0.226054473878858,0.226054473172308,0.086521614916795,0.086521614354531,0.005693198873106,0.005693198791511,0.007902719482366,0.000191151967036,0.002119363673464,0.002119363596498,0.000136030570272,0.000136030554324,0.000136566461169,0.017294705826375,0.017294705641608,4.37756199366787E-06,4.88124859160955E-05,4.88124744131914E-05,9.91341277317062E-05,9.91341489446378E-05,3.06434587980597E-06,3.06434753718895E-06,3.76407176928167E-05,3.76407091584063E-05,3.16053463898973E-06,1.63887348669832E-06,2.29806677004612E-06,2.29807048186174E-06,0.000402545751684,0.000402545700092,1.80873677131589E-07,1.16358112410018E-07,1.06236926786534E-06,1.06236921722427E-06,1.2390625178904E-06,1.23906285623757E-06,1.54678228262872E-07,1.54678545991572E-07,8.63322442143834E-07,8.63318216902755E-07,6.90024340871266E-08,6.90020829599489E-08,9.1252492809302E-08,8.81326844164643E-06,8.81327648106049E-06,7.26398519702337E-06,7.26397897431674E-06,4.88584589116566E-08,5.73537262363759E-08,5.73534600741825E-08,0.001779178988053,0.001779178954447,4.09896706693782E-08,3.07440019435553E-08,5.14463667870333E-07,5.14464054609737E-07,3.58095319023708E-08,3.58097133077726E-08,2.58628907790891E-08,2.58634689176671E-08,6.68439838701923E-08,6.68431330756581E-08,2.23906537200773E-08
0.595,0.31148500600746,0.226158148852035,0.226158146028095,0.086327070728402,0.086327068775739,0.005705000652032,0.005705000443784,0.007926211648791,0.00019204920106,0.002117994413512,0.002117994060775,0.000136543216495,0.000136543129437,0.000137321910987,0.017177743777034,0.017177743057469,4.40499724640793E-06,4.88626667750466E-05,4.88626023227571E-05,9.95820243004748E-05,9.95820579549986E-05,3.08099213815405E-06,3.08099461377635E-06,3.76956398460962E-05,3.76956006816667E-05,3.17513748211098E-06,1.64895645115514E-06,2.30454951508895E-06,2.30452522999716E-06,0.000400441516238,0.000400441257049,1.76205900333054E-07,1.14790659757282E-07,1.06538482428809E-06,1.06538990476368E-06,1.24496509332548E-06,1.24496149159724E-06,1.51712795333302E-07,1.51715437647564E-07,8.61351025812401E-07,8.61327412171038E-07,6.89279736166942E-08,6.89284570187234E-08,9.18330760382597E-08,8.78303059321214E-06,8.78307701762517E-06,7.23692448619536E-06,7.23689501293763E-06,4.93027001814413E-08,5.68720714863735E-08,5.68723226069235E-08,0.001755866386788,0.001755866190412,4.12671197124018E-08,0,5.15290704876371E-07,5.15297876899123E-07,3.60805817534594E-08,3.60806251944346E-08,0,0,6.59004123833951E-08,6.58966635768565E-08,0
0.6,0.311907100551473,0.226260814641641,0.226260814014605,0.086132984923351,0.086132984453297,0.005716740888689,0.005716740827157,0.007949637684,0.000192946402073,0.002116606235402,0.00211660617304,0.000137054866536,0.000137054848633,0.000138077148032,0.017061723164037,0.017061723014337,4.43251511793288E-06,4.89120230317341E-05,4.89120118855275E-05,0.000100029082584,0.000100029095107,3.09766502768945E-06,3.09766668759479E-06,3.77498082900021E-05,3.77498019618467E-05,3.19010755229941E-06,1.65912886457376E-06,2.31126056554876E-06,2.31126550188559E-06,0.000398347903531,0.000398347859712,1.71679791544855E-07,1.13281711856233E-07,1.06838216115509E-06,1.06838206621383E-06,1.25090547512911E-06,1.25090593735938E-06,1.48805031552214E-07,1.48805219190534E-07,8.59436474105582E-07,8.59432245770699E-07,6.8945248949138E-08,6.89448912604823E-08,9.23981927947701E-08,8.75280885479933E-06,8.75281512842864E-06,7.20982302556587E-06,7.20981858533117E-06,4.97459200324499E-08,5.6344816475544E-08,5.63446416103193E-08,0.001732896084218,0.001732896063628,4.15273319028219E-08,2.94801632325425E-08,5.16111114309482E-07,5.16111182128388E-07,3.63489786087041E-08,3.63491575949747E-08,2.59019545704439E-08,2.59023223179059E-08,6.49438876252119E-08,6.49432883781458E-08,2.25119973928545E-08
0.605,0.312327835104967,0.226362483668093,0.226362480921984,0.085939358824785,0.085939356912534,0.005728419997728,0.00572841979368,0.007972997406032,0.000193843481852,0.002115200044375,0.002115199691783,0.000137565596332,0.000137565509508,0.000138832383758,0.016946635611719,0.016946634905003,4.46010425396756E-06,4.89607624734379E-05,4.89606979220659E-05,0.000100475443779,0.000100475471324,3.11437768518518E-06,3.1143809931202E-06,3.78034202514301E-05,3.78033869528936E-05,3.20547302932616E-06,1.66952543257772E-06,2.31831008109977E-06,2.31828757699595E-06,0.000396265666538,0.000396265412103,1.67307681299306E-07,1.11846010691534E-07,1.07139170271503E-06,1.07139692613457E-06,1.25699698878325E-06,1.25699311947578E-06,1.45978793720293E-07,1.45981305022142E-07,8.57724469469332E-07,8.57701747172276E-07,6.90431647572146E-08,6.90440076721434E-08,9.29569869142076E-08,8.72267237632401E-06,8.72271715672508E-06,7.18286726706508E-06,7.18284006050358E-06,5.01986484436175E-08,5.58071925559962E-08,5.58073462010554E-08,0.001710263001519,0.001710262808863,4.17983683686018E-08,0,5.16968336509423E-07,5.16975209857441E-07,3.66248848205763E-08,3.66249185682268E-08,0,0,6.40233434411695E-08,6.40197938233741E-08,0
0.61,0.31274722108779,0.226463162686706,0.226463162053367,0.085746191077523,0.085746190527251,0.005740038199066,0.005740038127037,0.00799629131131,0.00019474048792,0.002113775475257,0.002113775407534,0.000138075298322,0.000138075281725,0.000139587329638,0.016832471256633,0.016832471108332,4.48777055920309E-06,4.90086774479328E-05,4.90086672927304E-05,0.000100920928863,0.00010092094115,3.13111678440615E-06,3.1311182950082E-06,3.78562812876717E-05,3.78562756031991E-05,3.22118395630491E-06,1.68000371690312E-06,2.32556883089544E-06,2.32557277600686E-06,0.00039419398074,0.000394193936028,1.63079703298393E-07,1.10465413804324E-07,1.07438254000127E-06,1.07438304269408E-06,1.26312065466044E-06,1.26312156307374E-06,1.43209306197455E-07,1.43209566934584E-07,8.56061226358523E-07,8.56057548124442E-07,6.92013565795304E-08,6.92009011020699E-08,9.34960994487083E-08,8.6925545952422E-06,8.69256073786739E-06,7.15587058276329E-06,7.1558667648127E-06,5.06505437963597E-08,5.52541719950642E-08,5.52538193447561E-08,0.001687960954235,0.001687960947138,4.20516076052925E-08,2.8235152638036E-08,5.17817707277792E-07,5.17817759103637E-07,3.68981679265869E-08,3.6898385434232E-08,2.59110040319961E-08,2.5911304583874E-08,6.30910244117815E-08,6.30902368630044E-08,2.26509934075879E-08
0.615,0.313165270615417,0.226562863618581,0.226562861134213,0.085553482728714,0.085553480984527,0.00575159588389,0.005751595676973,0.008019519165587,0.000195637338746,0.002112333425911,0.002112333074342,0.000138584059241,0.000138583977352,0.000140342203839,0.016719221996257,0.016719221337619,4.51550990154622E-06,4.90559794649171E-05,4.90559139685677E-05,0.000101365678654,0.000101365703422,3.14789332554358E-06,3.14789779686608E-06,3.79085772998274E-05,3.79085466051848E-05,3.23726762563872E-06,1.69069947316702E-06,2.33314450942108E-06,2.33312316985588E-06,0.00039213359377,0.000392133344736,1.59008418639821E-07,1.09155902347344E-07,1.07738484016439E-06,1.07738942154894E-06,1.26939170352905E-06,1.26938784354833E-06,1.40519480922989E-07,1.40521951393382E-07,8.54590422903535E-07,8.54568234159199E-07,6.94137854837074E-08,6.9414962816634E-08,9.40224382726851E-08,8.6625231760132E-06,8.66256736130265E-06,7.12901630001165E-06,7.12899121694933E-06,5.11117267638208E-08,5.47155671587101E-08,5.47158482934023E-08,0.001665985099935,0.001665984918774,4.23145207613393E-08,0,5.18702642979144E-07,5.18708690105855E-07,3.71787872506315E-08,3.71787679055948E-08,0,0,6.21924752371072E-08,6.21891601529689E-08,0
0.62,0.313581994959913,0.226661593465623,0.226661592814039,0.08536123273776,0.085361232205523,0.005763093282619,0.00576309323156,0.008042681540139,0.000196534064085,0.00211087349022,0.002110873438585,0.000139091751164,0.000139091735116,0.000141096727619,0.016606878115533,0.016606877991664,4.54331850036904E-06,4.91024492499512E-05,4.91024395423755E-05,0.000101809517515,0.000101809526324,3.16469480255598E-06,3.16469629616993E-06,3.79601215746141E-05,3.79601186472833E-05,3.25367023346408E-06,1.70147122538301E-06,2.34090819590225E-06,2.34091283305474E-06,0.00039008366368,0.000390083625968,1.55084591007356E-07,1.0789797704614E-07,1.08036648065165E-06,1.0803667851813E-06,1.2756910885771E-06,1.27569165951412E-06,1.37884846402361E-07,1.3788499301708E-07,8.5316065088773E-07,8.53157086553103E-07,6.96642756252482E-08,6.96638531821797E-08,9.45220106961077E-08,8.63251231913008E-06,8.63251734918921E-06,7.10212312806107E-06,7.10212040828995E-06,5.15720256365105E-08,5.41817291252843E-08,5.41815043369818E-08,0.001644329441703,0.001644329447544,4.25593398712195E-08,2.70123661633729E-08,5.19578478715389E-07,5.19578196265487E-07,3.74565875114767E-08,3.74568281953987E-08,2.58893398729758E-08,2.58896909586484E-08,6.12834171570122E-08,6.12829363510632E-08,2.28037385869858E-08
0.625,0.313997405750808,0.226759363468238,0.226759360969948,0.085169441891872,0.08516944010147,0.005774530794497,0.005774530626375,0.008065778137372,0.000197430608137,0.002109396587895,0.00210939630025,0.000139598477303,0.000139598407531,0.000141851107586,0.016495431736582,0.016495431109405,4.57120042164136E-06,4.91482996731731E-05,4.91482428282212E-05,0.00010225258177,0.000102252594683,3.1815314355827E-06,3.18153504016022E-06,3.80110873314115E-05,3.80110730983929E-05,3.27042457918873E-06,1.71245412141935E-06,2.34896989889428E-06,2.34895102141464E-06,0.000388044928759,0.00038804471828,1.51322781518273E-07,1.06709485607116E-07,1.08335809831147E-06,1.08336269735728E-06,1.28213439466747E-06,1.28213055806967E-06,1.35328375076835E-07,1.35330836023111E-07,8.51911062171351E-07,8.51892252346629E-07,6.99518625537203E-08,6.99529181666069E-08,9.49995435820702E-08,8.60258424938935E-06,8.60262243445048E-06,7.07536788659954E-06,7.07534723486583E-06,5.2041412826364E-08,5.36780007326757E-08,5.36777081839185E-08,0.001622989334315,0.001622989184436,4.28131047077095E-08,0,5.20489184203429E-07,5.20494522997539E-07,3.77414570544033E-08,3.77414052869055E-08,0,0,6.04075280932798E-08,6.04046106334702E-08,0
0.63,0.314411514042937,0.22685618036626,0.226856179722106,0.084978108918791,0.084978108405011,0.005785908684488,0.005785908636127,0.008088809571536,0.000198326981289,0.002107902407159,0.002107902350386,0.000140104109733,0.000140104096306,0.00014260508196,0.01638487339003,0.016384873268409,4.59914512144838E-06,4.91933327305263E-05,4.91933204529036E-05,0.000102694699828,0.000102694710392,3.19839046581961E-06,3.19839211765271E-06,3.80613298217514E-05,3.80613244428067E-05,3.28747495992338E-06,1.7235084559485E-06,2.35720163914627E-06,2.35720618001195E-06,0.000386016638825,0.000386016602505,1.47715023916297E-07,1.05569264171428E-07,1.08632765408761E-06,1.08632845538042E-06,1.28860251609797E-06,1.2886037422058E-06,1.32825228696731E-07,1.32825815465723E-07,8.50701654310457E-07,8.50697168873223E-07,7.02628581520274E-08,7.02626074438983E-08,9.54397538540672E-08,8.57267788673311E-06,8.57268360231275E-06,7.04858297767886E-06,7.0485802100841E-06,5.25098685475412E-08,5.31899828131528E-08,5.31897917704455E-08,0.001601959052653,0.001601959049474,4.30478956258762E-08,2.5815755751718E-08,5.21390187528559E-07,5.21390751761603E-07,3.80234123996833E-08,3.80236051239427E-08,2.58389365458175E-08,2.58396305828492E-08,5.95225538313219E-08,5.95217739733644E-08,2.29671080137828E-08
0.635,0.314824331140569,0.226952055279216,0.226952052880777,0.084787234751054,0.084787233079578,0.005797227284672,0.005797227131646,0.008111775530146,0.000199223145427,0.002106391713296,0.002106391438878,0.000140608749644,0.000140608683418,0.000143358836182,0.016275195331467,0.016275194780502,4.62716177589924E-06,4.92377417618886E-05,4.92376824165901E-05,0.000103136003847,0.000103136016612,3.21528381972355E-06,3.2152874493386E-06,3.81109747556015E-05,3.81109580536862E-05,3.30485907844332E-06,1.7347650920115E-06,2.36571385653176E-06,2.36569492110183E-06,0.000383999420611,0.00038399921681,1.44278907279106E-07,1.044958877378E-07,1.08930641830266E-06,1.08931022720654E-06,1.29520953297572E-06,1.29520531620382E-06,1.30398313541194E-07,1.30400949961458E-07,8.49659668856058E-07,8.4964044827347E-07,7.06004369959189E-08,7.06015196080266E-08,9.58443553397423E-08,8.54285243842435E-06,8.54289056257426E-06,7.02193116099876E-06,7.02190727991882E-06,5.29872868439828E-08,5.2740740614271E-08,5.27404849169064E-08,0.001581234040112,0.001581233909089,4.32907351751538E-08,0,5.22325093941368E-07,5.22329794008101E-07,3.83120851703828E-08,3.83121057840673E-08,0,0,5.86689064712485E-08,5.86660248114618E-08,0
0.64,0.315235868000837,0.227046994737162,0.227046994089663,0.084596818041075,0.084596817492335,0.005808486932412,0.005808486874075,0.008134676677256,0.000200119097192,0.002104864258702,0.002104864193245,0.00014111227066,0.000141112256957,0.000144112139519,0.016166388369175,0.016166388216981,4.65523699546365E-06,4.9281330177944E-05,4.92813179595913E-05,0.00010357634008,0.000103576350261,3.23219753909868E-06,3.23219898046745E-06,3.81598957231078E-05,3.81598919572859E-05,3.32251929058155E-06,1.74608839036829E-06,2.37438027823236E-06,2.37438485994895E-06,0.000381992579978,0.000381992530186,1.41009736543237E-07,1.03468551277149E-07,1.09226260923051E-06,1.09226337006762E-06,1.30183870731788E-06,1.30183964019022E-06,1.28023600295429E-07,1.28024140464786E-07,8.48651386685278E-07,8.48647047889647E-07,7.09528192564352E-08,7.09525595901343E-08,9.61953741341064E-08,8.51305130266015E-06,8.51305884047822E-06,6.99525005673502E-06,6.99524432733935E-06,5.34637657537568E-08,5.23134099308641E-08,5.23132989734688E-08,0.001560808829671,0.001560808818722,4.35148198566717E-08,2.46479656822936E-08,5.23249522887968E-07,5.23249431724424E-07,3.85979875784107E-08,3.85982278010052E-08,2.57646503328557E-08,2.57650352040196E-08,5.78072168398539E-08,5.78066822594062E-08,2.31388706594524E-08
0.645,0.315646135560704,0.227141009435908,0.227141007336686,0.084406859476194,0.084406857969956,0.005819687867993,0.005819687789385,0.008157512674829,0.000201014809254,0.002103320739057,0.00210332052003,0.000141614773825,0.000141614709243,0.000144865172342,0.016058444794824,0.016058444275919,4.68338249218692E-06,4.93242913194491E-05,4.93242314855986E-05,0.00010401584142,0.000104015839823,3.24914363551365E-06,3.24914753575397E-06,3.82082138274231E-05,3.82082088065788E-05,3.34049012906457E-06,1.7576074039221E-06,2.38330835758353E-06,2.38328986721852E-06,0.000379996685975,0.000379996499407,1.37927215074117E-07,1.02505863267401E-07,1.09522500001664E-06,1.09522936101328E-06,1.30860211025805E-06,1.30859865067299E-06,1.2572234999869E-07,1.25724637447278E-07,8.47801105651345E-07,8.47782146642916E-07,7.13250225775307E-08,7.13262297526915E-08,9.64906508735365E-08,8.48333001900654E-06,8.48336611803386E-06,6.96869628144205E-06,6.96867507439501E-06,5.39489872381659E-08,5.19284671081207E-08,5.19281996871037E-08,0.001540678984267,0.001540678857208,4.37457482444536E-08,0,5.24205940937767E-07,5.24210028298032E-07,3.88903438127768E-08,3.88902643305795E-08,0,0,5.69760055996823E-08,5.69735254202971E-08,0
0.65,0.316055144319815,0.227234106009305,0.227234105364908,0.084217357948819,0.084217357409541,0.005830830539952,0.005830830493043,0.008180284148226,0.000201910278279,0.0021017610209,0.002101760981755,0.000142116125774,0.000142116115586,0.000145617675314,0.015951355820971,0.015951355680203,4.71158173318432E-06,4.93664384405174E-05,4.93664283788675E-05,0.000104454320757,0.000104454327697,3.26610866344253E-06,3.26610997937952E-06,3.82558249206706E-05,3.82558223919189E-05,3.35872419595497E-06,1.76918897597823E-06,2.39237575497575E-06,2.39238019087096E-06,0.000378011126432,0.000378011097808,1.35032568046294E-07,1.01586738681247E-07,1.09816629836068E-06,1.09816676357481E-06,1.31538488932078E-06,1.31538487275391E-06,1.23472229972383E-07,1.23472636675498E-07,8.46979466850603E-07,8.46975155824287E-07,7.17063487200152E-08,7.17061894707602E-08,9.6708023577593E-08,8.45363798675492E-06,8.45364364019185E-06,6.94212283212421E-06,6.94211807448753E-06,5.44330870243795E-08,5.15678125678473E-08,5.15677473980319E-08,0.00152083930476,0.001520839301073,4.39566979497478E-08,2.35117943753322E-08,5.25152533417168E-07,5.25151691599525E-07,3.91796822187219E-08,3.91798145147606E-08,2.56711849397175E-08,2.56719376062129E-08,5.6137926980431E-08,5.6137455898019E-08,2.33174149508659E-08
0.655,0.316462905092497,0.227326294418145,0.227326292532391,0.084028313799037,0.084028312407296,0.005841915094948,0.005841915053804,0.008202990769648,0.000202805484372,0.002100185736734,0.002100185549463,0.000142616445809,0.000142616388817,0.000146369855946,0.015845113881619,0.015845113319573,4.73984952776563E-06,4.94079578394622E-05,4.94079020292545E-05,0.000104891942653,0.000104891941241,3.28310487743215E-06,3.28310838260099E-06,3.83028246235732E-05,3.83028238709786E-05,3.37725177627246E-06,1.78095801638236E-06,2.4016902928875E-06,2.40167187941805E-06,0.000376036434601,0.000376036264081,1.32349489764364E-07,1.0073000422125E-07,1.10111289252417E-06,1.10111666727104E-06,1.32229584386674E-06,1.32229298342629E-06,1.21293111118809E-07,1.21295354590457E-07,8.46306257846938E-07,8.46288133711971E-07,7.21034617321349E-08,7.21047093077674E-08,9.68408984055068E-08,8.42402337501891E-06,8.4240564627236E-06,6.91567371308199E-06,6.91565375700714E-06,5.49260016935927E-08,5.12507195234412E-08,5.12502559141277E-08,0.001501285500446,0.001501285350159,4.41731268958025E-08,0,5.26129274346674E-07,5.26132515368628E-07,3.94753221855378E-08,3.94752838228284E-08,0,0,5.53285832678676E-08,5.53261840583238E-08,0
0.66,0.316869428158428,0.227417581562457,0.227417580981997,0.083839726035215,0.083839725635569,0.005852942047844,0.005852942035302,0.008225633232447,0.000203700413661,0.002098594736905,0.002098594715196,0.000143115592819,0.000143115586188,0.000147121458448,0.015739710173467,0.015739710093849,4.76816726478335E-06,4.94486675545814E-05,4.94486605199405E-05,0.00010532851959,0.000105328525225,3.30011829264249E-06,3.30011882036666E-06,3.83491232320534E-05,3.83491236462568E-05,3.3960244822776E-06,1.79278723543291E-06,2.41112902948694E-06,2.41113311512759E-06,0.000374071995223,0.00037407197815,1.29884314542697E-07,9.99142015478341E-08,1.10403600438262E-06,1.10403589674296E-06,1.32922571357021E-06,1.32922601857583E-06,1.19163726405283E-07,1.19164093209442E-07,8.45655410974677E-07,8.45652740583639E-07,7.25054247418106E-08,7.25051326394329E-08,9.68610156405102E-08,8.39443904174496E-06,8.39444148558433E-06,6.88920457031158E-06,6.88920204556324E-06,5.54176633178374E-08,5.09578712408942E-08,5.09577615824322E-08,0.001482012479134,0.00148201249142,4.43707178007188E-08,2.24096474145571E-08,5.27095384247636E-07,5.27094967387798E-07,3.97677760602441E-08,3.97680042937392E-08,2.55673740594254E-08,2.55675941356853E-08,5.45137278427701E-08,5.45133482565963E-08,2.35015646418841E-08
0.665,0.317274724074235,0.227507976938438,0.227507975046929,0.083651594941138,0.083651593589897,0.005863911491662,0.005863911480254,0.008248211131517,0.000204595055067,0.002096988633894,0.002096988480347,0.000143613680706,0.000143613628889,0.000147872667106,0.01563513758932,0.015635137058375,4.79655066709637E-06,4.94887518246742E-05,4.94886970903697E-05,0.000105764203244,0.000105764200046,3.31716092972959E-06,3.3171656076083E-06,3.83948058973436E-05,3.83948098002557E-05,3.4150783853893E-06,1.8047932699144E-06,2.42079889476293E-06,2.42078227397503E-06,0.000372118324477,0.000372118173168,1.27664913368686E-07,9.91587240269807E-08,1.10696465429165E-06,1.10696856714253E-06,1.33627646736862E-06,1.33627321116669E-06,1.17103226813066E-07,1.17105350886012E-07,8.45144724144958E-07,8.45128574723437E-07,7.29204570915259E-08,7.29216229432962E-08,9.67593804153612E-08,8.36493255274077E-06,8.36496415780186E-06,6.86285977909003E-06,6.86284311694967E-06,5.59175724661977E-08,5.0707873383598E-08,5.07074077542581E-08,0.001463016217251,0.001463016071728,4.45708853431841E-08,0,5.28090459789638E-07,5.28094323090359E-07,4.00665642906976E-08,4.006633718243E-08,0,0,5.37265368866434E-08,5.37243278744309E-08,0
0.67,0.317678803028596,0.227597487262502,0.227597486659091,0.083463919328096,0.083463918913797,0.005874823985676,0.005874823981207,0.008270725261293,0.00020548938753,0.002095367305728,0.002095367285137,0.000144110579127,0.000144110574173,0.000148623263853,0.015531387295256,0.015531387219531,4.82498143565571E-06,4.95280286757251E-05,4.9528020599173E-05,0.000106198823321,0.000106198827534,3.33421938842726E-06,3.33422033821871E-06,3.84397964645371E-05,3.84397979032022E-05,3.43435752447257E-06,1.81685794259225E-06,2.4305830374445E-06,2.4305865622203E-06,0.000370174832525,0.000370174815931,1.25698559166408E-07,9.8442385405714E-08,1.10986888077337E-06,1.10986857492081E-06,1.34334466872081E-06,1.34334522108593E-06,1.15090997644284E-07,1.15091325452483E-07,8.44653575952803E-07,8.44651224166468E-07,7.33376983245564E-08,7.33374270988004E-08,9.65049130248795E-08,8.3354568208383E-06,8.33545833336307E-06,6.83649979303052E-06,6.83649740862447E-06,5.64166568710302E-08,5.04810376527275E-08,5.04808850117865E-08,0.001444291711748,0.001444291724641,4.47537211782224E-08,2.13431953512081E-08,5.29074903151562E-07,5.29074905736546E-07,4.03618045425703E-08,4.03619986627746E-08,2.54610250238776E-08,2.54611346321228E-08,5.29346621881761E-08,5.2934300552727E-08,2.36903629688379E-08
0.675,0.318081674946597,0.227686121761701,0.227686119825513,0.083276699566904,0.083276698228472,0.00588567959191,0.005885679595994,0.008293175124612,0.000206383412864,0.002093731336067,0.002093731198246,0.000144606397806,0.000144606348212,0.000149373413545,0.015428452498801,0.015428451993176,4.85347518883128E-06,4.95666795842963E-05,4.95666238514689E-05,0.000106632523145,0.000106632522137,3.35130566733431E-06,3.35131092402065E-06,3.84841701356771E-05,3.84841739614374E-05,3.45390384314698E-06,1.82909331900543E-06,2.44058249444014E-06,2.44056645117548E-06,0.000368242012603,0.000368241865037,1.24010671312461E-07,9.77839703315924E-08,1.11277732405498E-06,1.112781231649E-06,1.35052976547661E-06,1.350527251167E-06,1.13145490839972E-07,1.13147720342776E-07,8.44294117540646E-07,8.44277902319218E-07,7.3765899735801E-08,7.37670091194444E-08,9.60921540723418E-08,8.30605793165971E-06,8.30608951518673E-06,6.81026021234863E-06,6.81024314986735E-06,5.69235854883615E-08,5.02950654425483E-08,5.02946497696382E-08,0.001425835150339,0.001425835014219,4.49379059068705E-08,0,5.30088221768529E-07,5.30091216428182E-07,4.06633130394631E-08,4.06629193765136E-08,0,0,5.21695721961564E-08,5.21676025448987E-08,0
0.68,0.318483350182103,0.227773886898873,0.227773886376657,0.083089934290899,0.083089933876019,0.005896478895695,0.005896478880339,0.0083155615777,0.00020727710453,0.002092080618762,0.002092080595905,0.000145101009554,0.000145101002075,0.000150122900795,0.015326324496322,0.015326324399935,4.88201204425987E-06,4.96045285470219E-05,4.96045191995151E-05,0.000107065137832,0.000107065143489,3.36840678832621E-06,3.36840855619015E-06,3.85278544909607E-05,3.85278548761148E-05,3.47366169467629E-06,1.84138037221641E-06,2.45068611281294E-06,2.45069043387482E-06,0.000366319297744,0.000366319275099,1.22600903242398E-07,9.71627952555198E-08,1.11566118448118E-06,1.11566151984921E-06,1.35772845937835E-06,1.35772922505385E-06,1.11246875116579E-07,1.1124733594888E-07,8.43949640395822E-07,8.43946299453155E-07,7.41945419348117E-08,7.41940754693627E-08,9.54984289290858E-08,8.27669266222571E-06,8.27669578018874E-06,6.78400842478814E-06,6.78400515994037E-06,5.74297163798405E-08,5.01305435556883E-08,5.01303871014045E-08,0.001407641683515,0.00140764168791,4.5104472379225E-08,2.12643179341368E-08,5.3108780408539E-07,5.31088114962413E-07,4.09611238987927E-08,4.09612077537785E-08,2.53622784451504E-08,2.53628168178439E-08,5.14005148508982E-08,5.13999537850079E-08,2.38835004066422E-08
