parameter,"(8,8)[0]","(9,8)[0]","(8,9)[0]","(7,8)[0]","(8,7)[0]","(9,9)[0]","(9,7)[0]","(7,9)[0]","(7,7)[0]","(8,8)[1]","(8,8)[2]","(9,8)[1]","(8,9)[1]","(7,8)[1]","(8,7)[1]","(8,9)[2]","(9,8)[2]","(8,7)[2]","(7,8)[2]","(10,8)[0]","(8,10)[0]","(8,6)[0]","(6,8)[0]","(9,9)[1]","(9,9)[2]","(7,9)[1]","(9,7)[1]","(7,7)[1]","(9,7)[2]","(7,9)[2]","(7,7)[2]","(9,10)[0]","(10,9)[0]","(7,10)[0]","(10,7)[0]","(9,6)[0]","(6,9)[0]","(6,7)[0]","(7,6)[0]","(8,8)[3]","(8,8)[4]","(8,8)[5]","(8,8)[6]","(8,8)[7]","(8,9)[3]","(9,8)[3]","(8,7)[3]","(7,8)[3]","(8,9)[4]","(9,8)[4]","(8,7)[4]","(7,8)[4]","(9,8)[5]","(8,9)[5]","(7,8)[5]","(8,7)[5]","(8,9)[6]","(9,8)[6]","(8,7)[6]","(7,8)[6]"
-0.5474,0.225716421,0.094469025,0.094472316,0.094253091,0.094253579,0.044803688,0.035217179,0.035218346,0.044578527,0.02459942,0.022604024,0.009977427,0.00997735,0.009947928,0.009947502,0.00837418,0.008373234,0.008331126,0.008330482,0.006053222,0.006054121,0.006004463,0.006003798,0.003826082,0.003747884,0.003213909,0.003213795,0.003794494,0.003143715,0.003143794,0.003714875,0.00312829,0.003127584,0.002044027,0.002043803,0.002032795,0.002032773,0.003089932,0.003090753,0.002528019,0.0019778,0.001955951,0.00192119,0.001819958,0.000885374,0.000885304,0.00087943,0.000879372,0.000836423,0.000836421,0.000834146,0.000834163,0.000813708,0.00081374,0.000808934,0.000809003,0.000753405,0.000753391,0.000749035,0.000749048
-0.5534,0.225738759,0.094461182,0.094463002,0.094248557,0.094244493,0.044857758,0.035167116,0.035169261,0.044634204,0.024608922,0.022591607,0.009978196,0.00997844,0.009948979,0.009948583,0.008374218,0.008371402,0.008331438,0.008331463,0.006050304,0.006051755,0.006002275,0.006002645,0.0038295,0.00375037,0.003211272,0.003210251,0.003798531,0.003138868,0.003139884,0.003717997,0.003134344,0.003133845,0.002038697,0.002037898,0.002027449,0.002027661,0.003096998,0.003096948,0.002529614,0.001978339,0.001956474,0.001920451,0.001819086,0.000885635,0.000885374,0.000879711,0.000879723,0.000836676,0.000836584,0.000834269,0.000834473,0.000813585,0.00081369,0.000808967,0.00080889,0.000752743,0.000752726,0.000748437,0.000748497
-0.5583,0.22576082,0.094454985,0.094457063,0.094241328,0.094237862,0.044903279,0.035125149,0.035127958,0.044678936,0.024617124,0.022580749,0.009979031,0.009979162,0.009949561,0.00994933,0.008374142,0.008372003,0.008332147,0.00833138,0.006048524,0.006049988,0.006000431,0.006000581,0.003832674,0.003752092,0.003208864,0.003208035,0.003801639,0.003135634,0.003136455,0.003719685,0.003139386,0.003138907,0.002034419,0.002033363,0.002022834,0.002023217,0.003101874,0.003101941,0.002530938,0.001978979,0.001956937,0.001919875,0.001818365,0.00088587,0.000885627,0.000879963,0.000879936,0.000836918,0.000836844,0.000834469,0.00083465,0.000813556,0.00081368,0.000808877,0.000808811,0.000752356,0.000751905,0.000747673,0.000748146
-0.5593,0.2257651,0.094453478,0.094455935,0.094240085,0.094236579,0.044912357,0.03511678,0.035119793,0.04468804,0.024618799,0.022578589,0.009979192,0.009979338,0.009949748,0.009949496,0.008374116,0.008372059,0.008332164,0.008331402,0.006048133,0.006049622,0.006000059,0.006000205,0.003833287,0.003752423,0.003208385,0.003207553,0.003802232,0.003134957,0.003135778,0.003720021,0.003140397,0.003139919,0.002033534,0.002032461,0.002021931,0.002022335,0.00310287,0.003102936,0.002531211,0.001979113,0.001957035,0.001919749,0.001818218,0.00088592,0.000885679,0.000880009,0.000879984,0.00083696,0.000836884,0.000834516,0.000834695,0.000813545,0.000813675,0.000808856,0.000808801,0.000752246,0.000751787,0.000747556,0.000748034
-0.5608,0.225772403,0.094451838,0.094454011,0.094233359,0.094239321,0.044926044,0.035106125,0.035105263,0.044701481,0.024621217,0.022575259,0.009979477,0.009979412,0.009949549,0.009950044,0.0083711,0.008375253,0.008331597,0.008332135,0.006048956,0.006047659,0.005999783,0.005999323,0.003834242,0.003752915,0.003206718,0.003207857,0.003803171,0.003134852,0.003133826,0.003720506,0.003141397,0.003141922,0.002031202,0.002032074,0.002020726,0.002020842,0.003104353,0.003104412,0.002531595,0.001979287,0.00195716,0.001919567,0.001817993,0.000885727,0.000886002,0.000880066,0.000880061,0.000836972,0.000836996,0.000834838,0.000834509,0.000813526,0.000813647,0.000808637,0.000808963,0.000751897,0.000751769,0.000747629,0.000747602
-0.5629,0.225781547,0.09444826,0.094452101,0.094234655,0.094236083,0.044944613,0.035088677,0.035089946,0.044722493,0.024624833,0.02257072,0.009979635,0.009980061,0.009950488,0.009950596,0.008371164,0.008372294,0.008331512,0.008332516,0.006047012,0.006047171,0.005998998,0.00599902,0.00383493,0.003752778,0.003205851,0.003205863,0.003804598,0.003132514,0.003132597,0.003721288,0.003143486,0.003143521,0.002029522,0.002029621,0.002018844,0.002019156,0.003106677,0.003106638,0.002532277,0.001979763,0.001957373,0.001919149,0.001817614,0.000885858,0.000885875,0.000880198,0.000880229,0.000837121,0.000837028,0.000834771,0.000834662,0.000813364,0.000813616,0.000808699,0.000808927,0.000751582,0.000751466,0.000747417,0.000747394
-0.5637,0.225785638,0.094447539,0.094451768,0.09423341,0.094234465,0.044952439,0.035081803,0.035083348,0.044729045,0.024626149,0.022569396,0.009979901,0.009980351,0.009950575,0.00995064,0.00837111,0.008372199,0.008331498,0.00833253,0.006046435,0.006046656,0.005998584,0.005998662,0.003835361,0.003753441,0.003205518,0.003205507,0.003804961,0.003131907,0.003132026,0.003721516,0.003144278,0.003144295,0.00202875,0.00202882,0.002018105,0.002018444,0.003107386,0.003107331,0.002532514,0.001979653,0.001957369,0.001919043,0.001817475,0.000885882,0.000885893,0.000880204,0.000880239,0.000837134,0.00083704,0.000834784,0.000834677,0.000813352,0.000813607,0.000808664,0.000808883,0.000751487,0.000751368,0.000747305,0.000747289
-0.5673,0.225802376,0.094443466,0.094446305,0.094229232,0.09422798,0.044985512,0.035050689,0.035053326,0.044761601,0.024631933,0.022561053,0.009980431,0.009980698,0.009950995,0.009951039,0.00837165,0.008372758,0.008332379,0.008332163,0.006045297,0.006045389,0.005997204,0.005997295,0.003837841,0.003754806,0.003203811,0.003203814,0.003807218,0.003129606,0.003129558,0.003722742,0.003148002,0.003148093,0.002025728,0.002025344,0.002014826,0.002015233,0.003110957,0.00311099,0.002533462,0.001980237,0.001957802,0.001918655,0.001816947,0.000886057,0.000886093,0.000880388,0.000880395,0.000837278,0.000837221,0.000834918,0.000834885,0.00081345,0.000813524,0.000808714,0.000808753,0.000751259,0.000750751,0.000746648,0.000747088
-0.5734,0.225828777,0.094437848,0.094435753,0.094219722,0.094220439,0.04504235,0.035001703,0.034999579,0.044817645,0.024641801,0.022547407,0.009981612,0.009981474,0.009951931,0.009951872,0.008373063,0.008371937,0.008332357,0.008332677,0.006043126,0.006043142,0.005995017,0.005994989,0.003841735,0.003756945,0.003200923,0.003200874,0.003811052,0.003125364,0.003125448,0.003724828,0.003154476,0.003154352,0.002019871,0.002020203,0.002009729,0.002009361,0.003117251,0.0031172,0.002535139,0.001981161,0.001958363,0.001917899,0.001816009,0.000886396,0.000886354,0.000880682,0.000880682,0.000837512,0.000837559,0.000835182,0.00083522,0.000813459,0.000813394,0.000808669,0.000808636,0.000750028,0.000750528,0.000746356,0.000745923
-0.5805,0.225860329,0.094423489,0.0944268,0.094213914,0.094210432,0.045105786,0.034939038,0.034942812,0.044885091,0.024655196,0.022531675,0.009982407,0.009982815,0.009953643,0.009953579,0.008372018,0.008372933,0.008333031,0.008332668,0.006039988,0.006040163,0.005992219,0.005992567,0.003846124,0.003759117,0.003197497,0.003197404,0.003815685,0.003120501,0.003120518,0.00372708,0.003161443,0.003161505,0.00201379,0.00201334,0.002002929,0.002003455,0.003124584,0.003124556,0.002537203,0.001982041,0.001958965,0.001916927,0.001814885,0.000886731,0.000886748,0.000881073,0.000881081,0.000837825,0.000837768,0.000835529,0.000835529,0.000813285,0.000813347,0.000808539,0.000808525,0.000749645,0.000749136,0.00074505,0.000745523
-0.5844,0.225876623,0.094419132,0.094421722,0.094206168,0.094205895,0.045143136,0.034907531,0.034908939,0.044919992,0.02466329,0.022523105,0.00998367,0.009983713,0.009954424,0.00995415,0.008372379,0.008372767,0.008332742,0.008333066,0.006038328,0.006038598,0.005990896,0.005990926,0.003848632,0.003760048,0.003195593,0.003195506,0.00381813,0.003117613,0.00311771,0.003728095,0.003165508,0.003165477,0.002010058,0.002009904,0.001999696,0.001999826,0.003128476,0.003128467,0.00253839,0.001982474,0.001959277,0.001916392,0.001814254,0.000886945,0.000886957,0.000881293,0.000881321,0.000837942,0.000837908,0.000835684,0.000835679,0.000813108,0.00081317,0.000808422,0.000808474,0.000748958,0.000748888,0.000744759,0.000744785
-0.589,0.225898678,0.094414016,0.094418895,0.09419941,0.094198284,0.045187871,0.034868606,0.034870866,0.04496165,0.024669782,0.02251314,0.009984439,0.009984627,0.009955252,0.009954849,0.0083726,0.008372985,0.008330502,0.008333303,0.006037002,0.006037363,0.005988187,0.005989087,0.003851557,0.003761764,0.003193483,0.003192744,0.003820502,0.003113532,0.003114562,0.003729266,0.003170537,0.003170527,0.002005981,0.002005797,0.001995121,0.00199573,0.003133056,0.003132743,0.002539817,0.001983286,0.001959654,0.001915679,0.001813558,0.000887172,0.000887171,0.000881319,0.000881521,0.000838218,0.000838054,0.000835875,0.000835916,0.00081306,0.000813179,0.000808338,0.000808308,0.000748421,0.000748352,0.000744162,0.000744172
-0.5914,0.225909713,0.094410671,0.094414616,0.094195681,0.094196338,0.045208983,0.034849398,0.034850641,0.044983597,0.024673764,0.022507943,0.009984936,0.009984864,0.009955668,0.009955334,0.008372614,0.008373099,0.008330891,0.008333301,0.006036013,0.006036294,0.005987467,0.005988068,0.003853013,0.003762488,0.003192309,0.003191721,0.003822026,0.003112017,0.003112884,0.00373009,0.003172863,0.003172847,0.002003813,0.002003707,0.001993089,0.001993578,0.003135419,0.003135187,0.002540511,0.001983597,0.001959905,0.001915395,0.001813207,0.000887279,0.000887283,0.000881457,0.000881626,0.000838304,0.000838182,0.000836006,0.000836032,0.000813046,0.000813146,0.000808308,0.000808303,0.000748119,0.000748068,0.000743883,0.000743897
-0.6009,0.225955543,0.094395247,0.094399636,0.094185282,0.094183229,0.045295709,0.034767869,0.034770205,0.04507302,0.024690445,0.022486114,0.009985839,0.009986455,0.00995647,0.009957261,0.008373202,0.008373546,0.008331466,0.008334258,0.006031955,0.006032427,0.005983596,0.005984642,0.003859049,0.003765597,0.003187898,0.003187135,0.003828353,0.0031054,0.003106468,0.003733296,0.003182534,0.003182451,0.001995238,0.001994955,0.001984431,0.001985087,0.003145252,0.003144891,0.00254306,0.001984906,0.001960928,0.00191425,0.001811698,0.000887755,0.00088773,0.000881935,0.00088214,0.000838763,0.000838594,0.000836473,0.000836543,0.000812944,0.000813063,0.000808244,0.000808178,0.000746911,0.000746853,0.000742656,0.000742708
-0.607,0.225984472,0.094390688,0.094387311,0.094174672,0.094175183,0.045352731,0.034718397,0.034717263,0.045128599,0.024700637,0.022472483,0.009987202,0.009987466,0.009957241,0.009958566,0.008373459,0.008373889,0.008334418,0.008332003,0.006029877,0.006029443,0.005982066,0.005981232,0.003862961,0.003767637,0.003184323,0.003184993,0.003832217,0.003102221,0.003101287,0.003735294,0.003188713,0.00318878,0.001989591,0.001989627,0.001979509,0.001979112,0.003151039,0.003151332,0.002544905,0.001985723,0.001961562,0.001913496,0.001810767,0.000888028,0.000888037,0.000882403,0.000882253,0.000838938,0.000839039,0.00083682,0.000836793,0.000812981,0.000812907,0.000808107,0.000808212,0.000746139,0.00074612,0.000741892,0.000741959
-0.6126,0.226013081,0.094380456,0.094379478,0.094167751,0.094169427,0.045403198,0.034671712,0.034670589,0.045181514,0.024709647,0.02245959,0.009987964,0.009988182,0.009958395,0.00995956,0.008373764,0.008374355,0.008332603,0.008332959,0.006027504,0.00602722,0.005979546,0.005979326,0.003866516,0.003769418,0.003181737,0.003181843,0.003835568,0.003097595,0.003097555,0.003737071,0.00319431,0.003194383,0.001984552,0.00198466,0.001974268,0.00197422,0.003156935,0.003156971,0.002546557,0.001986582,0.001962152,0.001912725,0.001809941,0.000888268,0.000888289,0.00088254,0.000882546,0.000839218,0.0008392,0.000837094,0.000837072,0.000812864,0.000812905,0.000808042,0.000808091,0.000745425,0.000745443,0.000741237,0.000741232
-0.6128,0.226011722,0.094379625,0.094373278,0.094168688,0.094171993,0.045402949,0.034670601,0.034666825,0.045186032,0.024709761,0.022459109,0.009988044,0.009987518,0.009959236,0.009959035,0.008373238,0.008373593,0.008335335,0.008332461,0.006027253,0.006026141,0.00598109,0.005979395,0.003866389,0.0037692,0.003181313,0.003182333,0.003836305,0.003098309,0.003096942,0.003738485,0.00319419,0.003194436,0.001983886,0.001984498,0.001974691,0.001973836,0.003157531,0.003158861,0.002546575,0.001986591,0.001962168,0.001912709,0.001809782,0.000888192,0.000888295,0.000882805,0.000882573,0.000839155,0.000839335,0.000837209,0.000837027,0.000812915,0.000812778,0.000808102,0.000808208,0.000745303,0.000745379,0.00074134,0.00074116
-0.6226,0.226053766,0.094363347,0.09436635,0.094155011,0.094150523,0.0454981,0.034584218,0.034587806,0.045275078,0.024724644,0.022435614,0.009989216,0.009989815,0.009959777,0.009960502,0.008374327,0.00837443,0.008332877,0.008332706,0.00602368,0.006024244,0.005975725,0.005976275,0.00387326,0.003774845,0.003176943,0.003176685,0.003842036,0.003090146,0.003090342,0.003742168,0.003206254,0.003206169,0.001975965,0.001975299,0.001964912,0.00196532,0.003168645,0.003168523,0.002549417,0.001988186,0.001963056,0.001911266,0.001808352,0.000888808,0.000888776,0.000882998,0.000883052,0.000839703,0.00083966,0.000837533,0.00083761,0.000812803,0.000812774,0.000808033,0.000807955,0.000744417,0.00074412,0.000739876,0.000740214
-0.6232,0.226057792,0.094361417,0.094365288,0.094154273,0.09415062,0.045503346,0.034578551,0.034582525,0.045281508,0.024725657,0.022434083,0.009989453,0.009989571,0.009960939,0.009959602,0.008374229,0.008374487,0.008333051,0.008332659,0.006023436,0.006023791,0.005975618,0.00597593,0.003873633,0.003775011,0.003176576,0.003176419,0.003842461,0.00308977,0.003089821,0.003742404,0.003206789,0.003206824,0.001975278,0.0019748,0.00196438,0.001964703,0.003169275,0.003169256,0.002549597,0.001988277,0.001963135,0.001911179,0.00180825,0.000888808,0.000888832,0.000883054,0.000883058,0.000839711,0.0008397,0.000837613,0.000837602,0.000812795,0.000812769,0.000808015,0.000807967,0.000744334,0.000744031,0.000739829,0.0007401
-0.6338,0.226111261,0.094347557,0.094346144,0.094136304,0.094136438,0.045601212,0.034491874,0.03449101,0.045379163,0.024743257,0.022409737,0.009991517,0.009991269,0.009962613,0.009961668,0.008375138,0.008375066,0.008333725,0.008333606,0.00601943,0.006018891,0.005971471,0.005971341,0.003880485,0.003778426,0.003171513,0.003171575,0.003849326,0.003082636,0.003082536,0.003745832,0.003217533,0.003217655,0.001965378,0.001965775,0.001955212,0.001955064,0.003179928,0.003179985,0.002552909,0.001989749,0.001964304,0.001909855,0.001806647,0.0008893,0.000889338,0.000883568,0.000883542,0.000840235,0.000840246,0.000838174,0.000838133,0.000812731,0.000812693,0.000807912,0.000807931,0.000742733,0.000742922,0.000738741,0.000738497
-0.6339,0.226111055,0.09434764,0.094346225,0.094136008,0.094136148,0.045601813,0.034491555,0.034490689,0.045379419,0.024743419,0.022409712,0.009991589,0.00999134,0.00996265,0.009961706,0.008375171,0.008375101,0.008333684,0.008333564,0.006019428,0.006018888,0.005971421,0.005971291,0.003880535,0.003778454,0.003171494,0.003171556,0.003849326,0.003082607,0.003082507,0.003745823,0.003217588,0.00321771,0.001965344,0.001965742,0.00195517,0.001955023,0.003179949,0.003180007,0.002552942,0.001989762,0.001964306,0.001909845,0.001806644,0.000889306,0.000889345,0.00088357,0.000883544,0.000840239,0.000840249,0.000838178,0.000838137,0.000812735,0.000812697,0.00080791,0.000807929,0.000742731,0.00074292,0.000738734,0.00073849
-0.6412,0.226149602,0.09433664,0.094333176,0.09412302,0.094127872,0.045669296,0.03443118,0.03442723,0.045447957,0.024755701,0.022392803,0.009993021,0.009992381,0.009963882,0.009963269,0.008375512,0.008375453,0.008334167,0.008334312,0.006016142,0.006015537,0.005968627,0.005968033,0.003885241,0.00378066,0.003167958,0.003168239,0.003854168,0.003077598,0.003077373,0.003748198,0.003224975,0.003225071,0.001958594,0.001959281,0.001948797,0.001948361,0.003187389,0.003187522,0.002555274,0.001990735,0.001965116,0.001908885,0.001805519,0.000889635,0.000889671,0.000883936,0.000883881,0.00084059,0.000840634,0.000838584,0.000838506,0.000812642,0.00081266,0.000807825,0.000807907,0.00074171,0.000742004,0.000737842,0.000737503
-0.6426,0.226157081,0.094333414,0.094330668,0.094121365,0.094125641,0.045681572,0.034419272,0.034415955,0.045460831,0.024757945,0.022389554,0.009993231,0.009992739,0.009964235,0.009963563,0.008375701,0.008375512,0.008334425,0.008334687,0.006015413,0.00601494,0.005968084,0.005967574,0.00388612,0.003781075,0.003167359,0.003167584,0.003855143,0.003076644,0.003076476,0.003748686,0.003226343,0.003226406,0.001957383,0.001958011,0.001947569,0.00194718,0.003188806,0.003188931,0.002555757,0.001990941,0.001965359,0.001908723,0.00180525,0.000889698,0.000889722,0.000884002,0.00088395,0.000840657,0.000840697,0.000838647,0.000838577,0.000812644,0.000812671,0.000807839,0.00080792,0.000741515,0.000741803,0.000737653,0.000737324
-0.6431,0.226159026,0.09433376,0.094330304,0.094120137,0.094124991,0.045686249,0.034415758,0.034411812,0.045464751,0.024758776,0.022388632,0.009993356,0.009992704,0.009964209,0.009963573,0.00837569,0.008375624,0.008334302,0.008334432,0.00601538,0.006014779,0.005967844,0.005967248,0.003886452,0.003781227,0.003167122,0.003167416,0.003855366,0.003076335,0.003076109,0.003748743,0.003226841,0.003226936,0.001956964,0.001957652,0.001947177,0.001946741,0.003189224,0.003189359,0.002555864,0.001990987,0.001965328,0.001908651,0.001805228,0.000889724,0.000889763,0.00088403,0.00088397,0.000840684,0.000840737,0.000838691,0.00083861,0.00081263,0.000812648,0.000807805,0.000807884,0.000741469,0.000741766,0.000737607,0.000737269
-0.6447,0.226167196,0.094331509,0.094328571,0.094117299,0.09412181,0.045701881,0.03440205,0.034398476,0.045479377,0.024761495,0.022384907,0.009993724,0.009993102,0.009964558,0.009963817,0.008375798,0.008375693,0.008334357,0.008334522,0.006014668,0.006014109,0.005967076,0.005966531,0.003887535,0.003781742,0.00316637,0.003166615,0.003856372,0.003075208,0.003075013,0.003749232,0.003228519,0.003228606,0.001955536,0.001956198,0.001945719,0.001945318,0.003190823,0.003190942,0.002556387,0.001991201,0.001965485,0.001908418,0.001804994,0.000889794,0.000889825,0.000884087,0.000884038,0.000840774,0.00084081,0.000838759,0.000838686,0.000812619,0.00081264,0.000807795,0.000807873,0.00074126,0.000741549,0.00073739,0.000737055
-0.6488,0.226190213,0.094326737,0.094321231,0.09410827,0.094115215,0.045740508,0.034367877,0.034362579,0.045516318,0.024768173,0.022375312,0.009994849,0.009993656,0.009965125,0.009964566,0.008376115,0.008376365,0.008335405,0.008334538,0.006013247,0.006012221,0.005965426,0.005964441,0.003890289,0.003783179,0.003164388,0.003164892,0.00385905,0.003072546,0.003072047,0.003750547,0.003232743,0.00323296,0.001951812,0.001952566,0.001942112,0.001941557,0.003194812,0.003195071,0.002557772,0.001991828,0.001966121,0.001907953,0.001804302,0.000889985,0.000890065,0.000884316,0.000884221,0.000840991,0.000841087,0.000838989,0.000838893,0.000812687,0.000812593,0.000807794,0.000807853,0.000740743,0.000740989,0.000736834,0.000736546
-0.65,0.22619784,0.094322734,0.094317278,0.094108144,0.094115698,0.045749212,0.034357613,0.034352231,0.045529483,0.024770618,0.022372528,0.009994756,0.009993652,0.009965617,0.009965107,0.008375839,0.008376265,0.008335971,0.008335006,0.006012279,0.006011192,0.005965217,0.005963931,0.003890903,0.003783256,0.00316378,0.003164323,0.003860256,0.003071714,0.003071163,0.003751112,0.003233587,0.003233845,0.00195063,0.001951405,0.001941058,0.00194043,0.003196192,0.003196523,0.002558153,0.001991946,0.001966362,0.001907797,0.00180407,0.000890007,0.000890096,0.000884402,0.000884289,0.00084101,0.000841109,0.000839068,0.000838966,0.000812652,0.000812565,0.000807816,0.000807901,0.000740546,0.00074079,0.000736685,0.000736393
-0.6596,0.226248149,0.094307484,0.094302001,0.094092374,0.094099891,0.045839028,0.034276771,0.034271404,0.045618225,0.024786669,0.022350144,0.009996659,0.009995554,0.009967406,0.009966888,0.008376581,0.008376999,0.008336634,0.008335653,0.006008165,0.006007081,0.005961023,0.005959738,0.003897209,0.003786303,0.003159269,0.00315982,0.003866482,0.003065118,0.003064565,0.003754066,0.00324345,0.003243707,0.001942097,0.001942869,0.001932549,0.001931924,0.003205857,0.00320619,0.002561322,0.001993303,0.001967446,0.001906528,0.001802597,0.000890461,0.000890551,0.000884846,0.000884729,0.000841506,0.000841613,0.000839576,0.000839473,0.000812607,0.000812519,0.000807761,0.000807841,0.000739282,0.000739528,0.000735422,0.000735132
-0.6643,0.226271646,0.094302161,0.094294009,0.094084061,0.094090683,0.04588504,0.034237556,0.034231181,0.045661011,0.024795663,0.022339128,0.009997795,0.009997272,0.00996799,0.009967824,0.008377432,0.008377299,0.008335831,0.008336037,0.006006333,0.006005136,0.005958577,0.005957805,0.003900617,0.003787752,0.00315714,0.003157501,0.003869047,0.00306163,0.003061313,0.003755175,0.003248503,0.003248765,0.001937865,0.001938795,0.001928359,0.001927763,0.003210555,0.003210747,0.002562939,0.001993946,0.001967703,0.001905852,0.001801929,0.000890773,0.000890822,0.000885012,0.000884947,0.00084167,0.000841703,0.00083983,0.000839748,0.000812569,0.00081254,0.000807547,0.000807629,0.000738625,0.000738959,0.000734824,0.000734455
-0.6716,0.226311468,0.094290801,0.094281529,0.094069972,0.094080872,0.045952625,0.034177493,0.034169056,0.045728347,0.024807645,0.022321726,0.009999261,0.009998188,0.009969248,0.009969328,0.008377602,0.008378369,0.008336711,0.008336447,0.006003193,0.006001716,0.005955711,0.005954372,0.00390549,0.003789891,0.003153615,0.003154347,0.003873857,0.003056771,0.00305615,0.003757407,0.003255839,0.003256179,0.001931336,0.00193244,0.001922057,0.001921295,0.003217814,0.003218118,0.002565355,0.001994927,0.00196862,0.001904886,0.001800883,0.000891074,0.000891173,0.000885353,0.000885249,0.000842022,0.0008421,0.000840262,0.000840096,0.000812532,0.000812503,0.000807475,0.000807627,0.000737663,0.000737979,0.00073387,0.000733505
-0.6753,0.226332337,0.094280564,0.094278368,0.094065488,0.094073361,0.045986814,0.03414402,0.034139791,0.045762467,0.024813726,0.022313192,0.009999985,0.00999897,0.00997031,0.009969583,0.008378336,0.008378708,0.008336804,0.008336911,0.006001072,0.006000583,0.005953821,0.00595291,0.003907995,0.003791163,0.003152111,0.003152493,0.003876243,0.003054092,0.003053778,0.003758544,0.003259746,0.003259862,0.001928263,0.001928958,0.001918614,0.001918154,0.003221548,0.003221758,0.002566632,0.001995486,0.001969119,0.001904457,0.001800284,0.000891291,0.000891356,0.000885506,0.000885434,0.000842239,0.000842285,0.000840467,0.000840348,0.000812504,0.000812553,0.000807471,0.000807602,0.000737224,0.000737466,0.000733348,0.000733035
-0.6791,0.226356245,0.094274876,0.094271864,0.094061883,0.094063565,0.04602305,0.034109626,0.034107557,0.045798463,0.024820168,0.022304117,0.01000022,0.009999936,0.00997095,0.009970345,0.008378588,0.008379003,0.008337532,0.008337205,0.005999344,0.00599848,0.005951733,0.005951376,0.0039106,0.003792263,0.003150423,0.003150631,0.00387892,0.003051338,0.003051095,0.003759782,0.003263562,0.003263778,0.001924816,0.001925324,0.001914998,0.001914807,0.003225509,0.003225612,0.00256793,0.001995996,0.001969608,0.001903949,0.00179964,0.00089145,0.000891504,0.000885676,0.000885636,0.000842479,0.000842488,0.000840649,0.000840577,0.000812532,0.000812472,0.000807498,0.000807558,0.000736704,0.000736876,0.000732781,0.000732554
-0.6793,0.226356804,0.094273889,0.09427024,0.094061554,0.094064854,0.046023821,0.0341085,0.034105717,0.04580102,0.024820762,0.022303642,0.010000233,0.009999907,0.009971064,0.009970557,0.008378447,0.008379008,0.00833797,0.00833724,0.005999239,0.005998299,0.00595196,0.005951104,0.00391057,0.003792255,0.003150219,0.003150569,0.003879309,0.003051291,0.003050899,0.003759928,0.003263651,0.003263874,0.001924624,0.00192519,0.001914902,0.001914549,0.003225732,0.003225969,0.002567986,0.001996015,0.0019697,0.001903942,0.001799548,0.000891452,0.00089151,0.000885715,0.00088563,0.00084244,0.000842492,0.000840662,0.00084058,0.000812519,0.000812452,0.000807512,0.000807603,0.000736659,0.000736845,0.000732754,0.000732522
-0.684,0.226382206,0.094263964,0.094264483,0.094053291,0.094057025,0.046067923,0.034068474,0.034066979,0.045844513,0.024828926,0.022292836,0.010001354,0.010000986,0.009972265,0.009971394,0.008378888,0.00837906,0.008337737,0.008338113,0.00599653,0.00599653,0.005949695,0.005949062,0.003913634,0.003793648,0.003148127,0.003148263,0.003882396,0.00304787,0.003047771,0.003761283,0.00326852,0.003268536,0.00192052,0.001920939,0.001910727,0.001910451,0.003230484,0.003230615,0.002569661,0.001996661,0.001970282,0.001903295,0.001798791,0.000891695,0.000891716,0.000885929,0.000885876,0.000842722,0.000842735,0.000840913,0.00084084,0.000812413,0.000812509,0.00080748,0.000807607,0.000736015,0.00073622,0.000732149,0.000731865
-0.6859,0.226393101,0.094260661,0.094262154,0.094051703,0.094052801,0.046085947,0.034051942,0.034051634,0.045862309,0.024832146,0.022288452,0.010001687,0.010001341,0.009972696,0.009971615,0.008378979,0.008378765,0.008337452,0.008338482,0.005995477,0.005995674,0.005948368,0.005948632,0.003914834,0.003794134,0.003147323,0.003147238,0.003883608,0.003046383,0.003046531,0.003761805,0.003270463,0.003270427,0.001918874,0.001919187,0.001908915,0.00190891,0.003232502,0.003232406,0.002570274,0.001996869,0.001970412,0.001902992,0.001798529,0.000891779,0.000891787,0.000885977,0.000885994,0.000842851,0.000842811,0.000841004,0.000840942,0.000812379,0.000812477,0.000807478,0.000807546,0.000735767,0.000735951,0.000731893,0.000731621
-0.7019,0.226483525,0.094235025,0.094234684,0.094022107,0.094025705,0.046237265,0.033917036,0.033915441,0.046011271,0.024860464,0.022250287,0.010004123,0.010004957,0.009975612,0.009975014,0.008380054,0.008380135,0.008338981,0.008339349,0.005988165,0.005987971,0.005941354,0.005940659,0.003925707,0.003798711,0.0031397,0.003139869,0.003894168,0.003035325,0.00303518,0.003766415,0.003286763,0.00328687,0.001904531,0.001905027,0.001894925,0.001894561,0.003248454,0.003248636,0.002575768,0.001999072,0.001972434,0.001900743,0.001795951,0.000892561,0.0008926,0.000886792,0.000886709,0.000843683,0.000843739,0.000841893,0.000841801,0.000812361,0.000812412,0.000807381,0.000807501,0.000733455,0.000733723,0.000729687,0.000729402
