parameter,(32)[0],(31)[0],(33)[0],(34)[0],(30)[0],(33)[1],(31)[1],(32)[1],(32)[2],(34)[1],(30)[1],(33)[2],(31)[2],(32)[3],(35)[0],(29)[0],(32)[4],(34)[2],(30)[2],(33)[3],(31)[3],(33)[4],(31)[4],(34)[3],(30)[3],(32)[5],(32)[6],(33)[5],(31)[5],(35)[1],(29)[1],(32)[7],(32)[8],(34)[4],(30)[4],(33)[6],(31)[6],(34)[5],(30)[5],(33)[7],(31)[7],(33)[8],(31)[8],(32)[9],(35)[2],(29)[2],(35)[3],(29)[3],(32)[10],(33)[9],(31)[9],(36)[0],(28)[0],(32)[11],(32)[12],(31)[10],(33)[10],(33)[11],(31)[11],(34)[6],(30)[6],(34)[7],(30)[7],(34)[8]
2.175,0.431766428181826,0.232431932874937,0.232431932929097,0.037661505087602,0.037661505073205,0.005816248294493,0.005816248301751,0.009728476819834,0.000303691874286,0.000927704948309,0.000927704952359,0.00012628270326,0.000126282704169,0.000168960701244,0.001837622595383,0.001837622591957,5.74867313574573E-06,2.13045442252666E-05,2.13045423387893E-05,9.44836441571161E-05,9.4483640367999E-05,4.42776554648549E-06,4.42776492891663E-06,1.52026776872259E-05,1.52026789146459E-05,4.90658711367472E-06,1.96923161726532E-06,1.91560520704034E-06,1.91560539576563E-06,4.06357933661533E-05,4.06357935473317E-05,1.87931098780647E-07,8.02483752493143E-08,4.10662727589879E-07,4.10662265461102E-07,1.10446386161504E-06,1.10446301011701E-06,2.6703454969048E-07,2.6703428596864E-07,8.23210732207446E-08,8.23206720509E-08,6.57675053405913E-08,6.57675083916183E-08,5.94891516161151E-08,9.44957043955425E-07,9.4495703316982E-07,5.89814860963138E-07,5.89814786890342E-07,5.43509249070254E-08,3.45885907820289E-08,3.45885331375751E-08,2.60479426064427E-05,2.60479416360183E-05,1.90535472544716E-08,4.83767263701561E-09,2.01290767088742E-08,2.01290586895833E-08,1.05916658653044E-08,1.05914756001037E-08,1.68612285934898E-07,1.68612148570426E-07,1.79497173557361E-08,1.79496321868871E-08,6.2128590824854E-09
2.17,0.43146408080125,0.232482077474069,0.232482077529439,0.037755811558755,0.037755811541997,0.005812451647717,0.00581245165485,0.009724145122035,0.000302735059167,0.000929300685907,0.000929300690362,0.000126224604056,0.000126224605002,0.000168758749347,0.001848863927849,0.001848863924724,5.72669342051845E-06,2.13152284013914E-05,2.13152265713929E-05,9.44436692695345E-05,9.44436653497024E-05,4.41079014614529E-06,4.41078954174317E-06,1.52229584317782E-05,1.52229597376166E-05,4.90179768198468E-06,1.96549700767973E-06,1.91420733137868E-06,1.91420756283774E-06,4.08610507202217E-05,4.0861051024951E-05,1.87114593260966E-07,7.99971490211945E-08,4.11139522544527E-07,4.11139076635884E-07,1.10297590655507E-06,1.10297502603012E-06,2.67366944706112E-07,2.67366685302308E-07,8.2010153428433E-08,8.20097566094094E-08,6.55495619919866E-08,6.55495656974636E-08,5.94191512140253E-08,9.49202649252132E-07,9.4920266030968E-07,5.92976708046521E-07,5.92976660827348E-07,5.42318449242975E-08,3.45463528260049E-08,3.4546294296404E-08,2.63379022594924E-05,2.63379012922071E-05,1.90177280662848E-08,4.80136265107821E-09,2.01062641677838E-08,2.01062557993164E-08,1.05792930806954E-08,1.05791056072553E-08,1.68790698437306E-07,1.6879054385872E-07,1.79087789507564E-08,1.79086942814165E-08,6.20618641528423E-09
2.165,0.431162030307377,0.232531888404712,0.232531888460814,0.037850270965018,0.037850270946959,0.005808655310178,0.005808655316872,0.009719742996173,0.000301781898828,0.000930895636863,0.000930895640823,0.000126165938911,0.000126165939696,0.000168555436411,0.001860169718945,0.001860169715314,5.70475334249707E-06,2.13259274306882E-05,2.1325925430987E-05,9.44023520354649E-05,9.44023478383535E-05,4.39385565193185E-06,4.39385502637667E-06,1.52431637074009E-05,1.52431647979947E-05,4.89695239683685E-06,1.96174385386258E-06,1.91278888931101E-06,1.91278908163685E-06,4.1087380832697E-05,4.10873808111877E-05,1.86299219493175E-07,7.97461994326361E-08,4.11616337080091E-07,4.11615806383375E-07,1.10147573916016E-06,1.10147478055876E-06,2.67693736738441E-07,2.67693398069041E-07,8.16990913242599E-08,8.16986936510489E-08,6.53327232479135E-08,6.53327237226804E-08,5.93483535052967E-08,9.5346107148458E-07,9.5346099370536E-07,5.96152209746095E-07,5.96151982602021E-07,5.41115321187605E-08,3.450325435429E-08,3.45031464120167E-08,2.66310381308514E-05,2.66310370178249E-05,1.89817744054807E-08,4.76523485313025E-09,2.00832092164015E-08,2.00832246874314E-08,1.05669050323386E-08,1.05666952015659E-08,1.68967815027455E-07,1.68967614135321E-07,1.78675412121597E-08,1.78674434035527E-08,6.19945564222023E-09
2.16,0.430860270626208,0.232581366924126,0.232581366979254,0.037944884391021,0.037944884373105,0.005804859250441,0.005804859257945,0.009715270852117,0.000300832378799,0.000932489816322,0.000932489821034,0.000126106700117,0.000126106701011,0.000168350771442,0.001871540425285,0.001871540421979,5.68285286764041E-06,2.13366413430135E-05,2.13366394319185E-05,9.43597044882105E-05,9.43596999285689E-05,4.37696238067512E-06,4.37696177602403E-06,1.52632930801194E-05,1.52632942797665E-05,4.89205128346801E-06,1.95797188735031E-06,1.91134964478758E-06,1.91134993648075E-06,4.13147897422138E-05,4.13147904185093E-05,1.85484972728619E-07,7.94954500926622E-08,4.12092868990316E-07,4.120925529279E-07,1.09996324154659E-06,1.09996227774537E-06,2.68014981784148E-07,2.68014578731177E-07,8.13878719773684E-08,8.1387481884665E-08,6.51169816166676E-08,6.5116978131314E-08,5.92767483848467E-08,9.57732203757372E-07,9.57732346544098E-07,5.99341214312442E-07,5.99341186228175E-07,5.3990001621721E-08,3.44593092736888E-08,3.44591980370657E-08,2.69273872803668E-05,2.69273862826505E-05,1.89456336704756E-08,4.72928970901421E-09,2.00599211356949E-08,2.00598878871568E-08,1.0554445474969E-08,1.05542579950384E-08,1.69143531646243E-07,1.69143354508756E-07,1.78260159478584E-08,1.78259205164633E-08,6.19265016466733E-09
2.155,0.430558795704913,0.232630514257943,0.232630514321578,0.038039652927223,0.038039652907925,0.005801063440894,0.00580106344609,0.009710729099101,0.000299886484463,0.000934083243523,0.000934083248209,0.000126046881157,0.000126046881666,0.000168144765522,0.001882976509199,0.001882976506299,5.66099205656721E-06,2.13473710688369E-05,2.13473691540642E-05,9.43157385780853E-05,9.4315734155059E-05,4.36011077669779E-06,4.36011017969861E-06,1.52833465361601E-05,1.52833477760942E-05,4.88709439173256E-06,1.95418211836708E-06,1.90988973508621E-06,1.90989002079051E-06,4.15432855447719E-05,4.15432863131308E-05,1.8467184717192E-07,7.92448489123468E-08,4.12569458852979E-07,4.12569153282234E-07,1.09843861994012E-06,1.09843764970172E-06,2.68330579717325E-07,2.68330171320126E-07,8.10764971005827E-08,8.1076112482316E-08,6.49023199397951E-08,6.49023167492662E-08,5.92043265411094E-08,9.62016476295712E-07,9.62016648607182E-07,6.0254401524559E-07,6.02544002497321E-07,5.38672474526462E-08,3.44145064106616E-08,3.44143907444663E-08,2.72269874486806E-05,2.72269864699468E-05,1.89094267171336E-08,4.69352811509687E-09,2.00363031965017E-08,2.00362893912121E-08,1.05419525946603E-08,1.05417646457039E-08,1.69317800235793E-07,1.69317595519484E-07,1.77842011699661E-08,1.77841063769205E-08,6.1857831888648E-09
2.15,0.430257599545364,0.232679331643724,0.232679331707849,0.038134577657403,0.038134577637653,0.005797267845651,0.005797267850851,0.009706118132943,0.000298944200303,0.000935675931858,0.000935675936583,0.000125986473816,0.00012598647433,0.000167937428808,0.001894478431954,0.001894478429036,5.63917097380126E-06,2.1358116445635E-05,2.13581145642451E-05,9.42704669947753E-05,9.42704625739508E-05,4.34330111817414E-06,4.34330052972964E-06,1.53033238882914E-05,1.53033251455765E-05,4.88208173977089E-06,1.95037432400777E-06,1.90840918930048E-06,1.90840948145103E-06,4.177287290323E-05,4.17728737649511E-05,1.8385987540897E-07,7.89944981356879E-08,4.13045829915696E-07,4.13045541370457E-07,1.09690202791412E-06,1.09690105692692E-06,2.68640647040313E-07,2.68640243000622E-07,8.07650000574386E-08,8.07646181755419E-08,6.46887404051408E-08,6.46887379819466E-08,5.91311141973607E-08,9.66313660803836E-07,9.66313855227459E-07,6.05760521924644E-07,6.05760535126959E-07,5.37433212265385E-08,3.43688578244294E-08,3.43687428361081E-08,2.75298757768636E-05,2.75298747972408E-05,1.88731111479348E-08,4.65795113140578E-09,2.00124979595967E-08,2.00124831196105E-08,1.05294498774034E-08,1.05292631733715E-08,1.69490748629326E-07,1.69490543015838E-07,1.7742103643103E-08,1.77420089472807E-08,6.17885721097573E-09
2.145,0.429956676174242,0.232727820266491,0.232727820334931,0.038229659671693,0.038229659651713,0.005793472433653,0.00579347243797,0.009701438354494,0.000298005511328,0.000937267898854,0.000937267903732,0.000125925471226,0.000125925472058,0.00016772877068,0.001906046663159,0.001906046660106,5.61738959938392E-06,2.13688780413664E-05,2.13688761449801E-05,9.42239018079096E-05,9.42238971889003E-05,4.32653374938986E-06,4.32653316398814E-06,1.5323225050756E-05,1.53232264568444E-05,4.8770133576737E-06,1.94654851940613E-06,1.90690786961282E-06,1.90690828415439E-06,4.20035593843191E-05,4.20035603417787E-05,1.83049034046847E-07,7.87443245869878E-08,4.13521952970685E-07,4.13521676309496E-07,1.09535348824187E-06,1.09535249570685E-06,2.68945201361157E-07,2.68944802058606E-07,8.04533549970189E-08,8.04529746682031E-08,6.44762303045082E-08,6.44762267299336E-08,5.90570857862042E-08,9.70623941101536E-07,9.70624143146267E-07,6.08990902980049E-07,6.08990922656062E-07,5.36182264018992E-08,3.43223619219597E-08,3.43222504842985E-08,2.78360911093767E-05,2.78360901028934E-05,1.88366629778695E-08,4.62255785256216E-09,1.99884265766937E-08,1.99884082431691E-08,1.0516907330997E-08,1.05167192331463E-08,1.69662308007358E-07,1.69662089063011E-07,1.7699726435647E-08,1.76996313030134E-08,6.17186654699212E-09
2.14,0.429656019654632,0.232775981308039,0.23277598137744,0.038324900059917,0.03832490004141,0.005789677169301,0.005789677173739,0.009696690159406,0.000297070401188,0.000938859160422,0.000938859165428,0.000125863866518,0.000125863866938,0.000167518801134,0.001917681674129,0.001917681671391,5.59564801585131E-06,2.13796561500245E-05,2.13796542662031E-05,9.41760544999984E-05,9.41760505562623E-05,4.30980903619012E-06,4.30980844220211E-06,1.53430497183356E-05,1.5343051178605E-05,4.87188929061617E-06,1.94270492330492E-06,1.90538581992973E-06,1.90538621581903E-06,4.22353516393185E-05,4.22353527008468E-05,1.82239349484599E-07,7.84942875246197E-08,4.13997758537791E-07,4.13997484494664E-07,1.09379305425477E-06,1.09379207952297E-06,2.69244277635317E-07,2.69243874822151E-07,8.01415839874556E-08,8.01412045435477E-08,6.4264785532956E-08,6.42647819526597E-08,5.89822612336771E-08,9.74947406300814E-07,9.74947622353371E-07,6.12235172344047E-07,6.12235222577893E-07,5.34919796659202E-08,3.42750284488337E-08,3.42749110789911E-08,2.81456725153851E-05,2.81456714979562E-05,1.88000924650661E-08,4.58735142071197E-09,1.99640461332757E-08,1.99640472662339E-08,1.05043180724941E-08,1.05041206903303E-08,1.69832414701497E-07,1.69832161686522E-07,1.76570807824692E-08,1.7656985236281E-08,6.16480977492987E-09
2.135,0.429355624097849,0.232823815925874,0.232823815992824,0.038420299909494,0.038420299889708,0.005785882017058,0.005785882021538,0.009691873943401,0.000296138856575,0.000940449732275,0.000940449737141,0.000125801652456,0.000125801652883,0.00016730752975,0.001929383939974,0.001929383936762,5.57394621455862E-06,2.1390450863422E-05,2.13904489935619E-05,9.41269376965195E-05,9.41269337501844E-05,4.29312726608467E-06,4.29312667659638E-06,1.53627979312099E-05,1.53627994123265E-05,4.8667096020471E-06,1.93884370863069E-06,1.90384307449465E-06,1.90384347157019E-06,4.24682554840375E-05,4.24682566084256E-05,1.81430831644431E-07,7.82444530086016E-08,4.14473156093816E-07,4.14472895734669E-07,1.0922209477692E-06,1.09221996332962E-06,2.69537911446895E-07,2.69537510603599E-07,7.98297053370261E-08,7.98293279691106E-08,6.4054400742517E-08,6.405439756955E-08,5.89066395519092E-08,9.79283960287144E-07,9.79284195630588E-07,6.15493371032475E-07,6.15493443216575E-07,5.33646132230456E-08,3.42268589312793E-08,3.42267421605248E-08,2.84586585882025E-05,2.8458657542558E-05,1.8763415344314E-08,4.55233143280737E-09,1.99394683612773E-08,1.99394701487236E-08,1.04917174511243E-08,1.04915207083839E-08,1.70001183418872E-07,1.70000922904214E-07,1.76141656624976E-08,1.76140700907066E-08,6.15769435112795E-09
2.13,0.429055483628521,0.232871325246167,0.232871325325066,0.038515860315994,0.038515860288713,0.005782086941722,0.005782086945089,0.009686990094827,0.000295210860745,0.000942039632148,0.000942039635307,0.000125738822293,0.000125738822561,0.000167094966583,0.001941153942177,0.001941153936469,5.55228415538387E-06,2.14012628641341E-05,2.14012607121408E-05,9.4076563186156E-05,9.4076559149569E-05,4.27648875634626E-06,4.27648813819541E-06,1.53824696931205E-05,1.53824708312126E-05,4.8614742293244E-06,1.93496515696776E-06,1.90227952703527E-06,1.90227988002561E-06,4.27022792585076E-05,4.27022794088042E-05,1.80623459844565E-07,7.79947270182811E-08,4.14948157234952E-07,4.14947878154459E-07,1.09063723711639E-06,1.09063614291157E-06,2.69826140675815E-07,2.69825754930363E-07,7.95176971140507E-08,7.95172962471235E-08,6.38450671882743E-08,6.38449781163308E-08,5.88301435658701E-08,9.83633919520274E-07,9.83634045372294E-07,6.18765739276732E-07,6.18765654554738E-07,5.32361351191393E-08,3.41778424999892E-08,3.41778023074026E-08,2.87750902819655E-05,2.87750885679486E-05,1.87266494912796E-08,4.51749519488145E-09,1.99145786040804E-08,1.99146118482723E-08,1.04790843305527E-08,1.04788819289755E-08,1.70168555739376E-07,1.7016810798722E-07,1.75709890534491E-08,1.75708881756871E-08,6.15051677073619E-09
2.125,0.428755592424626,0.23291851040569,0.232918510477577,0.038611582359551,0.038611582339157,0.005778291904043,0.005778291907021,0.009682038997599,0.000294286398249,0.000943628872377,0.000943628877933,0.000125675368495,0.000125675369699,0.000166881120473,0.001952992159832,0.001952992156571,5.53066195293089E-06,2.14120918416094E-05,2.14120900917253E-05,9.40249422677067E-05,9.40249379652101E-05,4.25989377509212E-06,4.25989318668488E-06,1.54020642284747E-05,1.54020658595009E-05,4.85618340542619E-06,1.93106897185887E-06,1.9006951512333E-06,1.90069574740408E-06,4.29374273076734E-05,4.29374288899335E-05,1.79817249794031E-07,7.77451597012214E-08,4.15422550341481E-07,4.15422386509534E-07,1.08904186013271E-06,1.08904074853487E-06,2.70108942131709E-07,2.70108613171726E-07,7.92055626600695E-08,7.92051684402118E-08,6.36367677144518E-08,6.36366906262233E-08,5.87529151496426E-08,9.87997042881819E-07,9.87997346336505E-07,6.22052023814158E-07,6.22052142976602E-07,5.3106560917413E-08,3.41280096578071E-08,3.41279746301863E-08,2.90950064875737E-05,2.90950054967377E-05,1.86897367324842E-08,4.48284836305309E-09,1.98894927604804E-08,1.98894740123465E-08,1.04664086965973E-08,1.04662220865587E-08,1.70334438700679E-07,1.70334085053538E-07,1.75275500979303E-08,1.75274526638608E-08,6.14326949442815E-09
2.12,0.428455944699337,0.23296537249059,0.232965372559324,0.03870746714096,0.038707467121435,0.00577449686492,0.005774496867896,0.009677021036775,0.000293365453014,0.000945217471475,0.000945217477273,0.000125611285296,0.000125611286515,0.000166666000845,0.001964899082792,0.001964899079817,5.50907967974046E-06,2.1422938377074E-05,2.14229366810878E-05,9.39720868031467E-05,9.39720825121054E-05,4.24334265911721E-06,4.24334208282549E-06,1.54215819471941E-05,1.54215835998583E-05,4.85083705203964E-06,1.92715554604348E-06,1.89909009553962E-06,1.89909068467391E-06,4.31737078587421E-05,4.31737096140252E-05,1.79012238389524E-07,7.74957515293382E-08,4.15896384593341E-07,4.15896242440122E-07,1.0874350097073E-06,1.08743390173916E-06,2.7038642767879E-07,2.70386104141649E-07,7.88933500260161E-08,7.88929590641887E-08,6.34295074158242E-08,6.34294294651102E-08,5.86748870434625E-08,9.92373528143938E-07,9.92373864064014E-07,6.25352505108399E-07,6.25352658238815E-07,5.29759264608219E-08,3.4077353114971E-08,3.40773189948254E-08,2.94184488354344E-05,2.94184478703581E-05,1.86527159873506E-08,4.44839043821355E-09,1.98641454219877E-08,1.98641276162325E-08,1.04537215335125E-08,1.04535369561589E-08,1.70498969852233E-07,1.70498615790662E-07,1.74838597841371E-08,1.74837631421465E-08,6.13596627674999E-09
2.115,0.428156534674836,0.233011912574208,0.233011912649613,0.038803515754418,0.038803515733714,0.005770701784903,0.005770701788837,0.009671936591861,0.000292448009219,0.000946805445551,0.000946805451791,0.00012554656575,0.00012554656707,0.00016644961725,0.001976875203445,0.001976875200519,5.48753729552076E-06,2.14338028238974E-05,2.14338011438875E-05,9.39180083769019E-05,9.39180041139474E-05,4.22683568361013E-06,4.22683509880993E-06,1.54410225294995E-05,1.544102425984E-05,4.84543524464236E-06,1.92322497535922E-06,1.89746422247195E-06,1.89746481744064E-06,4.34111282706251E-05,4.34111301210509E-05,1.78208406462957E-07,7.72464125636376E-08,4.16369581645969E-07,4.16369463726536E-07,1.08581670724094E-06,1.0858155905167E-06,2.70658592573668E-07,2.70658276412875E-07,7.85810245802938E-08,7.85806334547005E-08,6.32232723554319E-08,6.32231955033829E-08,5.85960463491742E-08,9.96763567255022E-07,9.96763927604229E-07,6.2866726669437E-07,6.2866744761006E-07,5.28442137072915E-08,3.40258708657925E-08,3.4025842295694E-08,2.9745459204825E-05,2.9745458269729E-05,1.86155827850276E-08,4.41412066384806E-09,1.98384950070944E-08,1.98384815518147E-08,1.0440990928232E-08,1.04408066983325E-08,1.70662014389464E-07,1.70661652784557E-07,1.74399216134211E-08,1.74398265436373E-08,6.12859857858469E-09
2.11,0.427857356636067,0.23305813172677,0.233058131800898,0.038899729288793,0.038899729268305,0.005766906623541,0.005766906627194,0.00966678604048,0.000291534050518,0.000948392809659,0.000948392816145,0.000125481202991,0.000125481204607,0.0001662319804,0.00198892101438,0.00198892101229,5.46603482404151E-06,2.14446852176913E-05,2.14446836920832E-05,9.38627183924342E-05,9.38627144918025E-05,4.21037304376687E-06,4.21037250999958E-06,1.54603854715326E-05,1.54603876977576E-05,4.83997817851979E-06,1.91927802264875E-06,1.89581760239026E-06,1.89581835102482E-06,4.36496942991982E-05,4.36496967029787E-05,1.77405720438529E-07,7.69972562940741E-08,4.16842187199205E-07,4.16842000417069E-07,1.08418715147062E-06,1.0841861921754E-06,2.70925338438046E-07,2.70925189845205E-07,7.82685605994436E-08,7.82682176295022E-08,6.30180257492512E-08,6.30179897054497E-08,5.85164765302472E-08,1.00116714107682E-06,1.00116744263947E-06,6.31996187624415E-07,6.3199660362192E-07,5.27114787897092E-08,3.39735806546564E-08,3.39735667446217E-08,3.00760784039447E-05,3.00760776951807E-05,1.85784248201224E-08,4.38003772393913E-09,1.98126594153752E-08,1.98126783450285E-08,1.04282826041759E-08,1.04280890546975E-08,1.70823668418207E-07,1.70823378346068E-07,1.73957290088558E-08,1.73956436410997E-08,6.12117445677834E-09
2.105,0.427558404888825,0.233104030980058,0.233104031058778,0.03899610884159,0.038996108821097,0.00576311133889,0.005763111342221,0.009661569753271,0.000290623561717,0.000949979579842,0.000949979586032,0.000125415191299,0.000125415192781,0.000166013094947,0.002001037017579,0.002001037014626,5.44457246315972E-06,2.14555858998498E-05,2.14555842195672E-05,9.38062285518625E-05,9.38062241605635E-05,4.19395515435571E-06,4.19395458546337E-06,1.54796719729204E-05,1.5479673713546E-05,4.83446554427574E-06,1.91531289274293E-06,1.89415020846675E-06,1.89415092486532E-06,4.38894137826339E-05,4.38894157245669E-05,1.76604295153033E-07,7.67481832153574E-08,4.17313745569679E-07,4.17313651892754E-07,1.08254628643024E-06,1.08254520499952E-06,2.71187123817035E-07,2.71186812814052E-07,7.7956102119984E-08,7.79557278849596E-08,6.28138308874834E-08,6.28137740211559E-08,5.8436003140827E-08,1.00558409123078E-06,1.00558444591928E-06,6.35339773892524E-07,6.35339958513209E-07,5.25777494641438E-08,3.39204756367174E-08,3.39204370639765E-08,3.04103499120301E-05,3.04103488586708E-05,1.85409743006252E-08,4.34614690415425E-09,1.97865325447821E-08,1.97865240232029E-08,1.04154908156907E-08,1.04153102476473E-08,1.70983981811897E-07,1.70983626091538E-07,1.73513107023455E-08,1.73512145517466E-08,6.11368285595373E-09
2.1,0.427259673766029,0.233149611359444,0.233149611435013,0.039092655507116,0.039092655486203,0.00575931588672,0.005759315890408,0.009656288104856,0.000289716525693,0.000951565771732,0.000951565777533,0.000125348523386,0.000125348524545,0.00016579297573,0.002013223714908,0.002013223712174,5.42315001933264E-06,2.14665050867851E-05,2.14665033546543E-05,9.37485494772286E-05,9.37485456825561E-05,4.17758213417102E-06,4.17758156471057E-06,1.54988800902729E-05,1.54988819976483E-05,4.82889779090528E-06,1.91133233034039E-06,1.89246198582468E-06,1.89246273194703E-06,4.41302935686133E-05,4.41302953318632E-05,1.75804028987407E-07,7.64991856183411E-08,4.17784741659261E-07,4.17784510963868E-07,1.08089429686846E-06,1.08089335630114E-06,2.7144342865401E-07,2.71443250134299E-07,7.76434804271828E-08,7.76431431848031E-08,6.26106137671722E-08,6.26105675577645E-08,5.83548233390456E-08,1.0100149907508E-06,1.01001522796681E-06,6.38697577007858E-07,6.38697837998851E-07,5.24429791434186E-08,3.38665502200079E-08,3.38665328718997E-08,3.07483164147864E-05,3.07483154223904E-05,1.85036100546478E-08,4.3124443870412E-09,1.97601339301617E-08,1.97601580105749E-08,1.04027187500224E-08,1.04025246828842E-08,1.71142706978215E-07,1.7114238164485E-07,1.73066464321448E-08,1.73065568627421E-08,6.10613435261334E-09
2.095,0.426961157650279,0.233194873864155,0.233194873940104,0.039189370380714,0.039189370359936,0.005755520223554,0.005755520227533,0.009650941459991,0.000288812926588,0.000953151399509,0.000953151405676,0.000125281193382,0.000125281194619,0.000165571627686,0.002025481613255,0.002025481610767,5.40176770204936E-06,2.1477442657695E-05,2.14774409917021E-05,9.36896931130342E-05,9.36896893422138E-05,4.16125430198717E-06,4.16125374414052E-06,1.55180107907994E-05,1.55180127462969E-05,4.82327469818422E-06,1.90733461561792E-06,1.89075298367334E-06,1.89075374074135E-06,4.43723396544292E-05,4.43723415957821E-05,1.7500499185194E-07,7.62503121383248E-08,4.18254641496241E-07,4.18254428066717E-07,1.07923128748736E-06,1.07923035051897E-06,2.71694684722153E-07,2.71694514953655E-07,7.73308256411707E-08,7.73304922577271E-08,6.24083985780684E-08,6.2408352205017E-08,5.82728022095137E-08,1.01445934547967E-06,1.0144596093297E-06,6.42069901301455E-07,6.4207019729417E-07,5.23072779281597E-08,3.38118339169885E-08,3.38118181107809E-08,3.10900209044538E-05,3.1090019930753E-05,1.84660689990394E-08,4.27893234280151E-09,1.97335249299374E-08,1.97335487557369E-08,1.03899244532294E-08,1.03897326525359E-08,1.71300101740401E-07,1.71299776682069E-07,1.72617572800077E-08,1.72616683841346E-08,6.09852477775459E-09
2.09,0.426662850946407,0.233239819475438,0.233239819551817,0.039286254560063,0.039286254538219,0.005751724304346,0.005751724308044,0.009645530183461,0.000287912747794,0.000954736479618,0.000954736485692,0.000125213194956,0.000125213196104,0.000165349060929,0.002037811225173,0.002037811222592,5.38042541353503E-06,2.14883990023919E-05,2.14883973513264E-05,9.36296701370105E-05,9.36296664242463E-05,4.14497186879629E-06,4.14497132062474E-06,1.55370635194165E-05,1.55370654715392E-05,4.81759640926074E-06,1.90332043830393E-06,1.88902315879731E-06,1.88902387621932E-06,4.46155598484892E-05,4.46155618713136E-05,1.74207166045275E-07,7.60015094607918E-08,4.18723545555273E-07,4.18723346294653E-07,1.07755727528544E-06,1.07755635004645E-06,2.71940802198558E-07,2.71940632534261E-07,7.70180947132672E-08,7.7017765355888E-08,6.22071662391039E-08,6.22071198274879E-08,5.81899817886792E-08,1.01891746977064E-06,1.01891775647407E-06,6.4545678621034E-07,6.45457110620151E-07,5.21706169806997E-08,3.37563197587767E-08,3.37563038242643E-08,3.1435507928702E-05,3.14355069479084E-05,1.84284310270917E-08,4.24561044823322E-09,1.97066598739698E-08,1.97066873061042E-08,1.037711223245E-08,1.03769229223447E-08,1.71456038929946E-07,1.71455714762992E-07,1.7216641571777E-08,1.72165533233995E-08,6.09085418875399E-09
2.085,0.426364748072825,0.233284449157258,0.233284449231297,0.039383309144438,0.03938330912271,0.005747928083252,0.005747928086141,0.00964005463682,0.000287015972469,0.000956321028069,0.00095632103472,0.000125144522397,0.000125144523649,0.000165125283957,0.002050213068107,0.002050213065014,5.35912315209705E-06,2.14993743860228E-05,2.14993728551243E-05,9.35684926661054E-05,9.35684877373612E-05,4.12873487646127E-06,4.12873437290166E-06,1.55560386319452E-05,1.55560406887545E-05,4.81186293658359E-06,1.89928958124879E-06,1.88727245426606E-06,1.8872732795394E-06,4.48599620715526E-05,4.48599646569875E-05,1.73410414727804E-07,7.57527346213154E-08,4.1919125901985E-07,4.19191204385968E-07,1.07587264871386E-06,1.0758713954827E-06,2.72181915788257E-07,2.72181571530853E-07,7.67051149824148E-08,7.67047814713458E-08,6.20069136370445E-08,6.20068541700687E-08,5.81062994282608E-08,1.02338941911693E-06,1.02338975522151E-06,6.48858601510861E-07,6.48859054238454E-07,5.20330069350872E-08,3.3699983961553E-08,3.36999401333555E-08,3.17848229796307E-05,3.17848217988077E-05,1.83906240104026E-08,4.21247378866157E-09,1.96795095897461E-08,1.96795055576697E-08,1.03642848049956E-08,1.03640749258957E-08,1.71610613565145E-07,1.71610193445881E-07,1.71712022672745E-08,1.71711033282329E-08,6.08311306454538E-09
2.08,0.426066843516137,0.233328763848869,0.233328763926358,0.039480535231582,0.039480535209358,0.005744131511818,0.005744131515267,0.009634515178063,0.000286122584849,0.000957905061021,0.000957905066903,0.000125075169488,0.000125075170679,0.000164900306744,0.002062687659855,0.002062687656374,5.33786114804809E-06,2.15103691210746E-05,2.15103673751177E-05,9.35061693839784E-05,9.35061648058705E-05,4.11254397428349E-06,4.1125434431085E-06,1.55749353803314E-05,1.55749372304311E-05,4.80607450289949E-06,1.89524336590879E-06,1.88550109968126E-06,1.88550182732494E-06,4.51055532533748E-05,4.5105554908564E-05,1.72615036573906E-07,7.55040309019511E-08,4.1965822876814E-07,4.19657904053767E-07,1.07417689991549E-06,1.07417576565165E-06,2.72417797657329E-07,2.72417510286537E-07,7.63922497949721E-08,7.63919047797376E-08,6.1807628263758E-08,6.18075569684939E-08,5.8021888180177E-08,1.02787550630375E-06,1.02787565312485E-06,6.52275093914187E-07,6.52275356593657E-07,5.18944576735346E-08,3.36428789297888E-08,3.36428438835172E-08,3.21380098493424E-05,3.21380085748875E-05,1.83528783769312E-08,4.17953306179254E-09,1.96521058874219E-08,1.96521368544588E-08,1.03514557513616E-08,1.03512318295799E-08,1.71763597352937E-07,1.71763211241752E-07,1.71256400273677E-08,1.71255444491501E-08,6.07532793056218E-09
