parameter,"(32,32)[0]","(33,32)[0]","(32,33)[0]","(32,31)[0]","(31,32)[0]","(33,33)[0]","(33,31)[0]","(31,33)[0]","(31,31)[0]","(32,32)[1]","(32,32)[2]","(33,32)[1]","(32,33)[1]","(32,31)[1]","(31,32)[1]","(33,32)[2]","(32,33)[2]","(32,31)[2]","(31,32)[2]","(34,32)[0]","(32,34)[0]","(32,30)[0]","(30,32)[0]","(33,33)[1]","(33,33)[2]","(33,31)[1]","(31,33)[1]","(33,31)[2]","(31,33)[2]","(31,31)[1]","(31,31)[2]","(34,33)[0]","(33,34)[0]","(34,31)[0]","(31,34)[0]","(33,30)[0]","(30,33)[0]","(32,32)[3]","(31,30)[0]","(30,31)[0]","(32,32)[4]","(32,32)[5]","(32,32)[6]","(32,32)[7]","(33,32)[3]","(32,33)[3]","(33,32)[4]","(32,33)[4]","(33,32)[5]","(32,33)[5]","(32,31)[3]","(31,32)[3]","(33,32)[6]","(32,33)[6]","(32,31)[4]","(31,32)[4]","(32,31)[5]","(31,32)[5]","(32,31)[6]","(31,32)[6]"
-0.343,0.189292473,0.089655109,0.089584005,0.084479992,0.084423426,0.045038227,0.037481469,0.037426976,0.039944605,0.025456269,0.024790958,0.011817854,0.01180836,0.011096116,0.011087382,0.010577041,0.01056846,0.009819625,0.009813094,0.008040903,0.008026794,0.007018088,0.00700946,0.005171769,0.00514386,0.004463964,0.004457128,0.004334643,0.004328425,0.00451268,0.004479219,0.004184531,0.004180257,0.003146903,0.00313961,0.002913986,0.002908129,0.003252621,0.003436756,0.003435042,0.002752945,0.002732159,0.002671667,0.002661011,0.00134523,0.001344017,0.001301032,0.001299743,0.001259135,0.001258035,0.00124396,0.001242973,0.001231381,0.00123072,0.001211646,0.001210772,0.00117807,0.001177367,0.001140603,0.001139777
-0.357,0.189327117,0.089649136,0.089518765,0.084536094,0.084418975,0.045117014,0.03740863,0.037305883,0.040071125,0.025472292,0.024778429,0.011820353,0.01180166,0.011108036,0.011092515,0.010574793,0.01056007,0.009827588,0.009810564,0.008034928,0.008009917,0.007025236,0.007002545,0.005175295,0.005147257,0.004459886,0.004446942,0.004326292,0.004311934,0.004525118,0.004489134,0.004197841,0.004190259,0.003132784,0.003119525,0.002903861,0.002890965,0.0032566,0.003456403,0.003449823,0.002751336,0.002731906,0.002672125,0.002660027,0.001345654,0.001343384,0.00130069,0.001298442,0.00125914,0.001256563,0.001246039,0.001243544,0.001230282,0.001228883,0.001212755,0.001210253,0.001179067,0.001177108,0.001140403,0.00113934
-0.363,0.18934967,0.089650614,0.089498629,0.084542878,0.084420239,0.045151887,0.037374307,0.037259524,0.040112469,0.025475245,0.024771955,0.011820817,0.011799897,0.011110146,0.011091755,0.010575404,0.010559892,0.009830011,0.00981186,0.008034521,0.008004856,0.007025268,0.0070019,0.005178259,0.005149534,0.004458559,0.004444376,0.004322616,0.004306967,0.004529273,0.004492193,0.004204093,0.00419498,0.003127303,0.003112086,0.002898965,0.002884873,0.003257522,0.003462484,0.003455543,0.002751351,0.00273204,0.0026725,0.002659719,0.001345958,0.001343499,0.001300727,0.001298001,0.001259428,0.001256413,0.001246611,0.001243808,0.00122989,0.001228356,0.001212764,0.001210361,0.001178932,0.001177139,0.00114014,0.001138788
-0.367,0.189350313,0.089646962,0.089500381,0.084544991,0.084416036,0.045183936,0.037348865,0.037235164,0.040141085,0.025480657,0.024767309,0.011821404,0.011801666,0.011110232,0.011093341,0.01057382,0.010558244,0.009828863,0.009809594,0.008032539,0.008004791,0.007026025,0.007000045,0.005179834,0.00515149,0.0044559,0.004441869,0.004319655,0.004303666,0.004530305,0.004493966,0.004208323,0.004200123,0.003122891,0.003108216,0.002895622,0.002880944,0.003258604,0.003467117,0.003459185,0.002750274,0.002732222,0.002672302,0.002659574,0.001345931,0.001343617,0.00130051,0.001297994,0.001259362,0.001256424,0.001246704,0.001243956,0.001229583,0.001228033,0.001213071,0.001210392,0.001178876,0.001176706,0.00113978,0.001138579
-0.372,0.189374157,0.089639338,0.089502143,0.084542559,0.084418078,0.045213582,0.037312954,0.037204469,0.040169387,0.025482045,0.024760781,0.011820673,0.011800317,0.011109329,0.011093113,0.010574921,0.010559732,0.009829375,0.00981198,0.008030582,0.008004003,0.007023421,0.007000313,0.005182918,0.005154343,0.004454414,0.004440763,0.004315545,0.004301008,0.004533528,0.004496329,0.00421317,0.004205104,0.003117632,0.003103524,0.002890276,0.002876923,0.003258747,0.003470642,0.003463875,0.002750436,0.002732176,0.002672405,0.002659554,0.001346352,0.001343812,0.001300203,0.001297855,0.001259284,0.001256644,0.001246701,0.001244372,0.001229224,0.001227708,0.00121283,0.001210482,0.001178782,0.001176766,0.001139536,0.001138277
-0.375,0.189381244,0.089618749,0.089474898,0.08457246,0.084430394,0.045215093,0.037295422,0.037178649,0.040212882,0.025487658,0.024755072,0.011818753,0.01179644,0.01111214,0.011095792,0.010572698,0.010555579,0.009832957,0.009813874,0.008026024,0.007997337,0.007030591,0.007002096,0.005181499,0.005153516,0.00445286,0.004438249,0.004315278,0.004298109,0.004536831,0.004500905,0.00421405,0.004204806,0.003113846,0.00309845,0.002889216,0.002874064,0.003259396,0.003478238,0.003469498,0.002750171,0.002732316,0.002672584,0.002659428,0.00134624,0.001343383,0.001299776,0.001297387,0.001259348,0.001256336,0.001247569,0.001244848,0.001228658,0.001227165,0.001214189,0.00121077,0.001179131,0.00117672,0.001139606,0.001138378
-0.388,0.189418853,0.089612714,0.089473968,0.084552199,0.084434975,0.04532336,0.037194793,0.037089447,0.040305175,0.025499727,0.024739445,0.011818509,0.011801134,0.01111398,0.011098092,0.010571368,0.010555534,0.009831751,0.009813218,0.008021632,0.007994975,0.007021705,0.006999476,0.005189251,0.005161209,0.004445586,0.004431428,0.004301957,0.004287803,0.004543866,0.00450746,0.004230197,0.0042221,0.003097983,0.003084337,0.0028735,0.00286062,0.003262511,0.003489318,0.003482902,0.002748545,0.002733057,0.00267357,0.002658663,0.001346532,0.001344423,0.001299881,0.00129742,0.001259166,0.001256562,0.001247764,0.001245458,0.001227792,0.001226366,0.001213344,0.00121118,0.001178412,0.001176575,0.001138605,0.00113757
-0.391,0.189423553,0.089629704,0.089480323,0.084551672,0.084412531,0.045352869,0.037186338,0.037065352,0.040310278,0.025500752,0.02473684,0.011822933,0.011799494,0.011113535,0.011095306,0.010574001,0.010555777,0.009830136,0.009810577,0.00802458,0.00799512,0.007021125,0.006995415,0.005192281,0.005164026,0.004445823,0.004430291,0.004301087,0.004285044,0.004543479,0.004506492,0.004235086,0.004225737,0.003096965,0.003081075,0.002871601,0.002856976,0.003262531,0.003490862,0.003483233,0.002748264,0.002732975,0.002672896,0.002658451,0.001347143,0.001344163,0.001299881,0.00129725,0.001259443,0.001256597,0.001247953,0.001245215,0.001227763,0.001226225,0.001213543,0.0012107,0.001178327,0.001176,0.001138266,0.001136998
-0.397,0.189451968,0.089598306,0.089452183,0.084566437,0.084447992,0.045366752,0.037138037,0.037029297,0.040373422,0.02550686,0.024728968,0.011818074,0.011796718,0.011115551,0.011100176,0.010571572,0.010553273,0.009833503,0.009817072,0.008017769,0.007985868,0.007021845,0.007001161,0.005192347,0.0051642,0.004442569,0.004428608,0.004296133,0.004281848,0.004549704,0.004512955,0.00423818,0.004226977,0.003088866,0.003073637,0.002865605,0.0028531,0.003263503,0.003498917,0.003492882,0.00274816,0.002733123,0.002673653,0.002658397,0.001347112,0.001344226,0.001299441,0.001296585,0.001259083,0.001256521,0.001248533,0.001246298,0.001226719,0.001225767,0.001213749,0.001211467,0.001178352,0.001176547,0.001138323,0.001136846
-0.4,0.189457144,0.089589746,0.089465263,0.084553716,0.084446565,0.045402931,0.037105714,0.037010245,0.040397284,0.025509728,0.024722973,0.011817031,0.011800655,0.011114795,0.011100717,0.010569894,0.010555031,0.009831804,0.009816584,0.008014207,0.007990249,0.007019289,0.007000256,0.005194626,0.005166909,0.004439438,0.004427515,0.004291756,0.004279607,0.004550685,0.004514398,0.004241981,0.004234392,0.003083786,0.003071418,0.002861043,0.002849805,0.003264779,0.003502048,0.003496567,0.002747342,0.002733484,0.002673966,0.002658141,0.001346693,0.001344725,0.00129907,0.001296945,0.001258874,0.001256804,0.001248326,0.001246391,0.001226553,0.001225282,0.001213553,0.001211663,0.001177989,0.001176411,0.001137811,0.001136808
-0.405,0.189468303,0.089656076,0.089434967,0.084578688,0.084382438,0.045458997,0.037110946,0.036937012,0.040411743,0.025515499,0.024717513,0.01182748,0.011795081,0.011118077,0.011092591,0.010578066,0.010550255,0.009833196,0.009808113,0.008026348,0.007981332,0.007022802,0.006988193,0.005199746,0.005172352,0.004441979,0.0044196,0.004293332,0.004270884,0.004550978,0.004514428,0.004253739,0.004239035,0.003084425,0.003061125,0.002860068,0.002839704,0.00326482,0.003506564,0.003496889,0.002747082,0.002733517,0.002673314,0.00265766,0.001348563,0.001344115,0.001300206,0.001296153,0.001259998,0.001256202,0.001249332,0.001245601,0.001226874,0.001224831,0.001214538,0.001210591,0.001178288,0.00117526,0.001137759,0.001135504
-0.406,0.189476355,0.089623255,0.089461169,0.084552741,0.084411072,0.04545968,0.037082452,0.036957075,0.04041625,0.025512083,0.02471521,0.011821576,0.011798851,0.011113236,0.011095968,0.010575144,0.010555212,0.009831558,0.009813051,0.008020564,0.007988493,0.007017588,0.006993515,0.005200066,0.005172339,0.004438954,0.004423245,0.00428937,0.004273632,0.004551775,0.004515167,0.004252252,0.004242032,0.003080817,0.003064179,0.002856615,0.002842147,0.003264869,0.003505496,0.003498932,0.002746986,0.002733895,0.002674026,0.002657971,0.001347658,0.001344769,0.001299608,0.001296808,0.001259325,0.001256809,0.001248544,0.001246145,0.001226592,0.001225096,0.001213748,0.001211217,0.001177722,0.001175678,0.001137417,0.001135891
-0.408,0.189467569,0.089626741,0.089416813,0.084597039,0.084403884,0.045458311,0.037093043,0.036927124,0.040450028,0.025521195,0.024715829,0.011825931,0.011796513,0.01112168,0.011098334,0.010573527,0.010547123,0.009834323,0.009809249,0.008019995,0.007978493,0.007024828,0.006990906,0.005197711,0.005170323,0.004439838,0.004418418,0.004290401,0.004269036,0.004553699,0.004517595,0.004253407,0.004240122,0.003080679,0.003058953,0.002858058,0.002838425,0.003266789,0.003511324,0.003501723,0.00274634,0.002733364,0.002673115,0.002657629,0.001348334,0.001344482,0.001299815,0.001296289,0.00125938,0.001255944,0.001249409,0.001246255,0.001226578,0.00122443,0.001214723,0.001211164,0.001178263,0.001175489,0.001137711,0.001135559
-0.416,0.189494119,0.089620291,0.089456684,0.084555457,0.084403345,0.045539502,0.037017853,0.036884296,0.04048756,0.025525325,0.024698403,0.011822423,0.011800356,0.011115688,0.011095096,0.010573445,0.010552418,0.009830231,0.009810346,0.008017185,0.007985643,0.007019447,0.006990024,0.005204458,0.005178451,0.004433313,0.004416166,0.004283418,0.004265214,0.004555812,0.004520316,0.004264264,0.004254788,0.003070269,0.003052333,0.002848388,0.002831242,0.003266389,0.003517379,0.003508787,0.002745462,0.002734368,0.002673453,0.002657281,0.001348005,0.001345216,0.001299407,0.001296498,0.001259598,0.001256664,0.001249385,0.001246457,0.001225935,0.001224,0.001214601,0.00121155,0.001177476,0.001175038,0.001136725,0.001134931
-0.423,0.189519293,0.089644462,0.089401318,0.084603656,0.084372847,0.04559212,0.036994228,0.036792986,0.040554058,0.025536116,0.024683307,0.011827573,0.011793861,0.011122512,0.011090685,0.010579787,0.01054308,0.009834896,0.00980787,0.00802228,0.007972522,0.007025954,0.006984077,0.005207138,0.00518239,0.004433755,0.004406623,0.004282526,0.004254939,0.004560301,0.004526041,0.004276001,0.004260601,0.003065937,0.003037562,0.002843986,0.00281937,0.003267185,0.003528522,0.003516944,0.002744731,0.002735092,0.002673483,0.00265658,0.001349329,0.001344559,0.001299902,0.001295413,0.001260012,0.001255986,0.001250506,0.001246188,0.001225587,0.001222899,0.001216369,0.001211301,0.001178034,0.001174034,0.001136824,0.00113348
-0.432,0.189548326,0.089679763,0.089347499,0.084637538,0.084342618,0.0456461,0.036968918,0.036704155,0.040614827,0.025542307,0.024672632,0.011830324,0.011790055,0.011130125,0.01108595,0.010583421,0.010538238,0.009841458,0.00980331,0.008025434,0.007961183,0.007031028,0.006976695,0.005210842,0.005186769,0.004433814,0.00439897,0.004280098,0.004244399,0.004565078,0.004530971,0.004285698,0.004266953,0.003060498,0.003024765,0.002840091,0.00280759,0.003269364,0.003538843,0.003523906,0.002744005,0.002735124,0.002673961,0.002656308,0.001349875,0.001344357,0.001300361,0.001294187,0.001260846,0.001255237,0.001252042,0.001246072,0.001225308,0.001221476,0.001216795,0.001211061,0.001178225,0.001173299,0.001136758,0.001132765
-0.435,0.189549617,0.089697519,0.089337193,0.084654359,0.084320105,0.045678567,0.03696085,0.036667845,0.040638109,0.025548873,0.024667878,0.011834887,0.01178872,0.011132721,0.011084631,0.010584099,0.010532489,0.009841712,0.009797801,0.008027828,0.007956577,0.007033561,0.006971671,0.00521229,0.005188876,0.004433586,0.004393336,0.004279428,0.004239197,0.00456588,0.004531936,0.004291494,0.004270837,0.003058764,0.003018621,0.002838748,0.002802139,0.003270203,0.003543338,0.003526162,0.002743357,0.002734529,0.002673049,0.002656105,0.001350673,0.001344211,0.001300755,0.001293031,0.001261257,0.001254634,0.001252479,0.001245886,0.001225172,0.001221047,0.001217311,0.001210693,0.001178394,0.001172665,0.001136631,0.001132397
-0.438,0.189560354,0.089688907,0.089356917,0.084629031,0.084322756,0.045713394,0.036924353,0.036655825,0.040652413,0.025551847,0.024664086,0.011834014,0.011793745,0.011129567,0.011086863,0.010584467,0.010534326,0.009838109,0.009801391,0.008025353,0.007957806,0.007028764,0.006972116,0.005215534,0.005191845,0.004429094,0.004396021,0.004275094,0.004238614,0.004566477,0.004532776,0.004296135,0.004275775,0.003053587,0.003016554,0.002833484,0.002800391,0.003271782,0.003544724,0.00352905,0.002743027,0.002734495,0.002673706,0.002655372,0.001350454,0.001344868,0.001300486,0.001293053,0.001261056,0.001255337,0.001252174,0.001246604,0.00122438,0.001221068,0.001217109,0.00121077,0.001177874,0.001172709,0.00113596,0.001132098
-0.45,0.18961255,0.089729452,0.089362888,0.084609636,0.084274968,0.045827743,0.036853729,0.036556543,0.040699595,0.025556354,0.024643847,0.011837739,0.011791112,0.011124785,0.011077571,0.010593295,0.01054009,0.009838081,0.009796549,0.00803175,0.007959565,0.007022729,0.006962401,0.005226657,0.005203732,0.004427203,0.004387775,0.004268183,0.00422807,0.00456923,0.004536039,0.004315524,0.004294119,0.003044182,0.003003264,0.002821955,0.002785673,0.003271034,0.003552445,0.003536133,0.00274257,0.002736885,0.002674236,0.002655129,0.001351998,0.001345585,0.001301124,0.00129465,0.001261738,0.001255676,0.001252564,0.001246096,0.001224882,0.001220602,0.001217402,0.001210668,0.001177179,0.001171587,0.001134869,0.00113037
-0.461,0.189645831,0.089731081,0.089350183,0.084614007,0.084256703,0.045920121,0.036780789,0.036468752,0.040779603,0.025569226,0.024629117,0.01184196,0.011792268,0.011127815,0.011078429,0.010594442,0.010537544,0.009837665,0.009795623,0.008028778,0.007953083,0.007019756,0.00695652,0.00523314,0.005210417,0.00442235,0.004382208,0.004258705,0.004217867,0.004573862,0.004541386,0.004330047,0.004306943,0.003032183,0.002989861,0.002810607,0.002773488,0.003274558,0.003563664,0.003546435,0.002741225,0.002736894,0.002674579,0.00265435,0.001352879,0.001345976,0.001300901,0.001294335,0.001261646,0.001255691,0.001253137,0.001246778,0.001223907,0.001219602,0.001217419,0.00121052,0.001176594,0.001170781,0.001133986,0.001129072
-0.471,0.189657322,0.089833386,0.089335118,0.084598551,0.084163459,0.046063698,0.036745487,0.036348343,0.0408117,0.025585735,0.024621115,0.01185892,0.011797799,0.011131272,0.011066777,0.010605877,0.010531761,0.009835038,0.009779134,0.008044561,0.007947055,0.007011523,0.006937271,0.005247771,0.005225335,0.004421549,0.004367236,0.004253392,0.004201608,0.00457361,0.004541213,0.004354909,0.004326724,0.003027035,0.002972527,0.002801402,0.002754414,0.003277545,0.003569158,0.003549416,0.002741386,0.002737508,0.002673753,0.002653157,0.001355752,0.001347128,0.001303832,0.001294883,0.001263809,0.001255857,0.001253641,0.001245387,0.001224771,0.001219164,0.001217484,0.001209747,0.001175929,0.001168814,0.001132998,0.00112716
-0.472,0.189669916,0.089812668,0.089294213,0.08464853,0.084165582,0.046035006,0.036752478,0.036329166,0.040839396,0.025586968,0.024617619,0.011858279,0.011790697,0.011136741,0.011068941,0.010608222,0.010523996,0.009841018,0.00978542,0.008042145,0.007936932,0.007021205,0.006939677,0.005243991,0.005221557,0.004424524,0.004365534,0.004256818,0.004200401,0.004577378,0.004545593,0.004351527,0.004320554,0.003027323,0.002968601,0.002803991,0.00275415,0.003278238,0.003574223,0.003552939,0.002741687,0.002736922,0.002674628,0.002652968,0.001356102,0.00134577,0.001303197,0.001293296,0.001263902,0.001255144,0.001254711,0.001246183,0.001224016,0.001218203,0.001218635,0.001209545,0.001177092,0.001168984,0.001133921,0.00112699
-0.474,0.189671596,0.089764534,0.089343737,0.084596321,0.084216886,0.04605412,0.036697731,0.03635949,0.040854853,0.025590549,0.024616551,0.011851727,0.011800462,0.01113111,0.011076513,0.010599245,0.01053067,0.009834068,0.009788441,0.008031105,0.007946011,0.007011643,0.006946537,0.005244531,0.005222727,0.004417023,0.004369876,0.004248804,0.004203722,0.004577637,0.004545758,0.004351246,0.004326365,0.003019394,0.002972268,0.002796838,0.002756978,0.003279657,0.003574094,0.003556822,0.002741074,0.002736433,0.002674165,0.002653033,0.001354889,0.001347181,0.001302397,0.001293855,0.001262944,0.001255804,0.001253816,0.001247158,0.001223156,0.001218642,0.001217693,0.001210452,0.001175943,0.001169683,0.001132933,0.001127623
-0.477,0.189685516,0.089851182,0.089277587,0.084653172,0.084132688,0.046089154,0.036735485,0.036272278,0.040862698,0.025591853,0.024610123,0.011863083,0.011788633,0.011137831,0.011063733,0.010612732,0.01052331,0.009842487,0.009780219,0.008047716,0.007933139,0.007020837,0.006932618,0.005248474,0.00522675,0.004424278,0.004360721,0.004255118,0.00419377,0.004578372,0.004546981,0.004361337,0.004327751,0.003024666,0.002960483,0.002800264,0.002745769,0.003278412,0.003578704,0.00355554,0.002741627,0.002737441,0.002674486,0.002652793,0.001356861,0.001345993,0.001303843,0.001293766,0.001264448,0.001255046,0.001255303,0.001245682,0.001224223,0.001217814,0.001218999,0.001209366,0.001176831,0.001168237,0.00113347,0.001126088
-0.483,0.189703455,0.089776527,0.089325451,0.084595913,0.08420467,0.046122665,0.036646311,0.036289672,0.040913153,0.025597091,0.024606488,0.011854763,0.011799585,0.011134095,0.011076175,0.010602035,0.010528751,0.009834152,0.009788255,0.008032042,0.007939513,0.007006322,0.006942809,0.005249917,0.005227444,0.004414434,0.004365918,0.004241551,0.004195577,0.004581908,0.004549684,0.004364035,0.004335213,0.00301131,0.002961421,0.002787543,0.002747489,0.003281367,0.003581093,0.003564852,0.002740874,0.002736361,0.00267491,0.002652514,0.001355659,0.001347349,0.001302717,0.001294476,0.001262746,0.001255913,0.001254296,0.001247556,0.001222529,0.001218082,0.00121744,0.001210459,0.001175514,0.001169262,0.001132353,0.001126562
-0.497,0.189737034,0.089789607,0.08930513,0.084596864,0.08418366,0.046237434,0.036560834,0.036183766,0.041009432,0.025615411,0.024589244,0.011859547,0.01180328,0.011137901,0.011077741,0.010598066,0.010528634,0.009834876,0.009780851,0.00802646,0.00793305,0.007004933,0.006934276,0.005255961,0.00523653,0.004407821,0.004356604,0.004231455,0.00418279,0.004587297,0.004555963,0.004379116,0.00435227,0.002996121,0.002945664,0.002775176,0.002731492,0.003286105,0.003595904,0.003577085,0.002739733,0.002735387,0.002674284,0.002651557,0.001356441,0.001348266,0.001302619,0.001293282,0.001262943,0.001255165,0.001256032,0.001248231,0.001221612,0.001216333,0.001218101,0.001210772,0.001174812,0.001168472,0.001131112,0.001125632
-0.498,0.189774352,0.089753995,0.089311939,0.084595894,0.08420576,0.04622972,0.036529198,0.03617853,0.041024263,0.025610418,0.024579904,0.011852579,0.011797111,0.011131776,0.011075993,0.010602016,0.010531914,0.00983908,0.009791033,0.008022561,0.007934681,0.007005934,0.006940081,0.00525721,0.005237424,0.004406779,0.004358358,0.004230554,0.004184485,0.004590479,0.004560386,0.004379051,0.004352795,0.002992557,0.00294441,0.002772412,0.002731993,0.0032834,0.003598549,0.003580945,0.002741056,0.002736511,0.002675768,0.002652625,0.001356349,0.001348264,0.001301934,0.001294125,0.001262788,0.00125603,0.001255971,0.001248723,0.001221253,0.001216688,0.001218441,0.001211069,0.001175037,0.001168757,0.001131208,0.001125635
-0.5,0.189763827,0.089801548,0.089283686,0.084608203,0.084173392,0.046265682,0.036542588,0.036141329,0.041036036,0.025615817,0.024580695,0.011860958,0.011797465,0.011139304,0.011073568,0.010602996,0.010524873,0.009836491,0.009782854,0.008031471,0.007926265,0.007006015,0.00693238,0.00525872,0.005238721,0.004408209,0.004353872,0.004230769,0.004177822,0.004589329,0.004558927,0.004387736,0.004355198,0.002994655,0.002938295,0.002772514,0.00272618,0.00328551,0.003600269,0.003580849,0.002740366,0.002735093,0.002674904,0.002651027,0.001357158,0.001347973,0.001303245,0.00129362,0.001263251,0.001254811,0.001256461,0.001248006,0.001221332,0.001215966,0.00121859,0.001210369,0.00117506,0.001167929,0.001131094,0.00112447
-0.527,0.189873456,0.089587221,0.089452843,0.084414579,0.084352526,0.046463483,0.036195881,0.036108699,0.041228571,0.025640202,0.024548,0.01183785,0.011829431,0.011121009,0.011101543,0.010565907,0.010558065,0.009816472,0.009803744,0.007975156,0.007954869,0.006965811,0.006953437,0.00527167,0.005253754,0.004374209,0.004363612,0.004186391,0.004176577,0.004602712,0.004572499,0.004402278,0.004397361,0.002941576,0.002931212,0.002727087,0.002717067,0.003294513,0.003618335,0.003614877,0.002739731,0.002732809,0.002675621,0.002650011,0.001354759,0.00135389,0.001299154,0.001295839,0.001259951,0.001257649,0.001255626,0.001253561,0.001216896,0.001215186,0.001214977,0.0012142,0.001170891,0.001169799,0.001126447,0.001124953
-0.53,0.189888597,0.089567174,0.089466326,0.0844226,0.084346126,0.046480689,0.036170344,0.03609382,0.041247681,0.025642306,0.024544045,0.011836924,0.011826723,0.011117432,0.011103743,0.010572474,0.010554495,0.009815672,0.009806243,0.007974441,0.007953725,0.006964748,0.006952809,0.005273647,0.005255922,0.004373726,0.004363692,0.004185024,0.004174281,0.004603887,0.004574416,0.004405708,0.004400066,0.002938754,0.002928434,0.002722939,0.00271537,0.003293502,0.003620734,0.003617817,0.002740368,0.00273287,0.002675751,0.002649507,0.00135541,0.001353853,0.001298834,0.001296354,0.001259662,0.001257676,0.001255259,0.001254093,0.001216493,0.00121541,0.001215486,0.001213992,0.001170801,0.001169706,0.001125832,0.001124801
-0.532,0.189892293,0.089292405,0.089681202,0.084255875,0.084566527,0.046469048,0.035969358,0.03626733,0.041290482,0.025648069,0.024545322,0.01180803,0.011853391,0.011091978,0.011141668,0.010529271,0.010586478,0.00979325,0.009834597,0.007916768,0.007994759,0.006936378,0.006988745,0.005270464,0.00525272,0.004345739,0.004386988,0.004158165,0.004197016,0.004608702,0.00457864,0.004389462,0.004411317,0.002907479,0.002950462,0.002700602,0.002734783,0.003296653,0.003617988,0.003632046,0.002740214,0.002732563,0.002676287,0.00264925,0.001350959,0.001357737,0.001293406,0.001301202,0.001254848,0.001261511,0.001252414,0.00125889,0.001212962,0.001217349,0.001212422,0.001218183,0.001168258,0.001173228,0.001123356,0.001128133
-0.534,0.189912459,0.089486581,0.089498028,0.084373136,0.084432983,0.04648864,0.03608702,0.036115926,0.041294024,0.025645088,0.024538368,0.011824116,0.011833722,0.011113349,0.011112398,0.010552777,0.010570407,0.009812689,0.009816354,0.007953434,0.007964123,0.006957484,0.006965351,0.005273533,0.00525552,0.004361456,0.004371233,0.004173471,0.004179807,0.004608923,0.004579478,0.004402286,0.0044063,0.00292436,0.002932014,0.002713442,0.002717773,0.003294479,0.003625378,0.003626493,0.002740657,0.002732798,0.002676434,0.002649768,0.001353589,0.001355748,0.001297275,0.001297901,0.001258186,0.001258793,0.001255184,0.001255865,0.001215336,0.001215341,0.001214422,0.001215882,0.001169845,0.001171319,0.001125097,0.001125824
-0.537,0.189930155,0.089446717,0.0895608,0.084362855,0.084415298,0.046521727,0.036039325,0.036120045,0.041301702,0.025645667,0.024534067,0.011823006,0.011835623,0.01110222,0.011119967,0.010565871,0.010561829,0.009807236,0.009820284,0.007953799,0.007965653,0.006952038,0.006964019,0.005276725,0.005258781,0.004361857,0.004369397,0.004170736,0.004177703,0.004609408,0.004579598,0.004408087,0.004410483,0.002921028,0.00292903,0.002706767,0.002717086,0.003294999,0.00362509,0.003629207,0.002741065,0.002732705,0.002676565,0.002649491,0.00135468,0.0013553,0.001296717,0.00129877,0.001257654,0.001259507,0.001254581,0.001256849,0.001214168,0.001216215,0.001214754,0.00121533,0.001169937,0.001170402,0.001124473,0.001125578
-0.544,0.189946279,0.089627394,0.089397262,0.084447975,0.084292616,0.046596444,0.03611061,0.035943715,0.041340283,0.025658171,0.024529876,0.011847719,0.011821357,0.011126192,0.01109946,0.010578328,0.010553889,0.009819902,0.009797,0.007980625,0.007934419,0.006964495,0.006938202,0.005281864,0.00526551,0.004371352,0.004351559,0.004178395,0.004157974,0.004610445,0.004581097,0.004426331,0.004412944,0.002928892,0.00290464,0.002712423,0.002693889,0.003298516,0.003635623,0.00362843,0.002740853,0.002732187,0.00267581,0.002647628,0.00135768,0.001354266,0.001300121,0.001295465,0.001260386,0.001256219,0.001257737,0.001254491,0.001215782,0.001213086,0.001216469,0.001213772,0.001170895,0.001168625,0.001125123,0.001122571
-0.545,0.189951221,0.089560284,0.089430622,0.084434803,0.084340229,0.046594113,0.036061235,0.035972449,0.041371337,0.025661562,0.024527126,0.011838934,0.011828268,0.01112327,0.011108405,0.010572613,0.010549985,0.009816688,0.009805634,0.007966564,0.007939344,0.006961441,0.00694657,0.005280351,0.005263991,0.004364995,0.004354623,0.004172423,0.004160189,0.004613172,0.004584314,0.00442314,0.004415177,0.002919844,0.002908242,0.002706623,0.002698069,0.003298551,0.003638174,0.003634387,0.002741118,0.002731432,0.002676569,0.00264722,0.00135659,0.001354456,0.00129916,0.001296043,0.001259168,0.001257165,0.001257144,0.001255476,0.001214214,0.001213644,0.001216284,0.001214387,0.001170495,0.001169097,0.001124634,0.001123376
-0.548,0.189974637,0.08959967,0.089363307,0.084475169,0.084308233,0.046601024,0.036078464,0.035908991,0.041396095,0.025659454,0.024522129,0.011844865,0.011818092,0.011130632,0.01110281,0.010577303,0.010548101,0.009827421,0.009803304,0.007973757,0.007927982,0.006968911,0.006941185,0.005281223,0.005265171,0.004370464,0.004350511,0.004175228,0.004154045,0.00461636,0.004587426,0.0044276,0.004413653,0.002922738,0.00289991,0.002709071,0.002690928,0.003300597,0.003643936,0.003636221,0.002741267,0.00273146,0.002677577,0.002647084,0.001357358,0.001354056,0.001299294,0.001294945,0.001259997,0.001256439,0.001258692,0.001255253,0.001214579,0.00121225,0.001217033,0.00121381,0.001171299,0.001168941,0.001124934,0.001122788
