parameter,"(24,24)[0]","(25,24)[0]","(24,25)[0]","(24,23)[0]","(23,24)[0]","(25,25)[0]","(25,23)[0]","(23,23)[0]","(23,25)[0]","(24,24)[1]","(24,24)[2]","(25,24)[1]","(24,25)[1]","(24,23)[1]","(23,24)[1]","(25,24)[2]","(24,25)[2]","(24,23)[2]","(23,24)[2]","(26,24)[0]","(24,26)[0]","(24,22)[0]","(22,24)[0]","(25,25)[1]","(25,25)[2]","(25,23)[1]","(25,23)[2]","(23,23)[1]","(23,25)[1]","(23,23)[2]","(23,25)[2]","(26,25)[0]","(25,26)[0]","(26,23)[0]","(25,22)[0]","(23,26)[0]","(23,22)[0]","(22,23)[0]","(22,25)[0]","(24,24)[3]","(24,24)[4]","(24,24)[5]","(24,24)[6]","(24,24)[7]","(25,24)[3]","(24,25)[3]","(24,23)[3]","(23,24)[3]","(25,24)[4]","(24,25)[4]","(24,23)[4]","(23,24)[4]","(25,24)[5]","(25,24)[6]","(24,25)[5]","(24,25)[6]","(24,23)[5]","(24,23)[6]","(23,24)[5]","(23,24)[6]"
-0.5532,0.189977525,0.087276051,0.087214343,0.086560804,0.086466965,0.044457404,0.035887269,0.043677626,0.035824842,0.025727661,0.02443086,0.011527136,0.011512862,0.011417363,0.011410662,0.010256747,0.010243263,0.010131648,0.010122105,0.007531604,0.007517152,0.007373764,0.007358212,0.005002089,0.004997859,0.004338334,0.004172151,0.004894054,0.004329627,0.004889287,0.004163316,0.00412009,0.004114838,0.002805735,0.002772552,0.002797569,0.003988215,0.003983702,0.002765111,0.003303267,0.00276074,0.002728943,0.002708453,0.00264213,0.001319812,0.001317642,0.001302429,0.001301528,0.001273172,0.001272096,0.001260879,0.001258864,0.001226835,0.001176218,0.001225693,0.001175655,0.001213283,0.001160925,0.001211653,0.001159881
-0.5539,0.189983021,0.087280219,0.087196019,0.086566668,0.086473136,0.044453997,0.035885939,0.043692759,0.0358147,0.025728197,0.024429379,0.011524168,0.011512153,0.01142162,0.011409996,0.01025342,0.010240342,0.010136958,0.010124263,0.00753001,0.007512664,0.007377219,0.007360214,0.00500023,0.004996935,0.004338251,0.004172201,0.004896721,0.004328661,0.004891622,0.004162234,0.004119063,0.004113318,0.002804489,0.002773224,0.002795248,0.003991756,0.003986482,0.002764697,0.00330337,0.002760859,0.002728838,0.002708607,0.002642189,0.001319249,0.00131727,0.001303146,0.001301811,0.001273421,0.001271856,0.001260753,0.001258987,0.001226971,0.001175876,0.001225223,0.001174907,0.001213326,0.001161245,0.001211936,0.00116028
-0.5547,0.189985987,0.087280119,0.087211903,0.086556282,0.086464091,0.044468325,0.035876676,0.043688386,0.035812752,0.025728996,0.024427485,0.011525865,0.011513135,0.011418672,0.011409905,0.010255553,0.01024288,0.010134061,0.010124293,0.00753116,0.007515079,0.007374366,0.007359011,0.005002473,0.004998308,0.004337498,0.004171266,0.004896014,0.004329085,0.004890643,0.004162684,0.004121417,0.004115199,0.002803977,0.002771477,0.002795496,0.003990694,0.003986308,0.002764102,0.003303511,0.002760849,0.002728871,0.00270883,0.002642266,0.001319677,0.0013175,0.001302722,0.001301938,0.00127335,0.001272082,0.001260724,0.001258921,0.001227039,0.001175863,0.001225575,0.001175192,0.001213179,0.001161031,0.001211839,0.001159993
-0.5549,0.189988565,0.087289781,0.087217168,0.086547147,0.086460433,0.044477628,0.035874348,0.043684564,0.035811468,0.025728692,0.024427226,0.01152508,0.011514709,0.011418811,0.011408514,0.010254179,0.010245058,0.010134036,0.010120681,0.007531391,0.007517315,0.007373383,0.007356577,0.005002886,0.004999432,0.004336988,0.004170745,0.004895195,0.004328851,0.004889792,0.004161942,0.004122717,0.004117644,0.002803339,0.002771082,0.0027958,0.003990366,0.003985044,0.002763234,0.003303503,0.002760867,0.002728526,0.002708506,0.002642019,0.00131939,0.001317802,0.001302809,0.001301556,0.001273549,0.001272173,0.001260423,0.001258857,0.001227048,0.001175959,0.001225508,0.001175089,0.001213062,0.001160747,0.001211569,0.001159939
-0.5561,0.189991429,0.0872904,0.087213182,0.086545693,0.086461396,0.044486524,0.035866741,0.043693358,0.035803204,0.025730669,0.02442569,0.011525275,0.011515866,0.011419817,0.01140822,0.010253976,0.010244869,0.010135805,0.010119478,0.007530418,0.007516791,0.007373659,0.007355523,0.005003477,0.004999759,0.004336742,0.004170286,0.004895911,0.004328033,0.004890191,0.004160511,0.004123147,0.004118949,0.002801999,0.002770289,0.002794651,0.003991935,0.003985961,0.002761728,0.003304023,0.002760943,0.002728388,0.002708605,0.002641987,0.001319381,0.001317962,0.001303112,0.001301476,0.00127371,0.00127207,0.001260395,0.001258955,0.001227174,0.001175869,0.001225357,0.001174881,0.00121299,0.001160513,0.001211573,0.001159935
-0.5594,0.190009529,0.08728178,0.087224352,0.086529302,0.086465028,0.044514291,0.035833723,0.043713656,0.035786948,0.025732213,0.024418948,0.011523748,0.011517213,0.011417281,0.011408722,0.01025404,0.010247299,0.010134221,0.010121706,0.00752838,0.007518147,0.007370233,0.007356195,0.005006104,0.005001905,0.004334344,0.004166497,0.004897687,0.004327711,0.004891564,0.004159248,0.004126944,0.004123648,0.002797764,0.002765729,0.00279239,0.003994315,0.003990251,0.002759352,0.003304532,0.002761298,0.00272812,0.002709065,0.002641935,0.00131948,0.001318379,0.001302969,0.001301851,0.001273656,0.001272358,0.001260305,0.001259265,0.001226957,0.001175502,0.001225539,0.001174759,0.001212782,0.001160035,0.00121159,0.001159668
-0.56,0.190004497,0.08724825,0.087194041,0.086561992,0.086493554,0.044487609,0.0358327,0.043749838,0.035781992,0.025735189,0.024419585,0.0115219,0.011513147,0.011422566,0.011413963,0.010249813,0.0102402,0.010135126,0.010128221,0.007522853,0.007510616,0.007373917,0.007363123,0.005002395,0.004998032,0.004333688,0.004165422,0.00490168,0.004327392,0.004895589,0.00415892,0.00412354,0.00411899,0.002796631,0.002765764,0.002789849,0.003998963,0.003995753,0.002760426,0.003305192,0.002761114,0.00272784,0.002709026,0.00264186,0.001319323,0.001317727,0.001303381,0.001302817,0.001273116,0.001272127,0.001260872,0.001259593,0.001226373,0.001174923,0.0012252,0.001174273,0.001213115,0.00116068,0.001212286,0.001159887
-0.5679,0.190039404,0.087240437,0.087182423,0.086562817,0.086497558,0.044547495,0.035775972,0.043815335,0.035724551,0.025741041,0.024403318,0.011522778,0.011512124,0.011421567,0.01141434,0.010249699,0.010239966,0.010134151,0.010125759,0.007520384,0.007507304,0.007371841,0.007360134,0.005007135,0.005001575,0.00432968,0.004158087,0.00490604,0.004323073,0.004899232,0.004151312,0.004133835,0.004128369,0.002788275,0.002757567,0.002781563,0.004008598,0.00400454,0.002751672,0.003306776,0.002761994,0.002725968,0.002709294,0.002641109,0.00131968,0.001318237,0.001303819,0.001302819,0.001273183,0.001272036,0.001261285,0.001259848,0.001225778,0.001174162,0.001224748,0.001173585,0.0012129,0.001159469,0.001211785,0.001158757
-0.5692,0.190048419,0.087229806,0.087176836,0.086565982,0.086509292,0.044547277,0.035764097,0.043832133,0.035719031,0.02574225,0.024400571,0.011520565,0.011511377,0.011422063,0.011415694,0.010247367,0.010239786,0.010135942,0.010127446,0.0075173,0.007506208,0.007372529,0.007361439,0.005006721,0.005001081,0.004328812,0.004156865,0.004907974,0.004322983,0.004900895,0.004150767,0.004133262,0.004128695,0.00278615,0.002756454,0.002780467,0.00401099,0.004007011,0.002750975,0.003306922,0.002761874,0.00272592,0.002709407,0.002641089,0.001319433,0.001318265,0.00130409,0.00130312,0.001273012,0.001271991,0.00126124,0.001260021,0.001225557,0.001173852,0.001224611,0.001173267,0.001212887,0.001159447,0.001211887,0.001158865
-0.5733,0.190057951,0.087264875,0.087184283,0.086537671,0.086484622,0.044604908,0.035740142,0.043842323,0.035685893,0.025747492,0.02439648,0.011523571,0.011517278,0.011423506,0.011411681,0.010247657,0.010242536,0.010133507,0.010120855,0.007520431,0.007507159,0.007366945,0.007354516,0.005011691,0.005005318,0.004326849,0.004153323,0.004907655,0.004320245,0.004899501,0.004146172,0.004141319,0.004136657,0.002782814,0.002751827,0.002776458,0.00401284,0.004008084,0.002745082,0.00330844,0.002762216,0.002725135,0.002709176,0.002640579,0.001319792,0.001319067,0.001304314,0.001302691,0.001273801,0.001272221,0.001260855,0.001260061,0.001226023,0.001173868,0.001224504,0.001172806,0.001212226,0.001158627,0.001211504,0.00115819
-0.5775,0.19008011,0.08725907,0.087209184,0.086522693,0.086465732,0.044653687,0.035702112,0.043856269,0.035659311,0.025748425,0.02438886,0.01152662,0.011518231,0.011417083,0.011411907,0.0102533,0.010246081,0.010128208,0.010121806,0.007521443,0.007510801,0.007361074,0.007351026,0.005017041,0.005010441,0.004324811,0.004149042,0.004907766,0.004319363,0.004900212,0.004143204,0.004149458,0.004145213,0.002778734,0.002745874,0.002773203,0.004013478,0.004010636,0.002740694,0.003309251,0.002762893,0.002724747,0.002709791,0.002640312,0.001320615,0.00131947,0.001303747,0.001303014,0.001273894,0.001273082,0.001260842,0.001259783,0.001225927,0.001173599,0.001225019,0.001173046,0.001211953,0.00115795,0.00121101,0.001157228
-0.5797,0.190096317,0.087235705,0.087203844,0.086526129,0.086489668,0.044652131,0.035680021,0.043888253,0.035651645,0.025750374,0.024384976,0.011523261,0.011516274,0.011418127,0.011415425,0.0102494,0.010243756,0.010130534,0.010125326,0.007515452,0.007507868,0.007361689,0.007355395,0.005015814,0.005008669,0.004322961,0.00414652,0.004911543,0.004318864,0.004903106,0.004142468,0.004147936,0.00414477,0.002774934,0.002743454,0.0027711,0.004018081,0.004016344,0.00274022,0.003309587,0.002762787,0.00272444,0.002709958,0.002640201,0.00132017,0.001319301,0.001304144,0.001303568,0.001273509,0.001272902,0.001261042,0.001260069,0.001225365,0.001172757,0.00122487,0.001172469,0.001212134,0.001157974,0.001211211,0.001157483
-0.5819,0.190100648,0.08723879,0.08720328,0.086504147,0.086499407,0.044675157,0.035656987,0.043899961,0.03564196,0.025752159,0.024380368,0.011519874,0.011521674,0.01141919,0.011412649,0.010248302,0.010247754,0.010129633,0.010123485,0.007514121,0.007510479,0.007358661,0.007354646,0.005018357,0.005010771,0.00432104,0.004143758,0.004912052,0.004318921,0.004903265,0.004141259,0.00415098,0.004149858,0.002771572,0.002740411,0.002770462,0.004019655,0.004017786,0.002738142,0.00331019,0.002763221,0.002724036,0.002710022,0.002640114,0.001319951,0.001320234,0.001304371,0.001303355,0.001273833,0.001273003,0.001260634,0.001260601,0.001225404,0.001172824,0.001224891,0.00117246,0.001211702,0.001157261,0.001211301,0.001157343
-0.5825,0.190101145,0.087239273,0.087198117,0.086520555,0.08648464,0.044677284,0.035660792,0.043908615,0.035629183,0.025752744,0.024380831,0.011523727,0.011517596,0.011419754,0.011414757,0.01024854,0.010244934,0.010131024,0.010123547,0.007515223,0.007507222,0.007360957,0.007352916,0.005017967,0.005010727,0.004321602,0.004143976,0.00491263,0.004317595,0.004904019,0.004139628,0.004152018,0.004148652,0.00277205,0.002740711,0.002768141,0.004021895,0.004018573,0.002736729,0.003310626,0.002763148,0.002723965,0.002710174,0.002639904,0.001320318,0.001319702,0.001304462,0.001303566,0.001273778,0.001272927,0.001261094,0.001260345,0.001225456,0.001172711,0.001224664,0.001172157,0.001211881,0.001157498,0.001211261,0.00115719
-0.5881,0.190132562,0.08723328,0.0871997,0.086518058,0.086477299,0.044717722,0.035619689,0.043952642,0.035589209,0.025756196,0.024371143,0.011522893,0.011516484,0.011420106,0.01141629,0.010246418,0.010243686,0.010132999,0.010126496,0.007510378,0.007505305,0.00736067,0.00735126,0.005020335,0.005012421,0.0043187,0.004139173,0.004917331,0.004315065,0.004907371,0.004135112,0.004156181,0.004155276,0.002765243,0.002735445,0.002762082,0.004029411,0.004025482,0.00273117,0.003311908,0.002763568,0.002723032,0.00271056,0.002639628,0.001320076,0.001319786,0.001305017,0.001304067,0.001273776,0.001273253,0.001261104,0.001260305,0.00122497,0.001171687,0.001224586,0.001171094,0.001211875,0.001157212,0.001210971,0.001156849
-0.602,0.190193669,0.087246993,0.087171638,0.086531129,0.086440021,0.044831391,0.035537195,0.044055981,0.035468922,0.025767118,0.024350023,0.011529829,0.011513833,0.011422628,0.011415065,0.01025104,0.010240052,0.010133899,0.010122032,0.007509918,0.007495574,0.007357766,0.00734009,0.00502913,0.005019626,0.004314652,0.004128869,0.004924738,0.004305932,0.004913363,0.004120026,0.004175016,0.004170621,0.002752966,0.002722483,0.002745032,0.004045208,0.004038874,0.002713968,0.003315767,0.002764915,0.00272096,0.002711568,0.002638292,0.001321586,0.001320133,0.001306065,0.0013044,0.001274766,0.001273496,0.00126209,0.001259893,0.001224901,0.001170395,0.00122396,0.001169468,0.001211801,0.001155795,0.001209728,0.001154725
-0.6053,0.19020388,0.087259819,0.087176501,0.086511733,0.086432429,0.044870521,0.035512215,0.044072355,0.035446358,0.025770411,0.02434432,0.011530597,0.01151674,0.011422471,0.011413723,0.010250899,0.0102421,0.010133023,0.010118865,0.007510529,0.007496262,0.007354408,0.0073373,0.005032515,0.005022357,0.004312751,0.004125736,0.004925507,0.004304186,0.004913291,0.00411705,0.004180697,0.004176478,0.002749533,0.002718695,0.002742178,0.004047766,0.004041223,0.002710125,0.00331676,0.002765349,0.002720088,0.002711544,0.002637859,0.001321688,0.001320699,0.00130629,0.001304166,0.001275118,0.001273557,0.001261917,0.00126007,0.001224886,0.001170211,0.001223821,0.001169149,0.001211392,0.001155064,0.001209561,0.001154268
-0.6056,0.190209815,0.087235993,0.087172016,0.086522214,0.086448684,0.044855434,0.035505546,0.044086707,0.035448393,0.025769933,0.024344312,0.011528289,0.011515019,0.01142321,0.011416296,0.010249273,0.01023972,0.010133149,0.010124098,0.007506529,0.00749414,0.007355554,0.007340993,0.005030611,0.005020852,0.004312169,0.004124952,0.004927234,0.004304914,0.004915364,0.004117444,0.004178138,0.004174178,0.002748366,0.002718253,0.002741585,0.004049359,0.004043808,0.002711136,0.003316889,0.002765196,0.002720355,0.002711742,0.002637884,0.001321558,0.001320415,0.00130629,0.001304801,0.001274711,0.001273592,0.001262049,0.001260323,0.001224604,0.001169815,0.001223831,0.001169024,0.001211539,0.001155344,0.001209966,0.001154459
-0.61,0.190228619,0.087266231,0.087188151,0.086496971,0.086418521,0.044920461,0.03547657,0.044094376,0.035413514,0.025774151,0.024337716,0.011531356,0.011520718,0.011421928,0.0114114,0.01025192,0.010242998,0.01012981,0.010117335,0.007510763,0.007496056,0.007349065,0.007333241,0.005036615,0.005025649,0.004310058,0.0041212,0.004926142,0.004302144,0.004913946,0.004112711,0.004188571,0.004183515,0.002744996,0.002712959,0.002737436,0.004049858,0.004044532,0.002705028,0.00331819,0.002765486,0.00271941,0.002711827,0.00263736,0.001322308,0.001320944,0.001306095,0.001304566,0.00127552,0.001273938,0.001261558,0.00126004,0.001225232,0.001169725,0.00122373,0.001168729,0.001210696,0.001154309,0.001209413,0.001153553
-0.6162,0.190254338,0.087239776,0.08715969,0.086528839,0.086425259,0.04494822,0.035435832,0.044172571,0.035362031,0.025777641,0.024327542,0.011531311,0.01151441,0.011424874,0.011416988,0.010250166,0.01023496,0.010133091,0.010120843,0.007504336,0.007486795,0.007353494,0.007333805,0.005036394,0.005025092,0.004308045,0.004116201,0.004933415,0.004297863,0.004920428,0.00410563,0.004192442,0.004186272,0.002737958,0.002707887,0.002728635,0.004062654,0.00405614,0.002698528,0.003319905,0.002766426,0.002717978,0.002711925,0.002636595,0.001322426,0.001320356,0.001307036,0.001305276,0.001275408,0.001273849,0.001262718,0.001260083,0.001224228,0.001168338,0.001222971,0.001167522,0.001211253,0.001154217,0.001209023,0.001152994
-0.6173,0.190257005,0.087247467,0.087159398,0.086521898,0.086419119,0.044962218,0.035428731,0.04417772,0.03535365,0.025776565,0.024326536,0.011530541,0.011516511,0.01142629,0.011415853,0.010248154,0.01023591,0.010135207,0.010118984,0.007504308,0.007487086,0.007353217,0.007332084,0.005037119,0.005026178,0.004307724,0.004115145,0.00493352,0.004297262,0.004920977,0.004104096,0.004194518,0.004188607,0.002736703,0.00270711,0.002727562,0.004063881,0.004056979,0.002697001,0.003320434,0.00276683,0.002717672,0.002711956,0.002636544,0.001322334,0.001320365,0.00130723,0.001305182,0.001275779,0.001274018,0.001262418,0.001260122,0.001224515,0.00116828,0.001222808,0.001167213,0.001210841,0.001154167,0.001209014,0.001153149
-0.6228,0.190279194,0.087275466,0.087172068,0.086490903,0.086395106,0.04503353,0.035390834,0.044193823,0.03531135,0.025783136,0.024318158,0.011534681,0.01152193,0.011424794,0.011411076,0.010252777,0.010240299,0.010128818,0.010113002,0.007509012,0.007489074,0.007344143,0.007324488,0.005044605,0.005032233,0.004304953,0.004109955,0.004932676,0.004294377,0.004919314,0.004099052,0.004206253,0.004199314,0.00273252,0.002699903,0.002722631,0.004065117,0.004058388,0.002689838,0.003322099,0.002767093,0.002716752,0.002712282,0.002635711,0.001323427,0.001321501,0.001307058,0.001304892,0.001276446,0.001274336,0.001262143,0.001260039,0.001224881,0.001168317,0.001222973,0.001167067,0.001210056,0.001152708,0.001208489,0.001151751
-0.6231,0.190282478,0.087255971,0.087167382,0.086503543,0.086408997,0.045023237,0.035384372,0.044212238,0.035311923,0.025782454,0.024318115,0.011532996,0.011519158,0.011424842,0.011414312,0.010249854,0.010237896,0.010130194,0.010114893,0.007504777,0.007487121,0.007347095,0.007326528,0.005042777,0.005030456,0.004304378,0.004109161,0.004934591,0.004294503,0.004921416,0.00409867,0.004204035,0.004198053,0.002730948,0.002699779,0.002721962,0.004068636,0.004061126,0.002690179,0.003321981,0.002767236,0.002716485,0.002712104,0.002635636,0.001323011,0.001321375,0.001307385,0.001305191,0.001276176,0.001274358,0.00126248,0.001260269,0.001224404,0.001167902,0.001222815,0.001166838,0.001210348,0.0011529,0.001208452,0.001152
-0.6242,0.190284231,0.08724561,0.087155139,0.086508137,0.086420539,0.045023143,0.03537579,0.0442297,0.035305082,0.025783702,0.024314659,0.011531757,0.011519306,0.01142619,0.011415104,0.010248382,0.010239123,0.010131055,0.010115235,0.007502655,0.007485952,0.007347583,0.007328324,0.005042624,0.005030253,0.004303612,0.004107856,0.004936249,0.004294346,0.0049227,0.00409806,0.004203789,0.004198255,0.002729538,0.002698681,0.002721049,0.004070842,0.004063736,0.002689374,0.003322497,0.002767452,0.002716219,0.002712113,0.002635545,0.001322903,0.001321504,0.001307475,0.001305298,0.001275883,0.001274051,0.001262652,0.001260707,0.001224128,0.001167901,0.001222506,0.001166686,0.001210368,0.001152667,0.001208747,0.001151866
-0.6244,0.190289044,0.087251105,0.087164661,0.086505888,0.086408301,0.045028648,0.035376637,0.044222257,0.03530308,0.025784373,0.024315055,0.011533062,0.011519405,0.011425468,0.011414586,0.01024976,0.01023872,0.010130205,0.010115925,0.007503492,0.00748635,0.007346546,0.007326821,0.005043142,0.005030761,0.004303664,0.004107937,0.004935633,0.004294327,0.004922074,0.004098114,0.004204315,0.004198363,0.002729746,0.002698446,0.002720791,0.004069695,0.004062966,0.002689256,0.00332255,0.002767247,0.002716424,0.002712222,0.002635702,0.001323232,0.00132134,0.001307242,0.001305587,0.00127597,0.001274249,0.001262543,0.001260386,0.001224332,0.001167855,0.001222655,0.001166671,0.001210318,0.001152828,0.001208606,0.001151797
-0.626,0.190299355,0.087257317,0.087153899,0.086508957,0.0864058,0.045039906,0.035368305,0.0442361,0.035285947,0.025784812,0.024311527,0.011532345,0.011518655,0.011426421,0.011413114,0.01025053,0.010237935,0.010132266,0.010114891,0.007504138,0.00748445,0.007347329,0.007325684,0.005044091,0.005031526,0.004303652,0.004107342,0.004937053,0.004292754,0.004922951,0.004095979,0.004206809,0.004199861,0.002728487,0.002697405,0.00271846,0.004072242,0.004064716,0.002686852,0.003322709,0.002767471,0.002716216,0.002712285,0.002635517,0.001323381,0.001321314,0.001307571,0.001305405,0.001276183,0.001274023,0.001262681,0.001260398,0.00122433,0.001167654,0.001222385,0.001166371,0.001210332,0.001152605,0.001208556,0.001151583
-0.6294,0.190304794,0.087254621,0.087143413,0.086510097,0.086400201,0.045064885,0.035346789,0.044265466,0.035259203,0.02578834,0.024307929,0.011534325,0.011519351,0.011428289,0.011414221,0.010250319,0.010237135,0.010133,0.010113524,0.007502969,0.007482206,0.00734722,0.007323145,0.005046585,0.00503307,0.004302501,0.00410458,0.004939098,0.004290768,0.004924592,0.004092416,0.00421086,0.004204019,0.002725136,0.002694372,0.00271463,0.004077215,0.00406847,0.002682927,0.003324154,0.002768119,0.0027158,0.002712622,0.002635383,0.001323618,0.001321655,0.001308109,0.001305557,0.001276555,0.001274196,0.001263094,0.001260606,0.001224476,0.001167425,0.00122242,0.001165957,0.001210454,0.001152254,0.0012084,0.001151274
-0.6393,0.190354212,0.087254217,0.087153648,0.086490971,0.086387875,0.045161004,0.035270897,0.044335772,0.0351894,0.025794527,0.024289416,0.011535915,0.011521125,0.011426533,0.011414408,0.010250595,0.010237818,0.010127732,0.010111903,0.007500111,0.007480531,0.007339065,0.007318346,0.005053332,0.005038287,0.004296722,0.004094417,0.004943365,0.004285774,0.004927549,0.004083354,0.004224426,0.004217922,0.002714557,0.002682749,0.002704514,0.004086144,0.004079321,0.002672349,0.003326907,0.002769277,0.002713385,0.002712639,0.002634148,0.001324243,0.001322244,0.001308234,0.001305707,0.001276869,0.00127463,0.001262971,0.001260687,0.001223804,0.0011661,0.00122203,0.001164819,0.001209627,0.001150732,0.001207904,0.001149723
-0.6445,0.190379963,0.087285809,0.087161172,0.086477673,0.086347369,0.045229679,0.035242105,0.044354176,0.035142099,0.025796554,0.024279699,0.011540989,0.011522682,0.011425141,0.011410538,0.010254224,0.010238919,0.010127238,0.010106741,0.007504399,0.007480426,0.007336059,0.007308165,0.005059425,0.005043499,0.004295403,0.004090809,0.004943429,0.004281801,0.004927036,0.00407671,0.004235788,0.004227828,0.00271081,0.002677874,0.002698631,0.00408984,0.004080263,0.002664524,0.003328432,0.002770026,0.002713409,0.002711904,0.002633719,0.001324986,0.001322789,0.001308447,0.001305133,0.001277712,0.001275122,0.001262816,0.001259766,0.001224147,0.001165954,0.001222023,0.001164316,0.001209134,0.001149911,0.001206795,0.001148549
-0.65,0.190397447,0.087291676,0.087170494,0.08645572,0.086329793,0.045295753,0.03519725,0.044390668,0.035101638,0.025798702,0.024269574,0.011543375,0.011525229,0.011423295,0.011409854,0.010255124,0.010239957,0.010123237,0.010103686,0.00750511,0.007480427,0.007330868,0.007304552,0.005064882,0.005048109,0.004292373,0.00408488,0.004944812,0.004278895,0.004927714,0.004071067,0.004246933,0.004238053,0.00270507,0.002670877,0.002692813,0.004095903,0.004086874,0.002658276,0.003330284,0.002771074,0.002713451,0.002709948,0.00263272,0.001326263,0.001323182,0.001308333,0.001305463,0.001278443,0.001275876,0.001263035,0.001259957,0.001224293,0.001165469,0.001221853,0.001163888,0.00120839,0.001148865,0.001206377,0.001147513
-0.6567,0.190430693,0.087294649,0.087193367,0.086415646,0.086321227,0.045372355,0.035139184,0.044432013,0.035059678,0.025798737,0.02425833,0.011544213,0.011530063,0.011422103,0.01140896,0.010255853,0.010243138,0.010117002,0.010103188,0.007504347,0.007483642,0.007320853,0.007300382,0.005071402,0.005053765,0.00428729,0.004075933,0.004945835,0.004276817,0.004928462,0.004065279,0.004258129,0.004250965,0.002697391,0.002661043,0.002687278,0.004101576,0.004093293,0.002651141,0.003332542,0.002772307,0.00271353,0.002708092,0.002632016,0.00132645,0.00132437,0.001307651,0.001305025,0.001278751,0.001276732,0.001262451,0.001260058,0.001223823,0.001164883,0.001222121,0.00116339,0.001207792,0.001147612,0.001205748,0.001146358
-0.66,0.19044797,0.087304396,0.087186775,0.086413829,0.086309283,0.045403998,0.035120173,0.044457128,0.035032128,0.025799621,0.024252353,0.011545658,0.011531389,0.011423762,0.011408454,0.010256954,0.010243462,0.010117617,0.01009915,0.007505364,0.007481966,0.007318943,0.00729517,0.005073797,0.005055606,0.004286004,0.004073036,0.004946362,0.004273948,0.004928753,0.004060717,0.0042632,0.004255287,0.002694735,0.00265754,0.002683555,0.004105463,0.004095968,0.002645846,0.003333946,0.002772883,0.002713969,0.002707092,0.002631755,0.001326757,0.00132445,0.001307284,0.00130435,0.001279016,0.001276561,0.001262451,0.001259982,0.001223938,0.001164622,0.001221679,0.001162946,0.001207487,0.001146956,0.001205514,0.001145757
-0.6708,0.190508792,0.087285111,0.087162199,0.086418808,0.0863156,0.045477717,0.035039742,0.044556126,0.034949445,0.025806477,0.024231899,0.011544635,0.011529328,0.011425062,0.011410035,0.010255106,0.010240717,0.010119071,0.010101893,0.007498426,0.007472814,0.007316513,0.007294542,0.005078892,0.005058636,0.004280768,0.004063274,0.004955234,0.004268541,0.004935595,0.004050752,0.004274066,0.004265409,0.002682778,0.002646326,0.002670752,0.004120748,0.004112265,0.002634949,0.003336795,0.00277424,0.002714571,0.002705082,0.002630621,0.001327287,0.001324765,0.001308251,0.001305406,0.001278966,0.001276501,0.001262925,0.001260544,0.001223254,0.001162883,0.001220947,0.001161154,0.001207229,0.001145762,0.001205304,0.001144374
-0.6713,0.190504518,0.087277898,0.087180045,0.086402746,0.086316734,0.045487343,0.03502973,0.044552442,0.034956265,0.02580797,0.024232181,0.011545103,0.011532364,0.01142347,0.011411637,0.010253919,0.010242839,0.010116102,0.010102564,0.007496739,0.007476387,0.007312964,0.007295261,0.005079749,0.005059495,0.004279601,0.00406176,0.004954298,0.004269586,0.004934696,0.004051581,0.004274714,0.004267604,0.002681608,0.002644904,0.002671943,0.004118336,0.004112317,0.002635508,0.003337414,0.002774154,0.002714576,0.002705044,0.002630812,0.001327371,0.001325287,0.001307983,0.001305687,0.001278847,0.001276991,0.001262583,0.001260776,0.001223211,0.001162946,0.001221268,0.001161471,0.00120697,0.001145615,0.001205474,0.001144332
-0.6815,0.19055388,0.087224405,0.087146416,0.086422839,0.086348974,0.045537874,0.034946912,0.044674194,0.034884893,0.025814522,0.024213394,0.01154166,0.011528801,0.01142786,0.011419014,0.010247186,0.010238426,0.010117923,0.010107467,0.007484074,0.007466791,0.007312425,0.007298083,0.005081999,0.005059877,0.004273042,0.004050656,0.004964881,0.004264946,0.004943458,0.004042658,0.004281857,0.004275673,0.002668405,0.002633683,0.00266007,0.004136464,0.004130382,0.002626319,0.003340744,0.00277612,0.002715014,0.00270271,0.002629406,0.001327274,0.001325325,0.001308851,0.001307129,0.001278548,0.001277069,0.001263274,0.001261563,0.001222023,0.001160799,0.001220553,0.001159526,0.001206918,0.001144555,0.001205587,0.001143442
-0.6921,0.190604925,0.087212974,0.087154372,0.086402277,0.086334924,0.045641212,0.034861696,0.044752402,0.034811372,0.025819468,0.024194134,0.01154255,0.011533423,0.011427474,0.011419266,0.010246717,0.010237304,0.010115126,0.010107403,0.007477107,0.007464536,0.007306261,0.007293019,0.005089115,0.005065501,0.004266702,0.004039455,0.004970376,0.004259746,0.00494698,0.004032781,0.004297126,0.004292193,0.002655488,0.002621792,0.002649314,0.004147959,0.004142302,0.002615506,0.003344154,0.002777904,0.002715696,0.002700207,0.002628401,0.001327302,0.001325688,0.001309356,0.001307878,0.001278916,0.001277726,0.001263231,0.001261824,0.001221526,0.001159101,0.001220448,0.001158246,0.001206363,0.001142891,0.001205103,0.001141925
