parameter,"(16,16)[0]","(16,17)[0]","(15,16)[0]","(17,16)[0]","(16,15)[0]","(15,17)[0]","(17,15)[0]","(17,17)[0]","(15,15)[0]","(16,16)[1]","(16,16)[2]","(15,16)[1]","(16,17)[1]","(17,16)[1]","(16,15)[1]","(16,17)[2]","(15,16)[2]","(17,16)[2]","(16,15)[2]","(16,18)[0]","(14,16)[0]","(18,16)[0]","(16,14)[0]","(15,17)[1]","(15,17)[2]","(17,15)[1]","(17,15)[2]","(14,17)[0]","(15,18)[0]","(18,15)[0]","(17,14)[0]","(17,17)[1]","(15,15)[1]","(15,15)[2]","(17,17)[2]","(16,16)[3]","(16,16)[4]","(16,16)[5]","(16,16)[6]","(16,16)[7]","(17,18)[0]","(14,15)[0]","(18,17)[0]","(15,14)[0]","(15,16)[3]","(16,17)[3]","(17,16)[3]","(16,15)[3]","(15,16)[4]","(16,17)[4]","(16,15)[4]","(17,16)[4]","(15,16)[5]","(16,17)[5]","(16,15)[5]","(17,16)[5]","(16,17)[6]","(15,16)[6]","(17,16)[6]","(16,15)[6]"
-0.9,0.196886494,0.087755065,0.087628482,0.087770467,0.087647569,0.033255914,0.033265526,0.047343837,0.047204556,0.025868827,0.023423364,0.011301912,0.011323821,0.011319953,0.011306094,0.009905711,0.009882293,0.009904632,0.009890276,0.00713371,0.007101581,0.007135236,0.007111809,0.003979796,0.003696782,0.003983508,0.003699965,0.002328814,0.002335466,0.002337081,0.002331982,0.00501621,0.004996716,0.004876178,0.004891527,0.003308527,0.002608186,0.00258487,0.002496622,0.002437363,0.004370368,0.004344507,0.004369387,0.004348367,0.001254714,0.001257024,0.001258068,0.001255838,0.001184698,0.001186602,0.001184742,0.001187542,0.001132491,0.001133896,0.001132488,0.001133797,0.001036565,0.001033777,0.001037186,0.0010342
-0.944,0.197216081,0.08774642,0.087576266,0.087661478,0.087518231,0.032941406,0.032880971,0.047743947,0.047578688,0.025925112,0.023335147,0.011328608,0.011351192,0.011336286,0.011316809,0.009903651,0.009888079,0.009899691,0.009873288,0.007113297,0.007078641,0.00709691,0.007067311,0.003963816,0.003661726,0.003954004,0.003652047,0.002287467,0.002293762,0.002284843,0.002280292,0.005049298,0.005027599,0.004886432,0.004908545,0.003339116,0.002604306,0.002586812,0.002486631,0.00242917,0.004424754,0.004397039,0.004420371,0.004393216,0.001261469,0.001265611,0.001263367,0.001259222,0.001183894,0.001187117,0.001181653,0.001185558,0.001131653,0.001137091,0.001131018,0.001133931,0.001029786,0.001026326,0.001027613,0.001025632
-0.956,0.197319584,0.08771123,0.087582483,0.087632247,0.0874859,0.032848474,0.032781758,0.047837686,0.047686871,0.025937184,0.023308896,0.0113312,0.011354162,0.011339172,0.011321748,0.009905585,0.009887199,0.00989841,0.009878894,0.007102156,0.007071442,0.007086226,0.007055551,0.003957923,0.003647707,0.003949994,0.003642246,0.002272434,0.00228078,0.002272647,0.002266272,0.005056783,0.005037973,0.004892402,0.004909463,0.003348254,0.002611567,0.002589688,0.00248413,0.002427803,0.004436601,0.004411328,0.00443082,0.004404782,0.001263445,0.00126683,0.001264058,0.001262333,0.001184533,0.001186113,0.001183568,0.001187104,0.001132098,0.001135284,0.001131302,0.001134289,0.001027584,0.001024339,0.001025848,0.001023212
-0.974,0.197431131,0.087657819,0.087468948,0.087671437,0.087427188,0.032664465,0.032650069,0.048061738,0.047814122,0.025954686,0.023264543,0.011331007,0.011367974,0.011359485,0.011329304,0.009911796,0.009880572,0.009904771,0.009880267,0.007088518,0.007047402,0.007090252,0.00703945,0.003943662,0.003627128,0.003942114,0.003624574,0.002248181,0.002256357,0.002256252,0.002245138,0.005079251,0.005048489,0.004891595,0.004924284,0.00336065,0.002619271,0.002594857,0.002478125,0.002425433,0.004467848,0.004424671,0.004467186,0.004423175,0.001263675,0.001269746,0.001267248,0.001262681,0.001184415,0.001188391,0.001183978,0.001189452,0.001132033,0.001136946,0.001131777,0.001135919,0.001024094,0.001019544,0.001024052,0.001018886
-0.996,0.197610951,0.087630009,0.087434637,0.087599381,0.087405863,0.032492631,0.032466253,0.048256789,0.048032626,0.025982893,0.023211589,0.011344026,0.011375747,0.011367674,0.011341715,0.009908158,0.009877522,0.009901053,0.009875202,0.007074031,0.007033032,0.007064443,0.007029474,0.003930801,0.003604859,0.003928553,0.003600854,0.002226088,0.002233733,0.002227897,0.0022242,0.005094692,0.005064852,0.004898048,0.004927618,0.003376146,0.00262567,0.002594925,0.002472524,0.002419342,0.004492983,0.004453514,0.004489833,0.004452119,0.001266717,0.001270818,0.001269704,0.001265817,0.001184841,0.001188587,0.001184439,0.001188195,0.001131785,0.001135838,0.001130904,0.001134237,0.001019257,0.001014562,0.001018318,0.001014362
-0.999,0.197658259,0.087636175,0.087535955,0.08750665,0.08739572,0.03251897,0.032415845,0.048218068,0.04811092,0.026001174,0.023217355,0.011365805,0.011381519,0.01136326,0.011350942,0.009908537,0.009884889,0.009874162,0.009875511,0.007071472,0.007043565,0.00703787,0.007018096,0.003934354,0.003609714,0.003920638,0.003593692,0.002228076,0.002235537,0.002220612,0.002215877,0.005085998,0.005073323,0.004904288,0.00491552,0.003383327,0.002611689,0.002591966,0.002469965,0.002417434,0.00448715,0.004465809,0.004472472,0.004458501,0.001269997,0.001271437,0.001268078,0.00126682,0.001184839,0.001186953,0.001182258,0.00118346,0.001134667,0.001134642,0.001130788,0.001133398,0.001017208,0.001016292,0.001015685,0.001013634
-1,0.200142667,0.088298581,0.088254121,0.087821569,0.087774503,0.048421192,0.047867026,0.032318491,0.032286126,0.026230283,0.02323555,0.011325791,0.011316516,0.011255714,0.011250318,0.009880537,0.009873073,0.009792458,0.009788077,0.00693387,0.006924382,0.006827608,0.006820778,0.005068047,0.004989733,0.004865426,0.004788623,0.004390927,0.00438721,0.004290879,0.004288673,0.003863521,0.003856969,0.003551982,0.003547879,0.003340424,0.002643397,0.002593624,0.002471438,0.002380793,0.002156628,0.002152469,0.002136188,0.002132758,0.001253286,0.001251295,0.001243003,0.001241813,0.001185596,0.001184854,0.001177082,0.001176032,0.001126671,0.001125712,0.001116357,0.001115575,0.000998627,0.000998198,0.00098873,0.000988196
-1.5,0.202422688,0.085640063,0.08553707,0.085288934,0.085186908,0.053502707,0.053040513,0.027935132,0.027863403,0.027069904,0.021751944,0.011988406,0.011972578,0.011931936,0.011915886,0.009925541,0.009910437,0.009862208,0.009847093,0.006536183,0.006515929,0.006464654,0.006445965,0.005671682,0.005604574,0.005012539,0.004954787,0.005099844,0.005091385,0.005014982,0.005007711,0.003636991,0.003625537,0.003096623,0.003086724,0.004026704,0.00284735,0.00277934,0.002352527,0.002318221,0.001674379,0.001666709,0.001662955,0.001655646,0.001384791,0.001382407,0.001377294,0.001375104,0.00124691,0.001245341,0.001237221,0.00123553,0.00117601,0.001174195,0.001169757,0.001168,0.00089992,0.000898762,0.000893298,0.00089215
-2,0.219114361,0.081999181,0.081988856,0.081522812,0.081509935,0.061001165,0.06028169,0.022737385,0.022731361,0.028758461,0.019112664,0.013881053,0.01387943,0.013782671,0.013781594,0.009229776,0.009228495,0.009146001,0.009144482,0.005498757,0.005497445,0.005410046,0.005406711,0.006198722,0.006095854,0.004561204,0.004484886,0.005277193,0.005276921,0.005156318,0.005155341,0.003065249,0.003064127,0.00237569,0.002374876,0.005408109,0.002878417,0.002834777,0.001959737,0.001933464,0.001084555,0.00108392,0.001073484,0.001072842,0.00148047,0.001480293,0.001467455,0.001467047,0.001286053,0.001285621,0.001273165,0.001272564,0.001048707,0.001048645,0.001040367,0.001040249,0.00065089,0.000650648,0.000642998,0.000642829
-2.1,0.218474313,0.079596642,0.079582185,0.079229002,0.079219446,0.062796477,0.0622107,0.021491421,0.021486002,0.029328937,0.018440408,0.014616533,0.01461606,0.014534979,0.014533656,0.00921839,0.009217968,0.009154791,0.009152113,0.005378418,0.005376659,0.005307878,0.005306161,0.006610109,0.006521371,0.004568468,0.004508997,0.005512436,0.005511986,0.005409757,0.005408583,0.00299486,0.002993755,0.002303482,0.002302707,0.005873617,0.003088416,0.003000911,0.001947131,0.001909703,0.001006522,0.001006055,0.000998216,0.000997713,0.001589913,0.001589649,0.001577811,0.001577755,0.001358644,0.001358394,0.001347437,0.001347173,0.001083982,0.001083736,0.001076788,0.001076598,0.000664409,0.000663991,0.000653072,0.000653279
-2.2,0.222841315,0.077675148,0.077671895,0.07732913,0.077317968,0.065030619,0.064428953,0.020233665,0.020230295,0.029938293,0.017618228,0.015504817,0.015503758,0.015415863,0.015415206,0.008969257,0.008967177,0.008907505,0.008907073,0.005119741,0.005118868,0.005053586,0.00505145,0.006839296,0.006748204,0.004417151,0.004359246,0.005524452,0.00552323,0.005420804,0.005419242,0.002822508,0.002821827,0.002152732,0.002152146,0.006355239,0.003168116,0.003053569,0.001846434,0.00177975,0.000896696,0.00089642,0.000889362,0.000889022,0.001669831,0.001669824,0.001656962,0.001656614,0.001356567,0.00135644,0.001345859,0.001345694,0.001053661,0.001053544,0.001046807,0.001046472,0.000645404,0.000645744,0.000634284,0.000633563
-2.3,0.228069575,0.075338184,0.075292471,0.075005704,0.074956358,0.067438906,0.066830645,0.018925982,0.018902472,0.030662178,0.016750198,0.016657113,0.016649995,0.016563524,0.016556373,0.008674697,0.008668054,0.008618911,0.008612117,0.004829461,0.00482316,0.00476749,0.004760234,0.007092107,0.00700507,0.004238568,0.004183856,0.00546783,0.005463092,0.005367906,0.005362303,0.002636871,0.002632175,0.001992866,0.001989929,0.006934035,0.003242434,0.003134131,0.001740315,0.001641402,0.000785955,0.000783914,0.000779916,0.00077724,0.001786381,0.001785544,0.001772491,0.001771667,0.00134365,0.001341798,0.001334023,0.001332015,0.00101082,0.00100918,0.001003403,0.001002182,0.000621931,0.000621493,0.000611309,0.000610504
-2.4,0.234017401,0.072506126,0.072523029,0.072192452,0.072210111,0.07014708,0.069543886,0.01754342,0.017551087,0.031504467,0.015799572,0.018010514,0.018012424,0.017915067,0.017917414,0.008319234,0.00832183,0.008266099,0.008269063,0.004513911,0.004516161,0.004456847,0.004459551,0.007375946,0.007287296,0.004033815,0.003983596,0.00537176,0.005373692,0.005276294,0.005278701,0.002423576,0.002424889,0.001831151,0.001832094,0.007508959,0.003334895,0.003218552,0.001629006,0.001489304,0.000676625,0.000677118,0.000671067,0.000671669,0.001926882,0.00192715,0.001912739,0.00191301,0.001313688,0.001314197,0.001304333,0.001304921,0.000963491,0.000963757,0.000956852,0.00095744,0.000595273,0.000595511,0.000584574,0.000584727
-2.5,0.240847458,0.069191514,0.069147983,0.06893237,0.068891897,0.07318522,0.072654502,0.016134221,0.016116563,0.032504533,0.01474129,0.019607408,0.019601943,0.019519791,0.01951554,0.007919113,0.007913942,0.007876245,0.007872072,0.004182666,0.00417517,0.004136682,0.004131592,0.007718019,0.00764072,0.003794354,0.003752879,0.005233533,0.005227924,0.005152242,0.00514832,0.002183489,0.002180296,0.001668852,0.001667003,0.008063594,0.003442823,0.003337594,0.001507466,0.00131841,0.00056931,0.000567812,0.000565133,0.000563938,0.002100291,0.002099722,0.002087523,0.002086897,0.001261305,0.001259525,0.001253454,0.001251748,0.000910579,0.000909719,0.000905343,0.00090479,0.000566074,0.000565065,0.000557212,0.000556521
-2.6,0.248278809,0.065483806,0.065473444,0.065204656,0.065192688,0.076578004,0.075943373,0.014710438,0.014706144,0.033643763,0.013669284,0.021366482,0.021364644,0.021261751,0.021259958,0.007482349,0.007480851,0.007437293,0.007436152,0.003839392,0.003838103,0.003792025,0.003790732,0.008113867,0.008024163,0.003551201,0.003508218,0.005055283,0.005054237,0.004966951,0.004966107,0.001937265,0.001936386,0.001510108,0.001509615,0.008506811,0.003554735,0.003476349,0.001387943,0.001141421,0.000469174,0.000468889,0.000465336,0.000465076,0.00229967,0.002299438,0.002284258,0.002284012,0.001192817,0.001192242,0.001184734,0.001184121,0.000852897,0.000852713,0.000847259,0.000847083,0.000532372,0.000532127,0.00052376,0.000523514
-2.7,0.25619438,0.061516208,0.061509976,0.061257365,0.061254858,0.080144541,0.079485469,0.013348383,0.013347253,0.03480835,0.012593316,0.023204076,0.023204529,0.023092607,0.023091352,0.006995581,0.006995874,0.006954614,0.0069544,0.003512096,0.003511642,0.003469194,0.003468893,0.008520281,0.008424953,0.003300382,0.003261266,0.004846207,0.004846248,0.004763057,0.00476276,0.001694004,0.001693747,0.001358763,0.001358327,0.008796555,0.003691345,0.003605192,0.001268994,0.00097102,0.000381338,0.000381283,0.000378258,0.000378188,0.002504619,0.002504084,0.00248765,0.002487291,0.001112046,0.001111823,0.001104358,0.001104247,0.000794453,0.000794347,0.000789178,0.000789089,0.000499692,0.000499271,0.000491521,0.00049121
-2.8,0.264433205,0.057330881,0.057314425,0.05708068,0.057064859,0.083982489,0.083266164,0.012033371,0.012027655,0.036071438,0.011513683,0.02506047,0.025056425,0.024938643,0.024932913,0.006501234,0.006498825,0.006461943,0.006459253,0.003195969,0.003193432,0.003156155,0.003152889,0.00898503,0.008881636,0.003048316,0.003011498,0.004622009,0.004619104,0.004540326,0.004536907,0.0014534,0.001452304,0.001213345,0.001212603,0.008893578,0.003842495,0.003770256,0.001153414,0.000870522,0.000302668,0.000302327,0.000300199,0.000299855,0.00272292,0.00272183,0.002704385,0.002703825,0.001011493,0.00101066,0.001004434,0.001003655,0.00073523,0.000734872,0.00073027,0.000729871,0.000465042,0.00046485,0.000457461,0.000457258
-2.9,0.272523336,0.053093501,0.053090713,0.05289262,0.052889204,0.087995181,0.087341912,0.010805635,0.010804395,0.037284263,0.010475845,0.026780763,0.026780344,0.02667028,0.026668067,0.006001184,0.006000899,0.005968438,0.005967904,0.002900596,0.002900454,0.002869558,0.002868729,0.009474923,0.009380212,0.002804477,0.002774481,0.004395811,0.00439563,0.00432517,0.004324996,0.001228805,0.001228554,0.001077911,0.001077824,0.008781415,0.00401662,0.003923431,0.001041193,0.000859322,0.000234802,0.000234754,0.000233198,0.000233106,0.002927487,0.002927454,0.002910958,0.002910867,0.000894623,0.000894315,0.000889143,0.000888837,0.000674671,0.000674632,0.0006702,0.000670231,0.000429225,0.000429212,0.000422579,0.000422582
-3,0.284849435,0.0493036,0.049306786,0.049072415,0.049080386,0.092216841,0.091406829,0.009693056,0.009694323,0.038496114,0.009489862,0.028365443,0.028366204,0.028227162,0.028228448,0.005427259,0.005428539,0.005393847,0.005394207,0.00257906,0.002579684,0.002545302,0.002546867,0.009745799,0.009634574,0.002521813,0.002489832,0.004044741,0.004045423,0.003971759,0.003972342,0.000990723,0.000991122,0.000936215,0.000936533,0.00848471,0.00397172,0.003948921,0.000915689,0.000809344,0.000172384,0.000172458,0.000170968,0.000171045,0.003040448,0.003040685,0.003020757,0.003021142,0.000715549,0.000716,0.000710323,0.000710684,0.000588521,0.000588633,0.000584415,0.000584538,0.000369162,0.000369138,0.000362926,0.000363263
-3.5,0.311598324,0.035392386,0.035388604,0.035354161,0.035350665,0.109498196,0.109281373,0.00602565,0.006024215,0.043576744,0.006012964,0.030186199,0.030184563,0.030155142,0.030153402,0.00401783,0.004017251,0.004011712,0.004011392,0.001739682,0.001739283,0.001733124,0.00173276,0.012377268,0.012349612,0.001736012,0.001730041,0.003445005,0.003444179,0.003425965,0.003425463,0.000593459,0.000593309,0.000483447,0.00048323,0.005954617,0.004854372,0.004799119,0.000592145,0.000585991,5.50E-05,5.49E-05,5.48E-05,5.48E-05,0.003404784,0.003404561,0.003400229,0.003399992,0.000450828,0.000450708,0.000449905,0.000449788,0.000401827,0.000401556,0.00040121,0.000401053,0.000377486,0.000377467,0.000376671,0.00037665
-4,0.336539082,0.028533521,0.028532662,0.028480199,0.028479734,0.124615447,0.124178698,0.00397598,0.003975835,0.045707186,0.004996545,0.027544168,0.027543651,0.02749335,0.027493007,0.003118336,0.003118164,0.003110611,0.003110552,0.001209306,0.001209243,0.00120296,0.00120297,0.013850007,0.013788216,0.001785689,0.001775094,0.003096577,0.003096409,0.003073886,0.003074213,0.000371484,0.00037147,0.00026271,0.000262721,0.004905408,0.003975475,0.0039737,0.00052265,0.000371563,2.11E-05,2.11E-05,2.10E-05,2.10E-05,0.003006516,0.003006441,0.002999048,0.002998966,0.000337456,0.000337467,0.000336541,0.000336582,0.000324275,0.000324276,0.000323427,0.000323474,0.000267229,0.00026721,0.000266357,0.000266334
-5,0.358895242,0.020430532,0.020429822,0.020403471,0.020403485,0.148828809,0.148498152,0.001861894,0.001861851,0.046514058,0.005007865,0.020397572,0.020397239,0.020370652,0.02037053,0.00217664,0.002176656,0.002172994,0.002172946,0.000655091,0.000655084,0.000652828,0.000652825,0.016524846,0.016473598,0.002057679,0.002050288,0.002921682,0.002921645,0.002908554,0.002908606,0.000169496,0.000169494,0.000100069,0.000100069,0.004892331,0.001861896,0.001861846,0.000492097,0.000333142,5.37E-06,5.36E-06,5.35E-06,5.35E-06,0.002173104,0.002173117,0.002169365,0.002169369,0.000231287,0.000231272,0.000230781,0.000230785,0.000230812,0.000230808,0.000230304,0.000230307,0.00018481,0.000184827,0.000184229,0.000184229
